,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,19094,18282,19090,18258,18581,19318,18687,18084,18848,18618,17151,17438,17369,16791,16050,16249,15936,14120,12824,12980,Upgrade
1,Other Revenue,-413.53,413.53,-,633.35,-382.39,382.39,-,742.57,-360.13,360.13,-,710.01,-321.83,321.83,-,519.9,-225.49,225.49,-,383.75,Upgrade
2,Revenue,18680,18695,19090,18892,18198,19701,18687,18826,18488,18978,17151,18148,17047,17113,16050,16769,15711,14346,12824,13363,Upgrade
3,Revenue Growth (YoY),2.65%,-5.10%,2.16%,0.35%,-1.57%,3.81%,8.96%,3.74%,8.45%,10.90%,6.86%,8.22%,8.51%,19.29%,25.15%,25.48%,13.65%,6.05%,6.23%,17.68%,Upgrade
4,Cost of Revenue,16665,16645,17017,16424,16098,17396,16554,16218,16387,16728,15228,16017,15128,14967,14261,14679,13962,12612,11371,11806,Upgrade
5,Gross Profit,2016,2051,2073,2468,2101,2305,2133,2609,2101,2250,1923,2131,1919,2147,1789,2090,1749,1734,1453,1557,Upgrade
6,"Selling, General & Admin",1572,1628,1514,1751,1529,1597,1526,1845,1543,1518,1468,1522,1460,1472,1318,1485,1278,1103,1059,1077,Upgrade
7,Research & Development,6.28,6.71,6.26,8.86,5.92,9.81,2.23,9.07,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,8.67,51.16,26.56,72.14,27.55,26.97,25.67,102.41,25.96,34.84,16.9,89.9,20.45,8.65,20.09,77.78,30.37,17.67,15.98,65.7,Upgrade
9,Operating Expenses,1597,1682,1588,1821,1589,1648,1602,1921,1586,1567,1511,1625,1483,1492,1355,1555,1318,1124,1092,1132,Upgrade
10,Operating Income,418.97,368.8,485.66,646.8,512.15,656.71,531.54,687.68,515.15,682.64,412.13,506.68,435.43,655.09,433.93,535.7,431.26,610.34,360.97,424.8,Upgrade
11,Interest Expense,-67.47,-76.34,-54.75,-64.87,-75.27,-49.27,-58.98,-56.89,-62.16,-70.35,-72.51,-66.29,-74.69,-78.37,-68.68,-55.49,-69.35,-73.28,-60.07,-68.18,Upgrade
12,Interest & Investment Income,76.44,103.13,121.97,28.12,90.68,89.87,105.91,47.32,81.18,43.33,40.23,75.76,95.58,85.98,109.36,95.52,154.17,98.95,71.77,85.8,Upgrade
13,Currency Exchange Gain (Loss),5.1,-5.1,-,2.95,0.46,-0.46,-,-0.44,3.25,-3.25,-,0.41,-0.42,0.42,-,-0.05,0.05,-0.05,-,-0.39,Upgrade
14,Other Non Operating Income (Expenses),-8.49,-6.78,-3.83,-34.2,7.96,-11.16,0.74,-6.01,5.86,0.66,-2.41,-8.94,2.72,-4.41,5.75,6.94,-11.1,1.49,2.06,-53.07,Upgrade
15,EBT Excluding Unusual Items,424.55,383.71,549.05,578.8,535.99,685.69,579.22,671.67,543.28,653.04,377.44,507.62,458.63,658.71,480.36,582.61,505.03,637.45,374.74,388.97,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-38.98,-,-,-,-162.69,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,3.15,-,-32.59,-,17.43,-,28.87,-,-,-,-,-,-,-,-,-,-,-,-1.86,Upgrade
18,Gain (Loss) on Sale of Assets,2.73,1.03,3.01,34.53,2.74,6.26,1.78,1.88,3.24,2.21,0.98,3.28,1.49,-0.8,0.27,-0.53,3.02,4.57,-0.26,1.97,Upgrade
19,Asset Writedown,-10.51,1.56,-1.81,7.75,-8.51,2.37,-2.51,-8.08,-10.25,1.11,-1.65,-76.63,1.39,3.18,-3.49,4.28,-5.21,1.22,-1.6,0.83,Upgrade
20,Legal Settlements,-,-,-,-3.25,-,-,-,-0.05,-,-,-,-0.55,-,-,-,-16.51,-,-,-,-0.24,Upgrade
21,Other Unusual Items,-18.27,18.27,-,67.53,-1.42,1.42,-,86.36,-1.43,1.43,-,104.09,-8.19,8.19,-,68.43,-0.2,0.2,-,65.67,Upgrade
22,Pretax Income,398.49,407.72,550.25,652.77,528.8,713.17,578.49,741.67,534.84,657.79,376.77,375.11,453.32,669.28,477.14,638.28,502.64,643.44,372.88,455.35,Upgrade
23,Income Tax Expense,72.88,83.79,104.13,144.48,108.01,144.59,117.66,189.88,109.66,157.79,81.99,118.85,89.93,150.85,87.58,138.14,87.69,132.31,77.79,98.99,Upgrade
24,Earnings From Continuing Operations,325.61,323.93,446.12,508.29,420.79,568.57,460.83,551.79,425.18,500,294.77,256.26,363.39,518.43,389.56,500.14,414.95,511.12,295.09,356.36,Upgrade
25,Minority Interest in Earnings,-3.56,30.78,-57.35,-98.7,-61.38,-100.53,-98.63,-112.73,-51.75,-78.14,-42.41,6.01,-30.68,-105.79,-60.76,-95.83,-60.81,-116.47,-46.29,-47.84,Upgrade
26,Net Income,322.05,354.72,388.77,409.59,359.41,468.05,362.21,439.06,373.43,421.85,252.36,262.27,332.71,412.64,328.8,404.31,354.13,394.65,248.8,308.52,Upgrade
27,Net Income to Common,322.05,354.72,388.77,409.59,359.41,468.05,362.21,439.06,373.43,421.85,252.36,262.27,332.71,412.64,328.8,404.31,354.13,394.65,248.8,308.52,Upgrade
28,Net Income Growth,-10.39%,-24.21%,7.33%,-6.71%,-3.75%,10.95%,43.53%,67.41%,12.24%,2.23%,-23.25%,-35.13%,-6.05%,4.56%,32.15%,31.05%,14.14%,12.85%,-16.91%,8.72%,Upgrade
29,Shares Outstanding (Basic),564,554,555,559,553,557,557,554,557,558,556,557,555,559,555,556,554,558,558,556,Upgrade
30,Shares Outstanding (Diluted),564,554,555,559,553,557,557,554,557,558,556,557,555,559,555,556,554,558,558,556,Upgrade
31,Shares Change (YoY),1.92%,-0.52%,-0.33%,0.72%,-0.73%,-0.20%,0.20%,-0.50%,0.48%,-0.15%,0.18%,0.14%,0.05%,0.25%,-0.44%,0.11%,-1.04%,0.62%,0.27%,-0.10%,Upgrade
32,EPS (Basic),0.57,0.64,0.70,0.73,0.65,0.84,0.65,0.79,0.67,0.76,0.45,0.47,0.60,0.74,0.59,0.73,0.64,0.71,0.45,0.56,Upgrade
33,EPS (Diluted),0.57,0.64,0.70,0.73,0.65,0.84,0.65,0.79,0.67,0.76,0.45,0.47,0.60,0.74,0.59,0.72,0.64,0.71,0.45,0.55,Upgrade
34,EPS Growth,-12.08%,-23.82%,7.69%,-7.67%,-3.05%,11.17%,43.23%,68.42%,11.70%,2.39%,-23.38%,-35.08%,-6.10%,4.30%,32.74%,30.58%,15.34%,12.16%,-17.14%,8.59%,Upgrade
35,Free Cash Flow,287.55,1496,-706.05,1374,-90.74,1192,139.87,414.73,926.98,1190,-293.48,107.09,94.11,1452,-368.71,-585.55,472.45,2060,-738.48,868.52,Upgrade
36,Free Cash Flow Per Share,0.51,2.70,-1.27,2.46,-0.16,2.14,0.25,0.75,1.66,2.13,-0.53,0.19,0.17,2.60,-0.66,-1.05,0.85,3.69,-1.32,1.56,Upgrade
37,Dividend Per Share,-,-,-,0.680,-,-,-,0.615,-,-,-,0.462,-,-,-,0.615,-,-,-,0.462,Upgrade
38,Dividend Growth,-,-,-,10.50%,-,-,-,33.35%,-,-,-,-25.01%,-,-,-,33.35%,-,-,-,49.98%,Upgrade
39,Gross Margin,10.79%,10.97%,10.86%,13.06%,11.54%,11.70%,11.42%,13.86%,11.36%,11.86%,11.21%,11.74%,11.26%,12.54%,11.15%,12.46%,11.13%,12.09%,11.33%,11.65%,Upgrade
40,Operating Margin,2.24%,1.97%,2.54%,3.42%,2.81%,3.33%,2.84%,3.65%,2.79%,3.60%,2.40%,2.79%,2.55%,3.83%,2.70%,3.19%,2.75%,4.25%,2.81%,3.18%,Upgrade
41,Profit Margin,1.72%,1.90%,2.04%,2.17%,1.97%,2.38%,1.94%,2.33%,2.02%,2.22%,1.47%,1.45%,1.95%,2.41%,2.05%,2.41%,2.25%,2.75%,1.94%,2.31%,Upgrade
42,Free Cash Flow Margin,1.54%,8.00%,-3.70%,7.27%,-0.50%,6.05%,0.75%,2.20%,5.01%,6.27%,-1.71%,0.59%,0.55%,8.49%,-2.30%,-3.49%,3.01%,14.36%,-5.76%,6.50%,Upgrade
43,EBITDA,473.61,423.2,540.3,701.44,573.23,719.23,592.62,748.76,567.01,741.77,463.99,558.54,477.36,709.54,475.86,577.62,464.17,652.39,393.88,457.71,Upgrade
44,EBITDA Margin,2.54%,2.26%,2.83%,3.71%,3.15%,3.65%,3.17%,3.98%,3.07%,3.91%,2.71%,3.08%,2.80%,4.15%,2.96%,3.44%,2.95%,4.55%,3.07%,3.43%,Upgrade
45,D&A For EBITDA,54.64,54.4,54.64,54.64,61.08,62.52,61.08,61.08,51.86,59.13,51.86,51.86,41.93,54.45,41.93,41.93,32.91,42.05,32.91,32.91,Upgrade
46,EBIT,418.97,368.8,485.66,646.8,512.15,656.71,531.54,687.68,515.15,682.64,412.13,506.68,435.43,655.09,433.93,535.7,431.26,610.34,360.97,424.8,Upgrade
47,EBIT Margin,2.24%,1.97%,2.54%,3.42%,2.81%,3.33%,2.84%,3.65%,2.79%,3.60%,2.40%,2.79%,2.55%,3.83%,2.70%,3.19%,2.74%,4.25%,2.81%,3.18%,Upgrade
48,Effective Tax Rate,18.29%,20.55%,18.92%,22.13%,20.43%,20.27%,20.34%,25.60%,20.50%,23.99%,21.76%,31.68%,19.84%,22.54%,18.36%,21.64%,17.45%,20.56%,20.86%,21.74%,Upgrade
49,Revenue as Reported,18680,18695,19090,-,18198,19701,18687,-,18488,18978,17151,-,50210,-,16050,-,42881,-,12824,-,Upgrade
