,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,26327,14543,28803,16674,29272,7798,30418,9888,32481,7272,31980,12065,36132,8325,35628,6381,6381,13981,13981,4649,Upgrade
1,Investment Securities,155007,121953,168539,133127,155390,140389,161196,137048,162747,139820,166330,145231,164848,135694,166640,130246,130246,150316,150316,116035,Upgrade
2,Trading Asset Securities,-,19163,-,21364,-,18057,-,18334,-,20461,-,20321,-,31827,-,29077,29077,-,-,34790,Upgrade
3,Total Investments,155007,141116,168539,154492,155390,158446,161196,155381,162747,160281,166330,165552,164848,167520,166640,159323,159323,150316,150316,150825,Upgrade
4,Gross Loans,311659,313574,301917,301624,293735,292943,283669,279165,273843,275673,257820,249714,247791,235065,219253,210440,210440,194413,194413,178456,Upgrade
5,Allowance for Loan Losses,-,-12283,-,-9680,-,-9646,-,-8762,-,-8155,-,-7531,-,-5280,-,-5222,-5222,-5374,-5374,-5587,Upgrade
6,Net Loans,311659,301291,301917,291944,293735,283297,283669,270404,273843,267518,257820,242183,247791,229784,219253,205218,205218,189039,189039,172869,Upgrade
7,"Property, Plant & Equipment",3271,3828,3342,3934,3331,3915,3338,3166,3048,3178,3147,3273,3103,3349,3024,3319,3319,3065,3065,3061,Upgrade
8,Other Intangible Assets,-,1726,-,1813,-,2072,-,2067,-,2149,-,2180,257.24,263.99,272.51,224.87,224.87,128.12,128.12,132.55,Upgrade
9,Investments in Real Estate,-,-,-,-,-,-,-,-,-,-,-,-,6.39,-,6.81,-,-,-,-,-,Upgrade
10,Accrued Interest Receivable,-,2688,-,2336,-,2102,-,1927,-,1294,-,1350,-,898.46,-,958.18,958.18,448.59,448.59,942.72,Upgrade
11,Restricted Cash,-,24061,-,24343,-,26843,-,28128,-,28344,-,26946,-,30665,-,34055,34055,27913,27913,26316,Upgrade
12,Other Current Assets,-,1233,-,1166,-,868.48,-,836.38,-,844.19,-,796.46,1.37,1031,-,1727,1727,1070,1070,633.18,Upgrade
13,Long-Term Deferred Tax Assets,4897,4683,4683,4520,4583,4569,4406,4830,4300,4151,3206,3853,4303,3500,2447,3094,3094,3141,3141,1879,Upgrade
14,Other Real Estate Owned & Foreclosed,-,2005,-,2064,-,1957,-,1925,-,2075,-,2062,-,965.49,-,1029,1029,1460,1460,1829,Upgrade
15,Other Long-Term Assets,6920,449.18,6532,444.26,6557,470.72,5439,1017,7958,1261,7875,1225,2855,771.55,6660,426.72,426.72,363.27,363.27,109.93,Upgrade
16,Total Assets,508080,497840,513816,503849,492866,492490,488467,479704,484377,478446,470358,461503,459297,447114,433931,415794,415794,391052,391052,363352,Upgrade
17,Accrued Expenses,-,1426,-,1823,-,1538,-,1775,-,1418,-,1701,-,1396,-,1369,1369,1164,1164,1303,Upgrade
18,Interest Bearing Deposits,379775,253859,387455,242026,375146,242134,373838,231820,380961,231323,358976,214562,343762,213168,322846,195342,195342,181671,181671,163552,Upgrade
19,Non-Interest Bearing Deposits,-,108383,-,131335,-,137856,-,148357,-,135696,-,137169,-,118125,-,122921,122921,103994,103994,102931,Upgrade
20,Total Deposits,379775,362242,387455,373361,375146,379990,373838,380177,380961,367019,358976,351732,343762,331292,322846,318263,318263,285666,285666,266483,Upgrade
21,Short-Term Borrowings,5510,52265,10727,42153,18055,36013,22777,27388,11715,35966,17581,29324,14504,43916,15660,27819,27819,46094,46094,46900,Upgrade
22,Current Portion of Long-Term Debt,26399,29020,30503,32699,29507,23867,22803,19098,14482,19640,19723,29090,21800,20903,17937,31693,31693,9917,9917,8974,Upgrade
23,Current Portion of Leases,-,93.98,-,98.3,-,111.03,-,83.72,-,92.59,-,86.71,-,75.31,-,70.02,70.02,-,-,2.09,Upgrade
24,Current Income Taxes Payable,211.44,67.96,81.16,30.43,93.53,226.53,134.13,868.95,574.54,273.79,513.07,644.83,291.95,446,363.09,508.74,508.74,741.13,741.13,227.5,Upgrade
25,Accrued Interest Payable,-,8581,-,10461,-,10198,-,9274,-,7827,-,6660,-,5506,-,4666,4666,3575,3575,3024,Upgrade
26,Other Current Liabilities,-,179.18,-,7.42,-,248.18,-,6.67,-,247.33,-,5.91,-,246.64,-,5.26,5.26,285.26,285.26,4.64,Upgrade
27,Long-Term Debt,49501,-,38529,-,22322,1500,26548,3000,35383,8073,34718,4803,38972,7000,36823,3000,3000,15682,15682,9386,Upgrade
28,Long-Term Leases,-,193.5,-,207.18,-,220.3,-,244.42,-,261.9,-,278.89,-,270.38,-,283.48,283.48,319.66,319.66,358.52,Upgrade
29,Long-Term Deferred Tax Liabilities,-,7.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Other Long-Term Liabilities,3760,1965,3525,2053,5254,1440,4246,1372,3793,1694,1605,1763,3869,1478,8485,1487,1487,1428,1428,1331,Upgrade
31,Total Liabilities,465155,456042,470820,462893,450377,455352,450346,443287,446908,442512,433117,426090,423198,412530,402114,389165,389165,364871,364871,337994,Upgrade
32,Common Stock,2847,2847,2847,2847,2847,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,Upgrade
33,Additional Paid-In Capital,-,11639,-,11639,-,8152,-,8152,-,8152,-,8152,8166,8166,8166,8166,8166,8166,8166,8166,Upgrade
34,Retained Earnings,-,18202,-,18155,-,18354,-,18008,-,17417,-,16970,17381,16329,17494,15482,15482,14824,14824,14098,Upgrade
35,Comprehensive Income & Other,38714,8268,38784,7515,38326,7428,34422,7060,33804,7217,33601,7154,6967,6993,2610,-79.19,-79.19,84.81,84.81,54.19,Upgrade
36,Total Common Equity,41562,40957,41632,40156,41173,36341,36830,35628,36211,35194,36008,34684,34921,33895,30678,25976,25976,25482,25482,24726,Upgrade
37,Minority Interest,1363,840.8,1365,800.03,1316,797.26,1291,788.62,1257,739.86,1234,729.29,1178,689.64,1139,653.37,653.37,699.2,699.2,632.21,Upgrade
38,Shareholders' Equity,42925,41798,42996,40957,42489,37139,38121,36416,37469,35934,37241,35413,36099,34584,31817,26630,26630,26181,26181,25358,Upgrade
39,Total Liabilities & Equity,508080,497840,513816,503849,492866,492490,488467,479704,484377,478446,470358,461503,459297,447114,433931,415794,415794,391052,391052,363352,Upgrade
40,Total Debt,81409,81573,79759,75157,69884,61712,72128,49814,61580,64034,72022,63583,75276,72165,70420,62866,62866,72012,72012,65621,Upgrade
41,Net Cash (Debt),-45248,-44256,-27533,-21612,-31691,-23930,-32073,-12053,-12867,-24224,-20908,-10959,-27495,-16462,-18266,-12645,-12645,-44103,-44103,-9471,Upgrade
42,Net Cash Per Share,-15.89,-15.54,-9.67,-7.59,-11.13,-9.94,-13.32,-5.01,-5.34,-10.06,-8.69,-4.55,-11.42,-6.84,-7.59,-5.25,-5.25,-18.32,-18.32,-3.93,Upgrade
43,Filing Date Shares Outstanding,2847,2847,2847,2847,2847,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,Upgrade
44,Total Common Shares Outstanding,2847,2847,2847,2847,2847,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,Upgrade
45,Book Value Per Share,12.14,11.93,12.16,11.65,12.00,12.19,12.39,11.89,15.04,14.62,14.96,14.41,14.51,14.08,12.74,10.79,10.79,10.58,10.58,10.27,Upgrade
46,Tangible Book Value,41562,39231,41632,38344,41173,34269,36830,33561,36211,33045,36008,32504,34664,33631,30405,25751,25751,25354,25354,24593,Upgrade
47,Tangible Book Value Per Share,12.14,11.32,12.16,11.01,12.00,11.33,12.39,11.03,15.04,13.73,14.96,13.50,14.40,13.97,12.63,10.70,10.70,10.53,10.53,10.22,Upgrade
