,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,308.36,333.8,306.42,335.45,265.15,346.77,236.88,261.04,220.34,187.04,Upgrade
1,Revenue Growth (YoY),0.63%,-0.49%,15.56%,-3.27%,11.93%,32.84%,7.51%,39.56%,-27.81%,-22.87%,Upgrade
2,Cost of Revenue,116.73,128.19,117.01,126.55,114.13,152.15,100.69,107.75,93.52,86.7,Upgrade
3,Gross Profit,191.62,205.61,189.4,208.9,151.02,194.62,136.2,153.28,126.82,100.34,Upgrade
4,"Selling, General & Admin",164.29,184.86,162.14,176.76,149.75,171.35,138.62,140.62,121.49,136.24,Upgrade
5,Other Operating Expenses,-1.96,4.05,-2.28,-2.5,-1.98,-4.36,-4.77,-3.77,-1.96,-0.77,Upgrade
6,Operating Expenses,162.33,188.91,159.86,174.26,147.77,166.99,133.85,136.85,119.53,135.47,Upgrade
7,Operating Income,29.29,16.7,29.54,34.64,3.25,27.63,2.34,16.43,7.29,-35.13,Upgrade
8,Interest Expense,-2.92,-2.21,-2.05,-1.89,-1.52,-1.48,-1.44,-1.73,-1.76,-1.84,Upgrade
9,Interest & Investment Income,4.49,3.72,2.77,2.04,1.46,0.57,0.6,0.64,0.29,0.22,Upgrade
10,Currency Exchange Gain (Loss),-0.94,0.39,-1.07,2.27,1.03,-1.4,0.98,-2.18,1.15,0.38,Upgrade
11,EBT Excluding Unusual Items,29.92,18.6,29.19,37.06,4.22,25.32,2.48,13.16,6.97,-36.37,Upgrade
12,Gain (Loss) on Sale of Assets,-0.29,-0,-0,-0.04,0.13,0.02,-0.03,6.81,0.01,-2.72,Upgrade
13,Asset Writedown,-,6.44,-6.44,-1.35,-,-1.41,-,-9.12,-1.27,0.44,Upgrade
14,Pretax Income,29.62,25.04,22.75,35.67,4.34,23.93,2.45,10.85,5.7,-38.65,Upgrade
15,Income Tax Expense,7.93,5.2,0.48,1.28,0.31,0.83,0.28,-0.25,0.16,-1.95,Upgrade
16,Earnings From Continuing Operations,21.7,19.84,22.27,34.39,4.03,23.11,2.17,11.1,5.54,-36.71,Upgrade
17,Net Income to Company,21.7,19.84,22.27,34.39,4.03,23.11,2.17,11.1,5.54,-36.71,Upgrade
18,Minority Interest in Earnings,-,-,-,-,-,-,-,-0.3,0.3,0.59,Upgrade
19,Net Income,21.7,19.84,22.27,34.39,4.03,23.11,2.17,10.8,5.84,-36.11,Upgrade
20,Net Income to Common,21.7,19.84,22.27,34.39,4.03,23.11,2.17,10.8,5.84,-36.11,Upgrade
21,Net Income Growth,-2.59%,-42.32%,452.57%,48.86%,85.76%,114.01%,-62.83%,-,-48.69%,-,Upgrade
22,Shares Outstanding (Basic),212,212,212,212,212,212,212,212,212,212,Upgrade
23,Shares Outstanding (Diluted),212,212,212,212,212,212,212,212,212,212,Upgrade
24,EPS (Basic),0.10,0.09,0.10,0.16,0.02,0.11,0.01,0.05,0.03,-0.17,Upgrade
25,EPS (Diluted),0.10,0.09,0.10,0.16,0.02,0.11,0.01,0.05,0.03,-0.17,Upgrade
26,EPS Growth,-2.59%,-42.32%,452.58%,48.86%,85.77%,114.02%,-62.83%,-,-48.69%,-,Upgrade
27,Free Cash Flow,7.81,56.48,36.99,32.78,24.46,42.06,31.32,39.33,44.99,-19.11,Upgrade
28,Free Cash Flow Per Share,0.04,0.27,0.17,0.15,0.12,0.20,0.15,0.19,0.21,-0.09,Upgrade
29,Operating Margin,9.50%,5.00%,9.64%,10.33%,1.22%,7.97%,0.99%,6.30%,3.31%,-18.78%,Upgrade
30,Profit Margin,7.04%,5.94%,7.27%,10.25%,1.52%,6.66%,0.92%,4.14%,2.65%,-19.31%,Upgrade
31,Free Cash Flow Margin,2.53%,16.92%,12.07%,9.77%,9.22%,12.13%,13.22%,15.06%,20.42%,-10.22%,Upgrade
32,EBITDA,39.02,25.62,38.51,44.06,13.5,39.21,13.98,28.75,20.57,-27.96,Upgrade
33,D&A For EBITDA,9.73,8.92,8.97,9.43,10.25,11.58,11.64,12.32,13.28,7.16,Upgrade
34,EBIT,29.29,16.7,29.54,34.64,3.25,27.63,2.34,16.43,7.29,-35.13,Upgrade
