,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",7284,7727,7818,8145,8496,9075,10230,10213,10194,11479.0,Upgrade
1,Cash & Equivalents,1970,2244,2544,2923,4181,4180,3887,2297,2727,2520.0,Upgrade
2,Accounts Receivable,9.27,7.16,10.12,10.46,14.12,23.04,17.54,16.64,18.3,21.79,Upgrade
3,Other Receivables,88.44,60.07,99.67,74.55,110.39,325.84,238.99,232.99,121.67,183.78,Upgrade
4,Investment In Debt and Equity Securities,110.24,123.23,116.92,143.02,150.28,155.26,161.57,154.19,144.17,128.73,Upgrade
5,Other Current Assets,2062,2031,2087,2226,2183,2355,2167,3720,3001,3271.0,Upgrade
6,Trading Asset Securities,203.49,200.11,233.67,466.28,417.87,1022,2769,2801,2893,2357.0,Upgrade
7,Deferred Long-Term Tax Assets,-,-,-,-,-,-,24.7,24.7,29.7,31.25,Upgrade
8,Other Long-Term Assets,1553,1765,1826,1844,1877,1932,2122,2058,1994,2510.0,Upgrade
9,Total Assets,13280,14157,14736,15832,17429,19068,21617,21517,21123,22502.0,Upgrade
10,Current Portion of Long-Term Debt,1699,2582,1310,892.91,1341,1430,4612,4782,2185,1482.0,Upgrade
11,Current Portion of Leases,-,14.24,-,6.77,-,21.81,-,18.41,-,6.02,Upgrade
12,Long-Term Debt,1498,1193,2635,3232,3536,3576,1172,1108,3818,5005.0,Upgrade
13,Long-Term Leases,-,39.33,-,25.39,-,29.73,-,43.69,-,25.73,Upgrade
14,Accounts Payable,11.28,9.91,8.91,8.2,9.99,9.42,9.95,66.9,6.46,5.54,Upgrade
15,Accrued Expenses,-,-,-,-,-,-,-,-,-,7.42,Upgrade
16,Current Income Taxes Payable,35.7,71.12,32.75,74.03,37.41,81.17,79.44,106.07,150.04,261.97,Upgrade
17,Current Unearned Revenue,12.48,-,2,9.16,-,0.38,0.37,10.98,28.71,1552.0,Upgrade
18,Other Current Liabilities,404.57,359.96,394.77,372.2,436.36,513.26,471.31,578.84,498.52,350.94,Upgrade
19,Long-Term Deferred Tax Liabilities,216.21,237.8,238.83,278.66,309.83,423.75,433.49,441.62,488.85,519.17,Upgrade
20,Other Long-Term Liabilities,68.82,33.91,54.4,35.93,34.79,38.72,77.21,37.22,82.89,34.31,Upgrade
21,Total Liabilities,4030,4626,4731,5083,6173,6567,7957,8444,8136,9897.0,Upgrade
22,Common Stock,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,Upgrade
23,Additional Paid-In Capital,-,755.51,-,755.51,-,755.51,-,755.51,-,755.51,Upgrade
24,Retained Earnings,6595,6897,7335,7830,8357,9100,9972,9686,9701,9674.0,Upgrade
25,Comprehensive Income & Other,986.63,168.15,919.8,269.04,978.82,444.15,1214,451.44,1138,259.95,Upgrade
26,Total Common Equity,8000,8239,8673,9272,9754,10718,11605,11311,11257,11107.0,Upgrade
27,Minority Interest,1251,1292,1332,1477,1502,1783,2056,1762,1730,1498.0,Upgrade
28,Shareholders' Equity,9251,9531,10005,10749,11256,12501,13661,13073,12988,12606.0,Upgrade
29,Total Liabilities & Equity,13280,14157,14736,15832,17429,19068,21617,21517,21123,22502.0,Upgrade
30,Total Debt,3281,3913,3999,4305,5345,5501,6885,7202,6880,7165.0,Upgrade
31,Net Cash / Debt,-1107,-1469,-1222,-915.53,-746.16,-298.48,-229.41,-2105,-1260,-2288.0,Upgrade
32,Net Cash Per Share,-0.66,-0.88,-0.73,-0.55,-0.45,-0.18,-0.14,-,-0.75,-1.37,Upgrade
33,Filing Date Shares Outstanding,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673.0,Upgrade
34,Total Common Shares Outstanding,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673.0,Upgrade
35,Book Value Per Share,4.78,4.93,5.19,5.54,5.83,6.41,6.94,6.76,6.73,6.64,Upgrade
36,Tangible Book Value,8000,8239,8673,9272,9754,10718,11605,11311,11257,11107.0,Upgrade
37,Tangible Book Value Per Share,4.78,4.93,5.19,5.54,5.83,6.41,6.94,6.76,6.73,6.64,Upgrade
38,Buildings,-,57.15,-,58.74,-,59.12,-,559.82,-,556.16,Upgrade
39,Construction In Progress,-,226.88,-,235.49,-,352.24,-,365.47,-,1437.0,Upgrade
