,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,431.47,419.51,490.3,475.21,379.43,312.65,3.77,652.83,627.14,393.29
1,Short-Term Investments,-,-,-,-,-,-,7.86,-,45.02,16.73
2,Cash & Short-Term Investments,431.47,419.51,490.3,475.21,379.43,312.65,11.64,652.83,672.16,410.02
3,Cash Growth,-12.00%,-11.72%,29.22%,52.00%,3160.85%,-52.11%,-98.27%,59.22%,44.23%,30.79%
4,Accounts Receivable,57.41,51.2,19.06,20.82,22.17,23.11,25.29,79.88,222.31,341.17
5,Other Receivables,99.1,93.71,103.74,94.96,78.04,44.68,45.14,102.57,128.72,36.02
6,Receivables,156.52,144.91,122.81,115.78,100.21,67.78,70.42,182.45,351.03,377.19
7,Inventory,975.15,980.55,1035,993.69,1030,978.47,1372,652.56,433.78,451.07
8,Other Current Assets,12.07,5.39,10.82,7.21,76.61,121.34,109.84,61.5,98.96,74.96
9,Total Current Assets,1575,1550,1659,1592,1586,1480,1564,1549,1556,1313
10,"Property, Plant & Equipment",10.51,14.57,18.26,17.71,20.64,25.21,32.1,18.72,26.04,20
11,Long-Term Investments,0.01,0.01,-,-,-,-,-,-,-,-
12,Goodwill,3.97,12.48,12.48,12.48,14.22,-,-,-,-,-
13,Other Intangible Assets,5.03,5.42,5.81,6.2,-,-,-,-,17.61,0.28
14,Long-Term Deferred Tax Assets,4.68,3.73,3.53,3.09,3.34,4.32,4.42,9.15,8.46,4.06
15,Other Long-Term Assets,-,-,0.76,0.76,0.71,0.8,0.71,2.07,2.9,258.8
16,Total Assets,1599,1587,1700,1632,1625,1511,1601,1579,1611,1596
17,Accounts Payable,30.35,30.14,46.28,32.76,33.48,31.15,93.95,58.07,29.97,64.08
18,Accrued Expenses,18.39,14.34,9.91,9.42,9.73,8.7,8.72,15.66,4.13,2.62
19,Short-Term Debt,132.55,127.72,130.54,111.84,100.72,12.77,12.88,22.95,31.9,31.07
20,Current Portion of Leases,2.12,3.83,5.87,3.96,3.67,4.07,3.88,6.57,8.1,5.34
21,Current Income Taxes Payable,8.84,6.76,3.5,5.64,3.38,5.57,6.22,6.87,7.68,12
22,Current Unearned Revenue,1.95,3.58,4.78,5.32,8.1,2.64,4.94,8.02,11.3,16.05
23,Other Current Liabilities,90.18,69.38,140.22,84.02,70.91,43.34,46.76,60.62,96.51,29.1
24,Total Current Liabilities,284.37,255.75,341.09,252.95,229.99,108.24,177.34,178.75,189.6,160.27
25,Long-Term Leases,1.09,2.15,2.16,1.82,3.46,5.24,7.04,3.52,7.24,3.49
26,Long-Term Deferred Tax Liabilities,1.26,1.36,1.45,1.55,-,-,-,-,-,-
27,Total Liabilities,286.72,259.25,344.7,256.31,233.45,113.48,184.38,182.26,196.84,163.76
28,Common Stock,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
29,Additional Paid-In Capital,858.16,858.16,858.16,858.16,858.16,858.16,858.16,858.16,858.16,858.16
30,Retained Earnings,138.71,149.7,169.65,184.69,199.96,210.3,230.28,210.23,227.3,245.83
31,Comprehensive Income & Other,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79,327.79
32,Total Common Equity,1326,1336,1356,1371,1387,1397,1417,1397,1414,1433
33,Minority Interest,-12.82,-9.18,-0.99,4.33,5.01,-,-,-,-,-
34,Shareholders' Equity,1313,1327,1355,1376,1392,1397,1417,1397,1414,1433
35,Total Liabilities & Equity,1599,1587,1700,1632,1625,1511,1601,1579,1611,1596
36,Total Debt,135.76,133.69,138.56,117.61,107.86,22.08,23.8,33.04,47.25,39.91
37,Net Cash (Debt),295.7,285.82,351.74,357.61,271.57,290.57,-12.16,619.79,624.92,370.12
38,Net Cash Growth,-15.93%,-20.07%,29.52%,23.07%,-,-53.12%,-,67.46%,41.66%,24.79%
39,Net Cash Per Share,0.24,0.23,0.28,0.29,0.22,0.23,-0.01,0.50,0.50,0.31
40,Filing Date Shares Outstanding,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238
41,Total Common Shares Outstanding,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238
42,Working Capital,1291,1295,1318,1339,1356,1372,1387,1371,1366,1153
43,Book Value Per Share,1.07,1.08,1.10,1.11,1.12,1.13,1.14,1.13,1.14,1.16
44,Tangible Book Value,1316,1319,1338,1353,1373,1397,1417,1397,1396,1432
45,Tangible Book Value Per Share,1.06,1.07,1.08,1.09,1.11,1.13,1.14,1.13,1.13,1.16
46,Machinery,-,7.41,-,6.3,-,6.34,-,10.48,-,10.31
47,Construction In Progress,-,0.33,-,-,-,-,-,-,-,-
48,Leasehold Improvements,-,20.31,-,20.31,-,20.31,-,15.92,-,14.72
