,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,710.73,576.05,409.78,535.66,643.87,525.52,389.39,532.49,595.54,680.47,369.44,559.54,829.22,512.61,489.3,630.24,739.08,434,416.24,736.2,Upgrade
1,Other Revenue,-45.55,45.55,-,95.21,-46.94,46.94,-,98.58,-51.22,51.22,-,254.99,-112.56,112.56,-,176.36,-80.77,80.77,-,156.15,Upgrade
2,Revenue,665.18,621.6,409.78,630.87,596.93,572.46,389.39,631.07,544.32,731.69,369.44,814.53,716.66,625.16,489.3,806.61,658.32,514.77,416.24,892.34,Upgrade
3,Revenue Growth (YoY),11.43%,8.58%,5.24%,-0.03%,9.67%,-21.76%,5.40%,-22.52%,-24.05%,17.04%,-24.50%,0.98%,8.86%,21.45%,17.55%,-9.61%,13.40%,20.94%,-24.64%,6.30%,Upgrade
4,Cost of Revenue,404.88,461,272.34,520.57,379.36,423.4,281.3,586.43,348.22,558.69,268.19,690.39,443.82,489.96,341.76,646.33,373.11,370.44,281.66,585.43,Upgrade
5,Gross Profit,260.3,160.6,137.44,110.3,217.57,149.06,108.09,44.65,196.1,172.99,101.25,124.13,272.84,135.2,147.54,160.28,285.21,144.33,134.58,306.91,Upgrade
6,"Selling, General & Admin",152.39,61.55,76.18,43.67,115.35,52.96,71.41,7.57,122.98,49,75.57,19.02,135.5,42.33,70.8,6.33,126.52,45.82,66.69,56.89,Upgrade
7,Research & Development,80.08,91.9,91.27,78.06,87.01,91.25,77.52,73.19,84.51,79.19,71.34,79.17,79.81,82.39,76.71,100.46,94.08,77.64,85.53,129.4,Upgrade
8,Other Operating Expenses,-28.49,9.85,-8.1,9.02,-2.24,-2.39,-1.73,9.44,-0.58,0.12,-7.87,7.54,-7.92,-5.27,-10.64,6.08,-5.44,-3.49,-15.81,10.25,Upgrade
9,Operating Expenses,207.93,164.19,161.25,135.63,203.77,147.3,145.47,80.66,217.05,134.32,139.06,119.11,219.62,122.12,141.02,118.52,226.65,114.56,135.15,199.85,Upgrade
10,Operating Income,52.37,-3.59,-23.81,-25.33,13.8,1.76,-37.38,-36.02,-20.94,38.68,-37.81,5.02,53.22,13.08,6.52,41.76,58.56,29.77,-0.57,107.07,Upgrade
11,Interest Expense,-13.93,-14.14,-13.78,-13.88,-18.59,-15.63,-16.23,-17.86,-18.66,-17.03,-16.83,-16.03,-14.91,-13.88,-13.42,-13.88,-11.64,-12.18,-13.09,-11.02,Upgrade
12,Interest & Investment Income,23.59,46.29,34.33,62.87,-,48.67,31.73,13.66,25.67,45.4,30.12,48.72,21.09,46.94,45.38,29.82,45.65,54.65,40.73,-,Upgrade
13,Currency Exchange Gain (Loss),-4.67,4.67,-,17.54,-17.97,17.97,-,31.38,-10.55,10.55,-,-14.01,6.81,-6.81,-,-22.56,-6.25,6.25,-,5.19,Upgrade
14,Other Non Operating Income (Expenses),1.58,-1,-1.4,-17.72,16.92,4.94,-5.27,-30.42,28.13,1.56,-4.13,2.1,-5.19,-4.13,1.35,3.59,-2.97,-8.46,3.78,-16.45,Upgrade
15,EBT Excluding Unusual Items,58.93,32.22,-4.65,23.48,-5.84,57.7,-27.14,-39.27,3.64,79.15,-28.65,25.8,61.02,35.21,39.83,38.72,83.35,70.04,30.84,84.78,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-17.57,-,-,-,-2.58,-,-,-,-2.45,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,0.04,0.85,-0.39,-3.21,0.03,-,-,-3.89,1,-0.78,0.27,-0.14,0.15,0.07,0.23,0.18,0.04,0.02,Upgrade
18,Gain (Loss) on Sale of Assets,0.25,0.28,0,-0.03,0.02,0.26,-0.06,-0.03,0.04,-0.63,-0.01,-0.06,0.43,0.29,-0.01,-0.01,0.19,-0.06,0,-0.41,Upgrade
19,Asset Writedown,0.41,-0.19,0.19,-0.4,-0.07,-,-,0.2,-0.61,0,-0,-0.52,0.03,-0.03,0.03,3.85,-3.99,-,-,3.11,Upgrade
20,Other Unusual Items,-21.08,21.08,-,13.36,-0.36,0.36,-,9.08,-0.31,0.31,-,20.99,0.15,-0.15,-,23.44,0.26,-0.26,-,31.36,Upgrade
21,Pretax Income,38.51,53.39,-4.42,37.25,-6.64,55.11,-27.17,-47.59,2.76,74.94,-27.66,42.86,61.9,35.17,40,63.63,80.04,69.89,30.88,118.86,Upgrade
22,Income Tax Expense,5.3,2.88,4.19,-6.48,3.71,3.27,4.37,-6.38,3.47,1.55,5.41,-11.21,3.79,1.6,5.11,-10.78,7.14,-0.23,5.88,-5.23,Upgrade
23,Earnings From Continuing Operations,33.21,50.51,-8.61,43.73,-10.34,51.84,-31.54,-41.22,-0.71,73.39,-33.06,54.07,58.11,33.57,34.89,74.41,72.91,70.12,25.01,124.09,Upgrade
24,Minority Interest in Earnings,-11.53,-15.01,-9.53,-18.2,-6.72,-5.17,-4.33,2.05,-13.18,-8.93,-4,-7.81,-9.08,-7,-10.94,-11.35,-16.46,-19.62,-9.93,-21.13,Upgrade
25,Net Income,21.68,35.5,-18.14,25.52,-17.07,46.67,-35.87,-39.17,-13.89,64.46,-37.06,46.26,49.03,26.57,23.96,63.06,56.45,50.51,15.08,102.95,Upgrade
26,Net Income to Common,21.68,35.5,-18.14,25.52,-17.07,46.67,-35.87,-39.17,-13.89,64.46,-37.06,46.26,49.03,26.57,23.96,63.06,56.45,50.51,15.08,102.95,Upgrade
27,Net Income Growth,-,-23.94%,-,-,-,-27.59%,-,-,-,142.60%,-,-26.64%,-13.14%,-47.39%,58.86%,-38.75%,-11.09%,-41.02%,-78.56%,-13.89%,Upgrade
28,Shares Outstanding (Basic),636,631,641,725,797,483,598,541,656,752,618,660,728,664,599,610,722,558,754,692,Upgrade
29,Shares Outstanding (Diluted),636,631,641,725,797,483,598,541,656,752,618,660,728,664,599,610,722,558,754,692,Upgrade
30,Shares Change (YoY),-20.27%,30.68%,7.21%,33.93%,21.65%,-35.80%,-3.23%,-17.97%,-9.96%,13.23%,3.13%,8.17%,0.81%,19.10%,-20.57%,-11.77%,8.59%,-22.20%,17.92%,3.69%,Upgrade
31,EPS (Basic),0.03,0.06,-0.03,0.04,-0.02,0.10,-0.06,-0.07,-0.02,0.09,-0.06,0.07,0.07,0.04,0.04,0.10,0.08,0.09,0.02,0.15,Upgrade
32,EPS (Diluted),0.03,0.06,-0.03,0.04,-0.02,0.10,-0.06,-0.07,-0.02,0.09,-0.06,0.07,0.07,0.04,0.04,0.10,0.08,0.09,0.02,0.15,Upgrade
33,EPS Growth,-,-41.80%,-,-,-,12.78%,-,-,-,114.26%,-,-32.17%,-13.84%,-55.83%,100.00%,-30.58%,-18.12%,-24.19%,-81.82%,-16.95%,Upgrade
