,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1501,1370,1222,2551,3058,1451,1376,1380,1239,1196,1252,1262,1201,1048,1370,1171,1285,1522,1920,1279,1484,Upgrade
1,Market Cap Growth,-5.59%,-5.59%,-11.19%,84.80%,146.90%,21.33%,9.94%,9.39%,3.11%,14.07%,-8.65%,7.73%,-6.54%,-31.15%,-28.63%,-8.39%,-13.40%,10.05%,24.29%,-37.41%,2.98%,Upgrade
2,Enterprise Value,1600,1458,1318,2618,3125,1529,1428,1431,1289,1200,1260,1363,1302,1144,1461,1282,1396,1480,2019,1399,1604,Upgrade
3,Last Close Price,16.29,14.86,13.26,27.68,33.18,15.74,14.93,14.79,13.27,12.81,13.41,13.52,12.87,11.23,14.68,12.55,13.77,16.31,20.57,13.70,15.90,Upgrade
4,PE Ratio,-,-25.05,-19.02,-,-,-10.09,-8.28,-,-,-,-,-18.75,-,-,-70.35,-64.30,-,-373.25,-179.04,-31.04,-,Upgrade
5,PS Ratio,3.78,3.76,3.34,7.23,9.27,3.99,3.88,4.10,2.87,2.52,2.36,1.75,1.62,1.35,1.77,1.91,2.07,2.52,3.05,1.70,2.31,Upgrade
6,PB Ratio,4.10,3.79,3.46,7.36,8.46,3.76,4.01,4.08,2.27,1.74,1.77,1.74,1.66,1.38,1.73,1.49,1.63,1.87,2.36,1.57,1.84,Upgrade
7,P/TBV Ratio,3.77,3.77,3.46,7.37,8.48,3.79,4.93,5.06,2.58,1.93,1.95,1.91,1.83,1.52,1.89,1.63,1.79,2.04,2.57,1.72,2.01,Upgrade
8,P/FCF Ratio,-,-,-,-,-,16.68,44.13,94.90,29.00,-,18.03,-66.93,-,-13.99,-,60.05,-,27.00,24.24,7.93,-,Upgrade
9,P/OCF Ratio,-,-,-69.57,-,-,16.50,42.25,86.87,28.31,-,23.69,-70.24,-,-13.92,-,48.99,-,24.49,22.73,7.84,-,Upgrade
10,EV/Sales Ratio,4.39,4.00,3.60,7.41,9.47,4.20,4.03,4.25,2.99,2.53,2.37,1.89,1.76,1.47,1.89,2.09,2.25,2.45,3.21,1.86,2.49,Upgrade
11,EV/EBITDA Ratio,-,-34.42,-27.11,-,-,-38.43,-22.30,-,-,-,-,-20.85,-,-,-72.17,-55.73,-,-,-,-41.76,-,Upgrade
12,EV/EBIT Ratio,-,-32.36,-25.24,-,-,-32.65,-20.09,-,-,-,-,-,-,-,-,-42.90,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-20.32,-,-,-,-,17.57,45.79,98.39,30.19,-,18.15,-72.29,-,-15.27,-,65.71,-,26.26,25.49,8.67,-,Upgrade
14,Debt / Equity Ratio,0.31,0.31,0.34,0.35,0.34,0.19,0.28,0.20,0.14,0.14,0.10,0.08,0.19,0.18,0.18,0.26,0.26,0.16,0.23,0.24,0.24,Upgrade
15,Debt / EBITDA Ratio,-,2.88,2.92,-,-,5.15,2.50,-,-,-,-,152.58,-,-,16.21,13.92,-,-,-,31.89,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,0.85,3.10,4.66,1.78,-,1.06,-3.23,-,-1.78,-,10.59,-,2.35,2.41,1.20,-,Upgrade
17,Asset Turnover,0.53,0.75,0.53,0.44,0.57,0.69,0.38,0.53,0.37,0.40,0.67,0.58,0.52,-,-,0.68,0.49,0.44,0.63,0.61,Upgrade,
