,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,88.96,120.66,85.46,68.73,90.87,107.34,62.33,102.25,81.51,89.57,156.31,145.22,150.6,269.04,173.5,160.76,135.76,121.53,180.61,156.36,Upgrade
1,Other Revenue,-0.28,0.28,-,0.65,-0.22,0.22,-,1.22,-0.27,0.27,-,1.46,-12.62,12.62,-,22.77,-2.34,2.34,-,9.67,Upgrade
2,Revenue,88.68,120.95,85.46,69.38,90.65,107.55,62.33,103.46,81.23,89.84,156.31,146.68,137.99,281.66,173.5,183.52,133.42,123.87,180.61,166.03,Upgrade
3,Revenue Growth (YoY),-2.18%,12.45%,37.11%,-32.94%,11.60%,19.72%,-60.13%,-29.46%,-41.13%,-68.10%,-9.91%,-20.08%,3.42%,127.38%,-3.94%,10.54%,-15.70%,-49.74%,150.29%,-46.54%,Upgrade
4,Cost of Revenue,68.25,93.99,80.28,80.82,73.51,81.97,53.27,115.52,79.9,93.62,140.79,146.82,156.11,257.14,159.36,153.63,119,105.8,165.62,160.15,Upgrade
5,Gross Profit,20.43,26.96,5.17,-11.43,17.14,25.58,9.06,-12.05,1.33,-3.77,15.52,-0.14,-18.13,24.52,14.15,29.9,14.42,18.07,15,5.88,Upgrade
6,"Selling, General & Admin",8.22,14.99,14.71,36.4,15.58,17.34,17.19,25.25,19.38,15.69,18.42,27.17,22.1,15.73,14.32,7.89,17.57,22.79,16.63,26.45,Upgrade
7,Research & Development,1.59,1.13,0.95,0.85,0.89,1.02,1.01,3.88,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,0.21,0.68,0.35,0.89,0.4,0.41,0.33,1.3,0.25,0.23,0.38,0.3,-0.84,-0.84,-1.08,0.59,0.48,-0.34,0.22,-0.46,Upgrade
9,Operating Expenses,11.44,19.12,17.42,38.19,15.35,19.9,19.12,32.19,23.8,15.28,17.21,24.24,26.69,26.11,12.17,55.28,16.63,22.34,15.17,35.81,Upgrade
10,Operating Income,8.99,7.84,-12.24,-49.63,1.79,5.68,-10.06,-44.24,-22.47,-19.05,-1.69,-24.38,-44.82,-1.59,1.98,-25.38,-2.21,-4.27,-0.17,-29.93,Upgrade
11,Interest Expense,-1.57,-1.62,-1.63,-1.39,-1.2,-1.59,-0.88,-8.42,-1.09,-0.7,-1.52,-3.48,-1.24,-2.48,-2.44,-11.87,-2.32,-2.81,-2.57,-3.09,Upgrade
12,Interest & Investment Income,2.02,0.05,0.08,5.51,0.9,3.19,4.85,-,7.61,0.19,0.21,-,17.62,0.6,0.22,-,8.36,8.32,6.84,-,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-7.86,0.9,6.96,-,-9.66,2.27,7.38,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Non Operating Income (Expenses),-0,-0.12,-0.01,-2.08,-0.29,0.24,-0.01,-8.63,1.64,-1.67,-0,-1.33,0.07,-0.56,-0.1,-3.45,-2.56,0.93,-0.17,-4.78,Upgrade
16,EBT Excluding Unusual Items,9.43,6.14,-13.8,-47.6,1.21,7.52,-6.09,-61.27,-22.16,-20.33,3.96,-29.19,-38.02,-1.75,7.04,-40.7,1.26,2.17,3.92,-37.8,Upgrade
17,Gain (Loss) on Sale of Investments,2.12,-1.07,-1.05,-16.71,-,-,-,-102.01,-,-,-,-,-,-,-,-,-,-,-,25.06,Upgrade
18,Gain (Loss) on Sale of Assets,0.14,-0.01,-,0.03,0.19,-,0.02,0.21,-,-,-,-,-,-,-,-,-,-,-,0,Upgrade
19,Asset Writedown,-,-,-,-,-,-0.69,0.69,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Legal Settlements,-,-,-,-0.03,-,-,-,-0.04,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Other Unusual Items,-0.3,0.18,-0.01,0.52,-0.01,-,-,0.61,-,-,-,-3.1,-0.01,0.01,-,3.09,-0.33,0.19,0.15,-0.54,Upgrade
22,Pretax Income,11.39,5.24,-14.86,-63.78,1.39,6.82,-5.37,-162.51,-22.16,-20.33,3.96,-32.29,-38.03,-1.74,7.04,-37.61,0.93,2.36,4.07,-13.28,Upgrade
23,Income Tax Expense,0.66,-1.12,-0.14,-4.01,1.28,0.23,0.55,-12.38,-0.23,-0.67,0.68,0.89,-1.31,-2.7,0.33,-9.66,0.42,0.65,0.36,-3.89,Upgrade
24,Earnings From Continuing Operations,10.73,6.37,-14.72,-59.77,0.11,6.6,-5.92,-150.13,-21.93,-19.66,3.28,-33.18,-36.72,0.96,6.71,-27.95,0.51,1.71,3.71,-9.38,Upgrade
25,Minority Interest in Earnings,0.01,-0.03,0.28,2.46,1.04,1.4,1.66,1.51,0.71,0.81,0.03,0.21,-1.31,-0.56,0.87,0.41,-0.43,-0.05,0.47,-0.61,Upgrade
26,Net Income,10.74,6.33,-14.44,-57.31,1.15,8,-4.26,-148.62,-21.22,-18.85,3.31,-32.96,-38.04,0.39,7.59,-27.54,0.08,1.65,4.17,-9.99,Upgrade
27,Net Income to Common,10.74,6.33,-14.44,-57.31,1.15,8,-4.26,-148.62,-21.22,-18.85,3.31,-32.96,-38.04,0.39,7.59,-27.54,0.08,1.65,4.17,-9.99,Upgrade
28,Net Income Growth,835.00%,-20.80%,-,-,-,-,-,-,-,-,-56.37%,-,-,-76.13%,81.78%,-,-,-,-,-,Upgrade
29,Shares Outstanding (Basic),83,90,90,75,106,102,85,90,100,100,83,89,104,83,95,81,101,90,104,92,Upgrade
30,Shares Outstanding (Diluted),83,90,90,75,106,102,85,90,100,100,83,89,104,83,95,81,101,90,104,92,Upgrade
31,Shares Change (YoY),-21.72%,-11.76%,6.04%,-17.04%,6.39%,1.80%,2.86%,1.02%,-4.29%,21.29%,-12.74%,10.09%,3.22%,-8.22%,-9.11%,-11.88%,7.88%,-2.30%,9.27%,-0.72%,Upgrade
32,EPS (Basic),0.13,0.07,-0.16,-0.77,0.01,0.08,-0.05,-1.65,-0.21,-0.19,0.04,-0.37,-0.36,0.00,0.08,-0.34,0.00,0.02,0.04,-0.11,Upgrade
33,EPS (Diluted),0.13,0.07,-0.16,-0.77,0.01,0.08,-0.05,-1.65,-0.21,-0.19,0.04,-0.37,-0.36,0.00,0.08,-0.34,0.00,0.02,0.04,-0.11,Upgrade
34,EPS Growth,1094.37%,-10.24%,-,-,-,-,-,-,-,-,-50.00%,-,-,-73.99%,100.00%,-,-,-,-,-,Upgrade
35,Free Cash Flow,-49.45,-0.07,-1.56,-27.68,11.17,22.66,10.07,43.09,-44.64,6.03,38.22,-10.01,35.19,-82.25,76.23,-104.06,13.43,33.9,22.43,-13.39,Upgrade
36,Free Cash Flow Per Share,-0.59,-0.00,-0.02,-0.37,0.11,0.22,0.12,0.48,-0.45,0.06,0.46,-0.11,0.34,-1.00,0.80,-1.29,0.13,0.38,0.22,-0.15,Upgrade
37,Gross Margin,23.04%,22.29%,6.05%,-16.48%,18.91%,23.79%,14.53%,-11.65%,1.64%,-4.20%,9.93%,-0.10%,-13.14%,8.71%,8.15%,16.29%,10.81%,14.59%,8.30%,3.54%,Upgrade
38,Operating Margin,10.13%,6.48%,-14.32%,-71.52%,1.98%,5.29%,-16.14%,-42.76%,-27.66%,-21.21%,-1.08%,-16.62%,-32.48%,-0.57%,1.14%,-13.83%,-1.66%,-3.45%,-0.10%,-18.03%,Upgrade
39,Profit Margin,12.11%,5.24%,-16.90%,-82.60%,1.27%,7.43%,-6.83%,-143.65%,-26.12%,-20.98%,2.12%,-22.47%,-27.57%,0.14%,4.37%,-15.01%,0.06%,1.34%,2.31%,-6.02%,Upgrade
40,Free Cash Flow Margin,-55.76%,-0.06%,-1.82%,-39.89%,12.32%,21.07%,16.15%,41.65%,-54.95%,6.71%,24.45%,-6.82%,25.50%,-29.20%,43.94%,-56.70%,10.07%,27.37%,12.42%,-8.07%,Upgrade
41,EBITDA,9.85,7.93,-11.38,-48.76,3.57,7.39,-8.28,-42.46,-20.68,-17.27,0.1,-22.59,-43.09,0.2,3.71,-23.65,-0.51,-2.55,1.52,-28.23,Upgrade
42,EBITDA Margin,11.11%,6.55%,-13.31%,-70.28%,3.94%,6.87%,-13.29%,-41.04%,-25.46%,-19.23%,0.06%,-15.40%,-31.23%,0.07%,2.14%,-12.88%,-0.38%,-2.06%,0.84%,-17.00%,Upgrade
43,D&A For EBITDA,0.87,0.09,0.87,0.87,1.78,1.71,1.78,1.78,1.79,1.78,1.79,1.79,1.73,1.8,1.73,1.73,1.7,1.72,1.69,1.7,Upgrade
44,EBIT,8.99,7.84,-12.24,-49.63,1.79,5.68,-10.06,-44.24,-22.47,-19.05,-1.69,-24.38,-44.82,-1.59,1.98,-25.38,-2.21,-4.27,-0.17,-29.93,Upgrade
45,EBIT Margin,10.13%,6.48%,-14.32%,-71.52%,1.98%,5.29%,-16.14%,-42.76%,-27.66%,-21.21%,-1.08%,-16.62%,-32.48%,-0.56%,1.14%,-13.83%,-1.66%,-3.45%,-0.10%,-18.03%,Upgrade
46,Effective Tax Rate,5.83%,-,-,-,92.12%,3.30%,-,-,-,-,17.18%,-,-,-,4.65%,-,45.13%,27.56%,8.96%,-,Upgrade
47,Revenue as Reported,88.68,120.95,85.46,69.38,90.65,107.55,62.33,103.46,81.23,89.84,156.31,146.68,137.99,281.66,173.5,183.52,133.42,123.87,180.61,166.03,Upgrade
