,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,460.11,383.19,523.92,460.07,283.62,279.1,418.18,642.51,461.57,449.29,566.92,495.89,337.92,273.19,356.83,512.33,296.24,475.99,247.15,476.66,Upgrade
1,Trading Asset Securities,0.62,0.56,0.53,0.6,0.66,0.67,105.79,0.79,0.9,0.93,0.84,66.73,66.34,212.29,311.89,256.55,473.62,521.72,813.19,613.83,Upgrade
2,Cash & Short-Term Investments,460.73,383.75,524.45,460.67,284.28,279.77,523.98,643.3,462.47,450.21,567.76,562.62,404.26,485.48,668.72,768.89,769.86,997.72,1060,1090,Upgrade
3,Cash Growth,62.07%,37.16%,0.09%,-28.39%,-38.53%,-37.86%,-7.71%,14.34%,14.40%,-7.26%,-15.10%,-26.83%,-47.49%,-51.34%,-36.93%,-29.49%,-25.69%,-12.10%,447.08%,467.95%,Upgrade
4,Accounts Receivable,1595,1798,1470,1275,1174,1112,988.66,1045,1238,1570,1275,1519,1435,1240,877.31,726.06,623.66,586.3,674.44,594.85,Upgrade
5,Other Receivables,202.83,295.07,320.76,374.52,355.22,442.74,309.84,289.56,254.29,257.22,113.68,67.88,77.5,70.38,60.6,37.37,43.6,50.91,40.03,33.28,Upgrade
6,Receivables,1798,2093,1791,1650,1529,1555,1298,1335,1492,1827,1388,1587,1513,1311,937.91,763.43,667.26,637.21,714.48,628.13,Upgrade
7,Inventory,12.35,12.93,14.2,13.94,12.4,11.95,12.75,14.38,14.93,11.82,12.06,10.97,10.85,10.07,8.52,7.98,7.96,8,8.23,8.32,Upgrade
8,Other Current Assets,91.46,50.69,49.09,35.99,52.61,40.8,49.31,49.02,49.19,38.79,69.5,48.65,55.94,39.58,39.03,50.6,48.29,38.56,42.19,30.41,Upgrade
9,Total Current Assets,2363,2541,2379,2160,1878,1887,1885,2041,2019,2328,2038,2209,1984,1846,1654,1591,1493,1681,1825,1757,Upgrade
10,"Property, Plant & Equipment",1165,1110,1097,945.99,996.72,997.72,983.51,969.87,926.75,885.9,886.07,871.53,796.75,729.2,718.34,497.6,434.39,362.5,327.76,327.1,Upgrade
11,Long-Term Investments,180.61,198.64,200.01,195.76,192.57,200.09,279.97,258.73,285.03,288.78,295.94,283.47,273.41,197.09,189.85,183.05,178.09,169.79,150.92,125.92,Upgrade
12,Goodwill,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Upgrade
13,Other Intangible Assets,387.16,391.14,395.23,399.3,403.38,407.45,404.76,408.5,409.57,413.09,416.72,422.95,421.83,425.13,422.83,334.21,206.7,208.36,209.06,210.72,Upgrade
14,Long-Term Accounts Receivable,1.84,3.63,3.82,3.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,48.85,40.23,40.42,30.06,33.1,35.06,39.47,42.78,6.17,6.45,6,6.21,5.64,5.26,4.9,4.81,5.17,5.95,5.46,5.42,Upgrade
16,Long-Term Deferred Charges,21.62,20.87,19.06,20.6,20.13,22.06,23.05,23.07,23.16,23.85,25.52,19.26,21.15,22.03,22.85,24.41,25.99,27.59,31.83,33.35,Upgrade
17,Other Long-Term Assets,55.94,56.4,53.4,54.45,52.88,53.55,61.75,63.12,57.59,89.74,92.1,87.23,72.71,86.75,76.75,98.39,247.01,75.62,78.24,83.72,Upgrade
18,Total Assets,4224,4362,4188,3810,3577,3603,3677,3808,3727,4036,3760,3900,3576,3311,3090,2734,2591,2531,2629,2544,Upgrade
19,Accounts Payable,861.66,1087,746.74,674.49,593.17,619.07,584.67,669.72,700.67,978.25,790.56,1020,889.61,801.36,585.35,537.5,434.74,450.55,466.91,451.27,Upgrade
20,Accrued Expenses,29.97,28.21,13.24,41.59,27.47,23.52,6.72,45.72,38.32,33.1,12.1,43.13,28.8,20.18,7.06,25.28,16.23,14.51,8,24.41,Upgrade
21,Short-Term Debt,253.01,296,375.04,201.68,76.79,139.48,136.14,198.72,207.39,316.42,237.67,155.89,154.55,88.85,69.23,-,-,-,21.26,-,Upgrade
22,Current Portion of Long-Term Debt,86.87,40.04,53.74,30.03,73.52,0.16,61.38,0.17,-,0.14,-,0.15,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,33.05,-,31.56,-,53.56,-,77.62,-,-,-,11.17,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,34.74,30.67,45.86,34.1,35.53,29.48,33.17,24.77,33.44,27.67,26.5,21.74,29.32,18.44,21.14,13.37,21.63,16.63,15.84,12.07,Upgrade
25,Current Unearned Revenue,10.59,7.96,9.03,10.73,24.44,26.94,19.26,20.56,19.65,17.56,10.71,12.6,12.29,8.61,11.36,12.99,16.35,16.79,15.81,-,Upgrade
26,Other Current Liabilities,141.45,147.25,131.16,117.71,134.61,130.89,123,138.55,159.81,170.51,108.92,122.93,140.2,107.55,95.31,81.25,75.53,71.7,90.33,89.11,Upgrade
27,Total Current Liabilities,1418,1670,1375,1142,965.51,1023,964.34,1176,1159,1544,1186,1387,1255,1045,789.46,670.38,564.49,570.18,618.15,576.84,Upgrade
28,Long-Term Debt,118.44,112.03,135.24,122.52,114.38,144.38,144.38,144.38,114.38,114.38,114.38,114.38,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,105.65,96.2,96,50.93,63.13,63.32,90.86,76.88,136.43,149.09,158.22,171.86,146.59,158.81,157.67,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,32.39,33.32,26.88,27.71,26.7,27.51,27.75,27.91,6.07,6.24,6.4,6.45,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,55.52,43.43,46.04,32.39,37.43,39.37,44.44,48.76,14.56,15.05,21.42,16.03,18.88,19.8,16.93,18.49,18.39,16.1,16.88,15.32,Upgrade
32,Other Long-Term Liabilities,-,0.46,0.46,0.46,-,-,-,-,-,0.46,1.83,-,5.57,2.51,10.79,1.8,5.05,-,-,-,Upgrade
33,Total Liabilities,1730,1955,1679,1376,1207,1298,1272,1474,1431,1829,1489,1696,1426,1226,974.84,690.67,587.92,586.28,635.03,592.16,Upgrade
34,Common Stock,346.67,346.67,346.67,346.67,346.67,346.67,346.67,346.67,346.67,346.67,266.67,266.67,266.67,266.67,266.67,266.67,266.67,266.67,266.67,266.67,Upgrade
35,Additional Paid-In Capital,814.4,814.38,814.38,814.38,814.27,814.14,814.12,814.09,816.29,816.25,896.2,896.15,896.21,896.19,896.14,896.09,896.18,896.13,896.17,896.12,Upgrade
36,Retained Earnings,1118,1050,1153,1090,1036,977.39,1060,1006,955.41,884.78,949.61,894.78,850.16,789.43,835.7,786.89,746.63,698.56,746.48,710.62,Upgrade
37,Comprehensive Income & Other,21.24,23.14,22.06,21.74,24.45,26.24,30.21,29,31.75,29.48,28.78,27.42,28.56,28.91,28.54,28.03,28.17,28.67,28.58,27.59,Upgrade
38,Total Common Equity,2300,2234,2336,2273,2221,2164,2251,2196,2150,2077,2141,2085,2042,1981,2027,1978,1938,1890,1938,1901,Upgrade
39,Minority Interest,194.14,172.76,172.55,160.7,148.67,141.06,154.74,137.74,146.54,129.69,130.23,118.78,108.09,104.07,87.99,65.19,65.32,55.17,55.77,50.6,Upgrade
40,Shareholders' Equity,2494,2407,2509,2434,2370,2305,2405,2334,2297,2207,2271,2204,2150,2085,2115,2043,2003,1945,1994,1952,Upgrade
41,Total Liabilities & Equity,4224,4362,4188,3810,3577,3603,3677,3808,3727,4036,3760,3900,3576,3311,3090,2734,2591,2531,2629,2544,Upgrade
42,Total Debt,563.96,577.33,660.02,436.73,327.82,400.89,432.77,497.77,458.2,580.02,510.27,453.45,301.14,247.65,226.89,-,-,-,21.26,-,Upgrade
43,Net Cash (Debt),-103.23,-193.58,-135.57,23.94,-43.53,-121.12,91.21,145.52,4.27,-129.81,57.49,109.17,103.12,237.83,441.82,768.89,769.86,997.72,1039,1090,Upgrade
44,Net Cash Growth,-,-,-,-83.55%,-,-,58.65%,33.29%,-95.86%,-,-86.99%,-85.80%,-86.61%,-76.16%,-57.48%,-29.49%,-21.13%,-5.32%,940.45%,1316.38%,Upgrade
45,Net Cash Per Share,-0.30,-0.56,-0.39,0.07,-0.13,-0.37,0.26,0.41,0.01,-0.38,0.17,0.32,0.29,0.72,1.25,2.21,2.22,2.98,2.90,3.06,Upgrade
