,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Market Capitalization,361,559,469,469,398,501,471,434,348,344,396,Upgrade
1,Market Cap Growth,40.54%,19.27%,17.84%,-6.44%,-15.53%,15.35%,35.19%,26.25%,-11.96%,-32.77%,-29.23%,Upgrade
2,Enterprise Value,356,502,380,271,239,493,412,311,97,36,-19,Upgrade
3,Last Close Price,0.17,0.26,0.21,0.21,0.18,0.21,0.20,0.18,0.15,0.14,0.17,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,109.45,143.27,Upgrade
5,Forward PE,-,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,Upgrade
6,PS Ratio,0.94,1.45,0.88,0.85,0.76,0.98,0.90,0.92,0.84,0.70,0.76,Upgrade
7,PB Ratio,0.66,1.03,0.79,0.75,0.59,0.63,0.61,0.55,0.45,0.45,0.52,Upgrade
8,P/TBV Ratio,1.34,1.34,0.95,0.92,0.74,0.79,0.76,0.69,0.57,0.57,0.65,Upgrade
9,P/OCF Ratio,-,-,-9.42,-,-,-60.91,-,-,-,-17.28,-,Upgrade
10,EV/Sales Ratio,0.93,1.30,0.71,0.49,0.46,0.97,0.79,0.66,0.23,0.07,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-1949.61,-,-,-,-,-,1.56,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,3.79,-,Upgrade
13,EV/FCF Ratio,-8.27,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.18,0.18,0.19,0.17,0.24,0.20,0.21,0.18,0.11,0.03,0.01,Upgrade
15,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,1.20%,1.09%,Upgrade
16,Earnings Yield,-13.09%,-8.45%,-5.15%,-4.37%,-4.57%,-3.95%,-6.27%,-6.25%,-4.31%,0.91%,0.70%,Upgrade
17,FCF Yield,-11.93%,-7.71%,-21.13%,-29.96%,-14.95%,-12.37%,-32.08%,-42.21%,-37.68%,-33.09%,-23.70%,Upgrade
18,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,0.00%,0.01%,Upgrade,
19,Total Shareholder Return,1.55%,-,-,-,-,-,-,-,-,0.00%,0.01%,Upgrade
