,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,522,778,911,731,645,750,854,930,949,1177,1290,2600,2771,3359,3017,3093,4023,3169,3530,3209,6063,Upgrade
1,Market Cap Growth,3.80%,3.80%,6.67%,-21.43%,-32.00%,-36.29%,-33.82%,-64.23%,-65.75%,-64.97%,-57.23%,-15.95%,-31.13%,5.99%,-14.52%,-3.60%,-33.65%,-46.79%,-16.47%,-33.68%,41.43%,Upgrade
2,Enterprise Value,527,785,918,738,654,764,869,945,964,1194,1308,2608,2776,3366,3027,3085,4008,3156,3558,3215,6070,Upgrade
3,Last Close Price,0.28,0.41,0.48,0.39,0.34,0.40,0.45,0.49,0.50,0.62,0.68,1.37,1.46,1.77,1.59,1.63,2.12,1.67,1.86,1.89,3.96,Upgrade
4,PS Ratio,29.23,43.58,63.44,50.66,50.75,50.30,42.43,40.06,28.98,29.12,27.26,54.21,71.53,111.93,139.40,213.88,191.20,145.92,81.46,73.24,103.72,Upgrade
5,PB Ratio,-19.83,-19.83,-23.02,-21.39,-130.80,22680.75,110.39,68.57,231.74,92.51,63.96,95.11,74.43,76.45,60.33,57.95,60.19,42.89,43.09,76.29,-,Upgrade
6,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016.26,458.63,-,-,Upgrade
7,P/FCF Ratio,-,-,-,-92.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1836.83,Upgrade
8,P/OCF Ratio,-,-,-,-99.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2622.38,Upgrade
9,EV/Sales Ratio,29.54,43.95,63.91,51.16,51.43,51.26,43.19,40.70,29.44,29.54,27.63,54.39,71.67,112.16,139.87,213.34,190.49,145.29,82.11,73.38,103.83,Upgrade
10,EV/FCF Ratio,-116.76,-,-,-93.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1838.84,Upgrade
11,Debt / Equity Ratio,-0.11,-0.11,-0.11,-0.18,-1.38,232.69,1.85,1.11,3.59,1.31,0.87,0.72,0.20,0.12,0.22,0.23,0.04,0.04,0.04,0.06,-,Upgrade
12,Debt / FCF Ratio,-,-,-,-0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.33,0.31,0.29,0.14,0.04,0.18,0.16,0.18,0.18,0.25,0.45,0.34,0.30,0.28,0.22,0.09,0.06,0.06,-,-,Upgrade,
14,Inventory Turnover,1.04,1.15,1.01,1.70,0.44,0.20,0.66,1.02,1.13,1.04,1.48,2.75,1.76,1.77,1.39,2.46,1.71,2.26,1.97,-,-,Upgrade
15,Quick Ratio,0.16,0.16,0.16,0.14,0.12,0.14,0.17,0.19,0.19,0.26,0.24,0.27,0.23,0.21,0.23,0.16,0.31,0.44,0.46,0.25,-,Upgrade
16,Current Ratio,0.28,0.28,0.28,0.30,0.34,0.36,0.39,0.38,0.34,0.39,0.39,0.44,0.48,0.47,0.47,0.34,0.44,0.55,0.60,0.32,-,Upgrade
17,Return on Equity (ROE),-,-,-,-,-792.80%,-222.82%,-596.73%,-392.47%,-161.06%,-123.04%,-128.81%,-67.87%,-57.17%,-25.63%,-105.27%,-55.09%,-42.14%,-33.88%,-,-,Upgrade,
18,Return on Assets (ROA),-13.64%,-12.91%,-53.43%,-13.57%,-19.87%,-13.84%,-35.95%,-16.51%,-13.03%,-12.66%,-17.76%,-12.57%,-12.82%,-6.21%,-18.33%,-17.19%,-15.64%,-14.71%,-,-,Upgrade,
19,Return on Capital (ROIC),-,-,-,-254.95%,-133.80%,-57.50%,-164.16%,-82.12%,-51.03%,-41.72%,-54.28%,-36.28%,-31.68%,-12.96%,-34.19%,-30.14%,-25.44%,-30.84%,-,-,Upgrade,
20,Earnings Yield,-7.54%,-5.06%,-4.83%,-6.48%,-4.71%,-4.44%,-3.94%,-3.66%,-3.13%,-2.56%,-2.47%,-1.07%,-1.21%,-1.09%,-1.27%,-1.31%,-0.81%,-0.79%,-0.89%,-0.84%,-0.52%,Upgrade
21,FCF Yield,-0.87%,-0.58%,-0.80%,-1.08%,-2.22%,-2.08%,-1.53%,-1.30%,-1.30%,-1.59%,-1.87%,-1.28%,-1.29%,-1.09%,-1.01%,-0.77%,-0.68%,1.05%,1.05%,-0.55%,-0.05%,Upgrade
22,Buyback Yield / Dilution,-0.16%,-,-,-0.64%,-,-,-,2.01%,-,-,-,-1.27%,-3.64%,-5.56%,-11.78%,-23.20%,-19.59%,-17.41%,9.58%,-0.27%,-,Upgrade
23,Total Shareholder Return,-0.16%,-,-,-0.64%,-,-,-,2.01%,-,-,-,-1.27%,-3.64%,-5.56%,-11.78%,-23.20%,-19.59%,-17.41%,9.58%,-0.27%,-,Upgrade
