,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,29.1,27.33,25.64,30.37,48.7,112.49,109.5,72.17,76.07,41.64,Upgrade
1,Trading Asset Securities,38.55,32.25,40.06,58.86,56.32,79.6,43.53,-,-,-,Upgrade
2,Cash & Short-Term Investments,67.65,59.58,65.69,89.24,105.02,192.1,153.03,72.17,76.07,41.64,Upgrade
3,Cash Growth,2.98%,-33.24%,-37.45%,-53.55%,-31.37%,166.16%,101.16%,73.33%,33.08%,-5.55%,Upgrade
4,Accounts Receivable,8.94,18.85,20.89,23.5,25.06,30.29,26.14,31.45,29.65,35.12,Upgrade
5,Other Receivables,11.06,17.12,15.54,7.53,18.79,23.42,14.39,13.11,24.86,26.47,Upgrade
6,Receivables,20,35.97,36.42,31.03,43.85,53.71,40.52,44.55,55.15,61.59,Upgrade
7,Inventory,109.68,75.33,133.94,122.5,88.13,101.95,108.16,49.93,49.21,60.86,Upgrade
8,Prepaid Expenses,6.27,3.43,2.16,4.27,5.95,5.98,8.17,7.76,3.21,5.19,Upgrade
9,Other Current Assets,91.84,31.95,31.46,31.24,55.77,34,46.99,46.04,31.84,34.75,Upgrade
10,Total Current Assets,295.44,206.25,269.68,278.27,298.73,387.72,356.86,220.46,215.48,204.03,Upgrade
11,"Property, Plant & Equipment",406.21,460,476.12,642.41,693.42,279.99,293.22,321.88,341.57,343.1,Upgrade
12,Long-Term Investments,20.46,21.57,18.24,23.19,18.76,23.2,18.42,22.38,19.03,24.13,Upgrade
13,Other Intangible Assets,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,Upgrade
14,Other Long-Term Assets,586.61,536.01,543.82,426.81,389.3,158.55,97.67,79.01,82.43,74.84,Upgrade
15,Total Assets,1310,1225,1309,1372,1402,851.01,767.73,645.28,660.07,647.66,Upgrade
16,Accounts Payable,31.85,44.49,47.63,50.68,19.01,44.3,60.47,31.31,25.47,39.59,Upgrade
17,Accrued Expenses,25.84,25.92,26.47,26.79,22.15,30.66,19.88,23.83,21.74,27.41,Upgrade
18,Short-Term Debt,682.74,597.22,665.36,775.9,848.97,295.07,200.04,132.55,127.1,146.4,Upgrade
19,Current Portion of Leases,39.15,35.82,32.75,34.49,33.35,34.97,36.27,37.98,43.51,41.44,Upgrade
20,Current Income Taxes Payable,2.18,1.35,7.47,3.73,19.12,10.98,16.77,7.64,2,0.7,Upgrade
21,Current Unearned Revenue,5.19,4.68,5.27,5.87,6.23,7.27,7.98,10.66,19.52,10.56,Upgrade
22,Other Current Liabilities,1.1,0.16,0.51,0.91,12.12,0,24.52,-,24.68,-,Upgrade
23,Total Current Liabilities,788.05,709.64,785.46,898.35,960.95,423.24,365.94,243.96,264.02,266.1,Upgrade
24,Long-Term Leases,19.47,18.99,27,23.13,18.4,15.22,16.8,17.76,23.34,20.47,Upgrade
25,Long-Term Deferred Tax Liabilities,0.86,0.73,0.9,0.51,0.9,1.1,1.64,1.01,0.4,0.95,Upgrade
26,Total Liabilities,810.7,731.72,814.65,923.94,981.39,440.71,384.78,263.16,290.65,288.87,Upgrade
27,Common Stock,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,Upgrade
28,Additional Paid-In Capital,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,Upgrade
29,Retained Earnings,392.23,386.18,388.4,342.39,313.83,303.64,276.3,275.49,262.84,252.3,Upgrade
30,Comprehensive Income & Other,5.12,5.26,4.14,3.67,4.31,4.43,4.41,4.4,4.34,4.26,Upgrade
31,Total Common Equity,499.58,493.67,494.77,448.29,420.38,410.3,382.95,382.12,369.42,358.79,Upgrade
32,Minority Interest,-,-,-,-,-,-,-,-,-0,-0,Upgrade
33,Shareholders' Equity,499.58,493.67,494.77,448.29,420.38,410.3,382.95,382.12,369.41,358.79,Upgrade
34,Total Liabilities & Equity,1310,1225,1309,1372,1402,851.01,767.73,645.28,660.07,647.66,Upgrade
35,Total Debt,741.36,652.03,725.1,833.52,900.72,345.26,253.12,188.29,193.95,208.31,Upgrade
36,Net Cash (Debt),-673.7,-592.45,-659.41,-744.28,-795.7,-153.16,-100.09,-116.12,-117.88,-166.67,Upgrade
37,Net Cash Per Share,-1.67,-1.47,-1.63,-1.84,-1.97,-0.38,-0.25,-0.29,-0.29,-0.41,Upgrade
38,Filing Date Shares Outstanding,403.75,403.75,403.75,403.75,403.75,403.75,403.75,403.75,403.75,403.75,Upgrade
39,Total Common Shares Outstanding,403.75,403.75,403.75,403.75,403.75,403.75,403.75,403.75,403.75,403.75,Upgrade
40,Working Capital,-492.61,-503.39,-515.78,-620.08,-662.22,-35.52,-9.08,-23.51,-48.54,-62.07,Upgrade
