,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,159098,128554,143117,120934,159407,161831,140101,113323,144302,146826,123818,104653,115703,131195,120977,128054,130829,128428,130715,125538,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24.41,-,-,Upgrade
2,Trading Asset Securities,1084,627.98,7080,838,3691,5050,2372,1306,5311,4589,5612,1925,2202,2067,2364,763.73,2418,4028,2052,1214,Upgrade
3,Cash & Short-Term Investments,160182,129182,150198,121772,163098,166881,142473,114630,149613,151415,129430,106578,117905,133262,123341,128818,133247,132481,132767,126752,Upgrade
4,Cash Growth,-1.79%,-22.59%,5.42%,6.23%,9.01%,10.21%,10.08%,7.55%,26.89%,13.62%,4.94%,-17.26%,-11.51%,0.59%,-7.10%,1.63%,11.88%,10.00%,25.53%,-5.99%,Upgrade
5,Accounts Receivable,359276,359778,312467,289449,320483,319656,281717,261683,294343,287457,246741,232067,267452,277595,226571,238285,215990,219038,198861,196174,Upgrade
6,Other Receivables,63096,155990,67522,134759,57596,134132,45310,116829,60838,120042,54909,114455,50378,119369,41288,45616,46401,94314,44878,82018,Upgrade
7,Receivables,422372,515768,379989,424208,378080,453788,327027,378513,355181,407499,301650,346523,317830,396963,267859,283902,262390,313352,243739,278192,Upgrade
8,Inventory,99007,96511,94881,88021,92857,90037,86304,78263,79704,76605,77914,73067,80098,76384,80676,72877,70606,70173,68820,62613,Upgrade
9,Other Current Assets,144736,50329,143021,52139,134517,51305,130295,48160,116544,45392,108111,41404,138025,42247,126034,98900,118066,63691,108952,61812,Upgrade
10,Total Current Assets,826297,791790,768088,686140,768551,762012,686099,619565,701042,680911,617105,567572,653859,648856,597910,584497,584309,579697,554278,529369,Upgrade
11,"Property, Plant & Equipment",79629,79130,79371,77506,68488,65497,63919,62986,63212,62805,63445,63446,64966,64630,63775,63244,63672,63030,58598,62809,Upgrade
12,Long-Term Investments,141904,164326,165915,160731,156870,150924,155568,144447,136308,135176,130260,128872,127704,123547,111201,108975,95619,88952,85624,83250,Upgrade
13,Goodwill,5453,5369,5241,5455,5086,5269,5078,5182,5154,5138,5293,5120,5163,5363,5499,5517,5382,5378,4835,5371,Upgrade
14,Other Intangible Assets,208921,226819,220308,213245,233644,231694,234403,230462,244846,239289,245871,237974,247049,238698,240533,235777,247906,241844,225933,223584,Upgrade
15,Long-Term Deferred Tax Assets,10404,10222,10174,10117,9020,8628,8242,7849,7792,7477,7095,7191,6778,6895,6854,6646,6276,6219,5449,5270,Upgrade
16,Long-Term Deferred Charges,1914,1758,1730,1764,1504,1469,1466,1461,1519,1408,1452,1560,1461,1339,1243,1211,1210,1210,890.93,867.12,Upgrade
17,Other Long-Term Assets,627810,585437,567527,529305,550353,520954,478588,444761,458579,433479,406964,379374,383643,349644,332982,298301,273783,246225,230782,212894,Upgrade
18,Total Assets,1902332,1864850,1818355,1684263,1793517,1746448,1633364,1516713,1618452,1565683,1477485,1391109,1490623,1438973,1359997,1304169,1278156,1232556,1166390,1123414,Upgrade
19,Accounts Payable,429052,413515,399312,378070,409188,400097,361241,343794,368749,354294,314239,307011,348052,320631,285362,290878,279624,259905,240287,268731,Upgrade
20,Accrued Expenses,2538,23082,2827,22550,2602,19196,2408,18484,2532,11113,2252,16713,2390,10240,2307,9120,2352,15164,2209,7514,Upgrade
21,Short-Term Debt,116419,131650,91329,72985,101215,129467,77993,48832,54818,87280,61895,36065,74608,90613,72723,47665,76447,96299,77846,53188,Upgrade
22,Current Portion of Long-Term Debt,73633,87645,66488,72973,58374,52595,-,62366,58463,47025,-,39325,-,42319,-,33790,-,23575,-,22073,Upgrade
23,Current Portion of Leases,-,872.96,-,925.88,-,811.77,-,800.57,-,763.49,-,902.67,-,918.78,-,1036,-,1077,-,1118,Upgrade
24,Current Income Taxes Payable,11955,4993,15543,7922,13972,5700,13378,6237,12689,4405,11635,5138,11969,3869,11632,5718,9788,3609,9410,5229,Upgrade
25,Current Unearned Revenue,75159,69597,81954,73476,90034,82314,83326,77420,82985,69950,83405,80033,79354,75144,89776,88558,78553,79370,91956,82992,Upgrade
26,Other Current Liabilities,185943,147655,166522,133280,150657,140533,197280,106446,151904,133097,174479,114195,165198,115181,130068,105944,141270,95698,114595,87493,Upgrade
27,Total Current Liabilities,894700,879009,823976,762181,826042,830713,735627,664380,732139,707927,647905,599383,681571,658917,591868,582708,588035,574698,536303,528339,Upgrade
28,Long-Term Debt,458238,443891,451014,397864,457405,418765,405896,371061,394771,386280,376696,350113,373581,357094,351350,317751,328171,309849,285804,263666,Upgrade
29,Long-Term Leases,1902,1793,1944,1850,1792,1716,1938,1585,1945,1749,1652,1731,1873,1781,1430,1509,968.53,1323,1343,1382,Upgrade
30,Long-Term Unearned Revenue,1261,1253,1290,1262,1290,1299,1327,1324,1304,1329,1356,1339,1044,924.25,924.94,810.44,840.2,1088,817.54,1111,Upgrade
31,Long-Term Deferred Tax Liabilities,7370,6107,5267,4379,5432,4804,5157,4476,5852,6374,6799,7438,8369,8610,8372,7721,6856,6245,5928,6345,Upgrade
32,Other Long-Term Liabilities,65972,62223,63969,56696,55791,50360,48525,45549,48161,45089,39766,38915,45376,40999,42643,35022,37524,31164,27124,25167,Upgrade
33,Total Liabilities,1430297,1395151,1348344,1225138,1348394,1308315,1199160,1089221,1184902,1149489,1074948,999714,1112613,1069137,997427,946365,963329,925322,858305,827004,Upgrade
34,Common Stock,16279,16279,16280,16264,16264,16264,16166,16166,16166,16166,16166,16166,16166,16166,16166,16166,16175,16175,16175,16175,Upgrade
35,Additional Paid-In Capital,-,42124,42618,42617,38432,38337,-,37718,-,33878,-,33916,-,30839,-,30854,30910,30905,31001,30950,Upgrade
36,Retained Earnings,203813,198937,199586,193445,185105,180383,179261,174448,170483,165720,164564,159455,156756,151603,150304,146096,140011,135060,137895,135363,Upgrade
37,Treasury Stock,-597.32,-597.32,-605.31,-522.07,-522.07,-522.07,-,-,-,-,-,-,-,-,-,-,-40.23,-40.23,-,-,Upgrade
38,Comprehensive Income & Other,95955,52323,51648,49931,50474,55572,92237,54167,94809,57708,85597,50853,84905,54181,84837,51955,38042,31488,44938,32960,Upgrade
39,Total Common Equity,315449,309065,309528,301734,289752,290034,287664,282499,281458,273471,266326,260389,257827,252787,251307,245071,225098,213588,230009,215447,Upgrade
40,Minority Interest,156585,160634,160484,157390,155370,148099,146540,144992,152092,142723,136211,131006,120183,117049,111264,112733,84261,79178,78077,66494,Upgrade
41,Shareholders' Equity,472034,469699,470011,459125,445123,438133,434203,427492,433550,416194,402537,391395,378010,369836,362570,357803,314827,307234,308085,296410,Upgrade
42,Total Liabilities & Equity,1902332,1864850,1818355,1684263,1793517,1746448,1633364,1516713,1618452,1565683,1477485,1391109,1490623,1438973,1359997,1304169,1278156,1232556,1166390,1123414,Upgrade
43,Total Debt,650192,665851,610776,546598,618786,603355,485828,484646,509997,523098,440242,428136,450062,492727,425502,401750,405587,432123,364992,341427,Upgrade
44,Net Cash (Debt),-490010,-536668,-460578,-424826,-455689,-436473,-343355,-370016,-360384,-371683,-310813,-321558,-332157,-359465,-302162,-272932,-272340,-299642,-232225,-214676,Upgrade
45,Net Cash Per Share,-24.99,-33.26,-28.44,-33.15,-23.35,-29.32,-19.68,-29.71,-18.13,-25.17,-17.70,-25.81,-16.72,-23.92,-17.46,-28.02,-12.06,-20.83,-12.93,-18.10,Upgrade
46,Filing Date Shares Outstanding,16279,16279,16280,16280,16264,16264,16166,16166,16166,16166,16166,16166,16166,16166,16166,16166,16166,16166,16175,16175,Upgrade
47,Total Common Shares Outstanding,16279,16279,16280,16264,16264,16264,16166,16166,16166,16166,16166,16166,16166,16166,16166,16166,16166,16166,16175,16175,Upgrade
48,Working Capital,-68403,-87218,-55888,-76040,-57491,-68701,-49528,-44814,-31097,-27016,-30800,-31811,-27712,-10060,6042,1789,-3726,4999,17975,1030,Upgrade
49,Book Value Per Share,17.30,16.84,16.86,16.40,15.73,15.50,15.44,15.13,14.63,14.38,14.25,14.01,15.95,15.64,13.45,13.06,12.57,12.23,14.22,12.33,Upgrade
50,Tangible Book Value,101075,76877,83979,83035,51022,53070,48182,46855,31458,29043,15162,17295,5615,8726,5274,3776,-28190,-33635,-759.56,-13507,Upgrade
51,Tangible Book Value Per Share,4.13,2.57,3.01,2.95,1.05,0.93,0.63,0.55,-0.84,-0.74,-1.29,-1.03,0.35,0.54,-1.77,-1.87,-3.10,-3.07,-0.05,-1.82,Upgrade
52,Buildings,-,30716,-,29934,-,21484,-,21833,-,19369,-,19516,-,19185,-,17770,-,17031,-,16758,Upgrade
53,Machinery,-,91144,-,90864,-,84528,-,82087,-,79830,-,79413,-,80279,-,79331,-,78541,-,76842,Upgrade
54,Construction In Progress,-,13313,-,10717,-,12879,-,9615,-,12113,-,11374,-,12285,-,11852,-,11858,-,11022,Upgrade
