,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Operating Revenue,11.45,11.45,11.33,11.33,14.24,8.89,12.6,12.94,7.98,10.14,8.09,11.31,8.43,8.08,7.6,8.83,6.32,6.54,6.77,9.2,Upgrade
1,Other Revenue,0.69,0.69,0.61,0.61,0.54,0.86,0.8,-,0.69,-0.58,-,-,-,-,-,-,-1.64,1.64,-0.2,0.1,Upgrade
2,Revenue,12.14,12.14,11.93,11.93,14.78,9.75,13.4,12.94,8.66,9.56,8.09,11.31,8.43,8.08,7.6,8.83,4.68,8.18,6.57,9.3,Upgrade
3,Revenue Growth (YoY),-17.91%,24.43%,-10.92%,-7.78%,70.64%,1.98%,65.70%,14.45%,2.82%,18.31%,6.38%,28.04%,80.00%,-1.15%,15.68%,-5.00%,-40.03%,-12.73%,-39.64%,-0.18%,Upgrade
4,Cost of Revenue,8.82,8.82,8.45,8.45,10.84,8.1,7.47,10.37,6.1,6.98,6.6,7.09,6.86,5.37,5.84,5.76,5.17,5.02,5.77,5.63,Upgrade
5,Gross Profit,3.32,3.32,3.49,3.49,3.95,1.66,5.93,2.57,2.57,2.58,1.49,4.21,1.57,2.72,1.76,3.08,-0.48,3.16,0.8,3.66,Upgrade
6,"Selling, General & Admin",0.37,0.37,0.41,0.41,0.18,0.22,1.02,0.21,0.25,0.23,0.73,0.18,0.14,0.09,-0,0.6,0.53,0.26,2.86,0.31,Upgrade
7,Other Operating Expenses,2.19,2.19,2.27,2.27,0.36,3.15,5.23,-0.14,3.62,2.37,1.46,1.49,2,1.32,2.23,1.04,1.48,0.8,1.64,0.86,Upgrade
8,Operating Expenses,4.21,4.21,4.8,4.8,2.75,4.64,5.42,2.14,3.96,4.43,2.12,2.67,3.7,2.69,3.36,2.89,3.3,2.65,3.78,3.23,Upgrade
9,Operating Income,-0.89,-0.89,-1.32,-1.32,1.2,-2.98,0.51,0.43,-1.4,-1.85,-0.64,1.55,-2.13,0.02,-1.6,0.19,-3.79,0.51,-2.98,0.44,Upgrade
10,Interest Expense,-0.2,-0.2,-0.34,-0.34,-0.19,-,-0.17,-0.14,-0.1,-0.1,-0.03,-0.38,-0.12,-0.15,-0.13,-0.12,-0.14,-0.16,-0.37,-,Upgrade
11,Interest & Investment Income,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0,-,0,0.26,0.03,-,0,0.01,0.01,0.02,-,-,0.01,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,0.43,1.28,-,-,-0.43,-,-,-,0.08,1.81,-1.8,-,0.05,-,Upgrade
13,EBT Excluding Unusual Items,-1.08,-1.08,-1.64,-1.64,1.03,-2.96,0.78,1.57,-1.49,-1.95,-0.84,1.2,-2.25,-0.13,-1.64,1.89,-5.71,0.35,-3.31,0.44,Upgrade
14,Merger & Restructuring Charges,-,-,-0.06,-0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,0.27,0.27,-0.29,-0.29,-0.19,-,-0.02,0.23,-1.44,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,0.09,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-2.43,-,-,-,-2.52,-,-,-,-3.56,-,Upgrade
18,Other Unusual Items,-,-,0.08,0.08,-,-,0.97,-,-,1.2,0.34,-,-,-,0.8,-,4,-,-,-,Upgrade
19,Pretax Income,-0.81,-0.81,-1.91,-1.91,0.84,-2.96,1.72,1.8,-2.94,-0.75,-2.84,1.2,-2.25,-0.13,-3.36,1.89,-1.71,0.35,-6.86,0.44,Upgrade
20,Income Tax Expense,0.11,0.11,0.14,0.14,-0.25,0,0.08,0,0.01,-,2.99,-0.03,-,-,0.77,0.07,-0.22,0.01,-0.82,-,Upgrade
21,Earnings From Continuing Operations,-0.92,-0.92,-2.05,-2.05,1.09,-2.96,1.64,1.8,-2.94,-0.75,-5.82,1.23,-2.25,-0.13,-4.13,1.82,-1.5,0.34,-6.04,0.44,Upgrade
22,Minority Interest in Earnings,-0.7,-0.7,-0.2,-0.2,-1.03,1,0.12,-0.12,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Net Income,-1.62,-1.62,-2.25,-2.25,0.06,-1.96,1.76,1.68,-2.94,-0.75,-5.82,1.23,-2.25,-0.13,-4.13,1.82,-1.5,0.34,-6.04,0.44,Upgrade
24,Net Income to Common,-1.62,-1.62,-2.25,-2.25,0.06,-1.96,1.76,1.68,-2.94,-0.75,-5.82,1.23,-2.25,-0.13,-4.13,1.82,-1.5,0.34,-6.04,0.44,Upgrade
25,Net Income Growth,-,-,-,-,-,-,-,36.37%,-,-,-,-32.51%,-,-,-,310.14%,-,-2.30%,-,-,Upgrade
26,Shares Outstanding (Basic),133,133,36,36,31,30,16,25,21,21,21,21,21,21,21,21,21,21,21,21,Upgrade
27,Shares Outstanding (Diluted),133,133,36,36,31,30,16,25,21,21,21,21,21,21,21,21,21,21,21,21,Upgrade
28,Shares Change (YoY),328.29%,339.34%,130.84%,44.81%,48.55%,44.81%,-24.72%,20.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,EPS (Basic),-0.01,-0.01,-0.06,-0.06,0.00,-0.06,0.11,0.07,-0.14,-0.04,-0.28,0.06,-0.11,-0.01,-0.20,0.09,-0.07,0.02,-0.29,0.02,Upgrade
30,EPS (Diluted),-0.01,-0.01,-0.06,-0.06,0.00,-0.06,0.11,0.07,-0.14,-0.04,-0.28,0.06,-0.11,-0.01,-0.20,0.09,-0.07,0.02,-0.29,0.02,Upgrade
31,EPS Growth,-,-,-,-,-,-,-,13.64%,-,-,-,-32.51%,-,-,-,310.13%,-,-2.30%,-,-,Upgrade
32,Free Cash Flow,-6.18,-6.18,-3.23,-3.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Free Cash Flow Per Share,-0.05,-0.05,-0.09,-0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Gross Margin,27.35%,27.35%,29.21%,29.21%,26.70%,17.00%,44.26%,19.84%,29.64%,26.99%,18.37%,37.27%,18.64%,33.62%,23.18%,34.83%,-10.34%,38.65%,12.13%,39.39%,Upgrade
35,Operating Margin,-7.32%,-7.32%,-11.05%,-11.05%,8.12%,-30.53%,3.77%,3.29%,-16.10%,-19.34%,-7.89%,13.68%,-25.23%,0.30%,-20.99%,2.16%,-80.86%,6.25%,-45.34%,4.68%,Upgrade
36,Profit Margin,-13.32%,-13.32%,-18.84%,-18.84%,0.41%,-20.13%,13.17%,12.95%,-33.96%,-7.82%,-72.01%,10.87%,-26.70%,-1.55%,-54.36%,20.62%,-31.96%,4.16%,-91.93%,4.78%,Upgrade
37,Free Cash Flow Margin,-50.90%,-50.90%,-27.06%,-27.06%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,EBITDA,0.76,0.76,-0.84,-0.42,2.94,-2.71,0.77,0.57,-0.43,-1.71,-0.5,1.81,-0.7,0.29,-1.33,0.61,-2.34,0.93,-2.56,1,Upgrade
39,EBITDA Margin,6.27%,6.27%,-7.00%,-3.50%,19.87%,-27.78%,5.77%,4.37%,-5.01%,-17.88%,-6.16%,16.04%,-8.33%,3.60%,-17.47%,6.91%,-50.06%,11.37%,-38.96%,10.77%,Upgrade
40,D&A For EBITDA,1.65,1.65,0.48,0.9,1.74,0.27,0.27,0.14,0.96,0.14,0.14,0.27,1.42,0.27,0.27,0.42,1.44,0.42,0.42,0.57,Upgrade
41,EBIT,-0.89,-0.89,-1.32,-1.32,1.2,-2.98,0.51,0.43,-1.4,-1.85,-0.64,1.55,-2.13,0.02,-1.6,0.19,-3.79,0.51,-2.98,0.44,Upgrade
42,EBIT Margin,-7.32%,-7.32%,-11.05%,-11.05%,8.12%,-30.53%,3.77%,3.29%,-16.10%,-19.34%,-7.89%,13.68%,-25.23%,0.30%,-20.99%,2.16%,-80.86%,6.25%,-45.34%,4.68%,Upgrade
43,Effective Tax Rate,-,-,-,-,-,-,4.59%,0.06%,-,-,-,-,-,-,-,3.70%,-,2.86%,-,-,Upgrade
44,Advertising Expenses,-,-,-,-,-,0,-,0.01,0.07,-,-,-,0.01,0.03,-,0.37,-,-,-,0.07,Upgrade
