,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,9.05,9.05,6.86,6.86,9.13,-,8.97,-,5.45,-,16.46,-,31.62,-,30.03,-,26.36,-,27.63,-,Upgrade
1,Short-Term Investments,5.84,5.84,0.87,0.87,2.4,-,1.09,-,4.28,-,1.31,-,1.53,-,1.36,-,0.92,-,0.96,-,Upgrade
2,Trading Asset Securities,1.02,1.02,0.49,0.49,0.88,-,1.06,-,0.53,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,15.92,15.92,8.21,8.21,12.4,11.12,11.12,-,10.26,17.76,17.76,-,33.15,31.39,31.39,-,27.28,28.59,28.59,-,Upgrade
4,Cash Growth,28.33%,43.07%,-26.17%,-,20.89%,-37.38%,-37.38%,-,-69.06%,-43.41%,-43.41%,-,21.55%,9.80%,9.80%,-,-30.02%,-35.27%,-35.27%,-,Upgrade
5,Accounts Receivable,7.5,7.5,4.35,4.35,1.94,-,2.31,-,0.75,-,0.59,-,0.63,-,0.59,-,0.53,-,1.03,-,Upgrade
6,Other Receivables,0.11,0.11,1.23,1.23,0.52,-,1.43,-,-,-,0.27,-,0.09,-,0.12,-,0.53,-,0.56,-,Upgrade
7,Receivables,7.61,7.61,5.58,5.58,2.46,-,3.75,-,0.75,-,0.85,-,0.72,-,0.71,-,1.06,-,1.59,-,Upgrade
8,Prepaid Expenses,3.17,3.17,0.34,0.34,-,-,0.17,-,0.21,-,0.75,-,1.25,-,0.32,-,0.19,-,0.35,-,Upgrade
9,Restricted Cash,11.57,11.57,14.56,14.56,14.53,-,14.52,-,14.51,-,14.51,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.43,-,-,-,-,-,Upgrade
11,Total Current Assets,38.26,38.26,28.69,28.69,29.39,-,29.56,-,25.73,-,33.87,-,35.12,-,37.84,-,28.52,-,30.53,-,Upgrade
12,"Property, Plant & Equipment",11.39,11.39,11.42,11.42,7.53,-,8.32,-,3.39,-,2.35,-,1.84,-,3.5,-,11.85,-,14.44,-,Upgrade
13,Long-Term Investments,9.04,9.04,9.04,9.04,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,6.47,6.47,6.29,6.29,6.67,-,6.67,-,10.7,-,-,-,-,-,-,-,-,-,-,-,Upgrade
