,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 5, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,44,36,6,15,10,35,45,53,33,29,46,34,30,40,52,277,49,41,72,63,91,Upgrade
1,Market Cap Growth,2.56%,2.56%,-87.12%,-71.73%,-68.25%,23.22%,-1.27%,55.08%,7.59%,-27.63%,-12.00%,-87.74%,-38.30%,-2.56%,-27.01%,338.02%,-45.98%,-29.73%,-69.89%,-81.94%,-71.00%,Upgrade
2,Enterprise Value,43,45,15,15,11,38,48,51,31,17,34,4,1,14,27,257,29,21,52,24,52,Upgrade
3,Last Close Price,0.30,0.25,0.16,0.31,0.22,0.75,1.15,1.61,1.00,1.06,1.69,1.25,1.11,1.46,1.92,10.17,1.80,1.50,2.63,2.32,3.34,Upgrade
4,PE Ratio,-,-,-,-,-,23.04,-,-210.67,-4.16,-,-,-,-5.74,-,-,-,-9.14,-,-10.18,-,-564.69,Upgrade
5,PS Ratio,0.53,0.75,0.12,0.31,0.21,0.70,1.01,1.18,0.83,0.76,1.23,0.95,0.86,1.21,1.79,9.45,1.74,1.42,2.25,1.91,2.43,Upgrade
6,PB Ratio,0.85,0.65,0.10,0.36,0.25,0.78,1.27,1.48,-,1.16,1.63,1.21,-,1.21,1.49,7.88,-,1.09,1.85,1.64,-,Upgrade
7,P/TBV Ratio,0.92,0.92,0.15,0.55,0.38,1.24,2.41,2.80,-,2.08,1.63,1.21,-,1.21,1.49,7.88,-,1.09,1.85,1.64,-,Upgrade
8,EV/Sales Ratio,0.90,0.93,0.30,0.31,0.21,0.75,1.07,1.14,0.79,0.45,0.92,0.13,0.02,0.43,0.91,8.76,1.02,0.74,1.63,0.73,1.39,Upgrade
9,EV/EBITDA Ratio,20.31,167.62,6.26,-,-,24.33,-,-63.33,-14.88,-,-,-,11.08,-,-9.58,-,-8.56,-,-503.64,-,14.48,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-45.06,-,-22.02,-8.93,-,-,-,-0.39,-,-5.14,-,-4.75,-,-13.72,-,-131.48,Upgrade
11,Debt / Equity Ratio,0.20,0.20,0.20,0.32,0.32,0.21,0.30,0.29,-,0.34,0.22,0.22,-,0.11,0.16,0.16,-,0.19,0.23,0.23,-,Upgrade
12,Debt / EBITDA Ratio,5.11,3.59,3.59,2.03,1.62,0.80,-,3.37,-,-,-,-,-,-,4.88,-,-,-,2.42,-,-,Upgrade
13,Asset Turnover,0.67,0.72,0.77,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,2.13,2.13,2.13,1.10,1.10,1.95,-,1.58,-,0.99,-,2.71,-,4.62,-,4.07,-,5.12,-,4.55,-,Upgrade
15,Current Ratio,3.46,3.46,3.46,2.30,2.30,3.86,-,3.13,-,2.32,-,4.93,-,4.79,-,4.80,-,5.16,-,4.61,-,Upgrade
16,Return on Equity (ROE),-6.57%,-7.51%,-19.56%,-18.74%,10.79%,-33.27%,-,-,-44.48%,-10.62%,-,-,-26.50%,-1.42%,-,-,-15.73%,3.52%,-,-,Upgrade,
17,Return on Assets (ROA),-3.09%,-3.31%,-5.30%,-5.37%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-3.33%,-3.64%,-5.97%,-5.99%,5.94%,-16.13%,-,-,-10.36%,-13.48%,-,-,-13.76%,0.15%,-,-,-20.57%,2.68%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-1.60%,-,-5.37%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Earnings Yield,-17.73%,-21.28%,-103.52%,-42.98%,-23.07%,4.34%,-3.23%,-0.47%,-24.03%,-28.82%,-16.51%,-20.52%,-17.41%,-11.80%,-7.52%,-1.25%,-10.94%,-16.57%,-9.82%,-11.11%,-0.18%,Upgrade
21,FCF Yield,-43.17%,-51.80%,-216.12%,-43.38%,-31.21%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-221.23%,-328.29%,-339.34%,-130.84%,-44.81%,-48.55%,-44.81%,24.72%,-20.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Total Shareholder Return,-221.23%,-328.29%,-339.34%,-130.84%,-44.81%,-48.55%,-44.81%,24.72%,-20.00%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
