,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,253.97,188.32,188.21,264.64,163.33,124.96,197.86,233.78,184.55,203.71,250.59,272.85,178.15,229.79,186.65,225.4,163.37,161.67,137.45,208.62,Upgrade
1,Other Revenue,-2.97,2.97,-,7.94,-3.76,3.76,-,6.62,-3.46,3.46,-,9.26,-5.46,5.46,-,16.36,-6.4,6.4,-,4.95,Upgrade
2,Revenue,251,191.29,188.21,272.57,159.58,128.72,197.86,240.4,181.08,207.17,250.59,282.11,172.69,235.25,186.65,241.75,156.97,168.06,137.45,213.57,Upgrade
3,Revenue Growth (YoY),57.29%,48.61%,-4.88%,13.38%,-11.88%,-37.87%,-21.04%,-14.79%,4.86%,-11.94%,34.26%,16.69%,10.01%,39.98%,35.80%,13.19%,-2.07%,22.96%,-14.10%,40.57%,Upgrade
4,Cost of Revenue,177.23,136.44,138.32,194.22,101.71,88.37,136.77,160.77,117.57,135.36,177.09,208.32,106.65,167.87,123.43,165.63,104.79,114.17,90.06,141.89,Upgrade
5,Gross Profit,73.77,54.85,49.89,78.36,57.87,40.35,61.09,79.63,63.52,71.81,73.5,73.79,66.04,67.38,63.22,76.12,52.18,53.89,47.38,71.69,Upgrade
6,"Selling, General & Admin",17.09,15.26,16.95,17.92,15.09,12.21,17.93,13.41,18.88,16.07,17.39,16.64,16.18,14.65,16.93,10.64,14.51,13.84,12.6,12.71,Upgrade
7,Research & Development,26.68,23.39,15.61,14.32,25.88,22.22,20.67,29.81,23.81,22.44,26.2,23.48,21.29,21.48,21.39,23.05,19.08,16.9,12.05,17.74,Upgrade
8,Other Operating Expenses,-0.96,-0.96,0.93,-1.96,0.32,-0.1,1.48,1.82,8.24,0.5,-4.65,6.15,1.18,1.54,-2.8,9.3,-2.75,0.21,-2.36,4.45,Upgrade
9,Operating Expenses,44.94,38.61,30.88,33.46,40.74,34.63,37.51,47.88,49.07,38.49,39.2,46.69,40.13,37.05,35.1,46.02,30.13,30.57,21.35,36.12,Upgrade
10,Operating Income,28.83,16.24,19.01,44.89,17.13,5.73,23.58,31.75,14.45,33.31,34.3,27.1,25.91,30.34,28.12,30.1,22.05,23.32,26.03,35.56,Upgrade
11,Interest Expense,-1.6,-0.03,-0.56,-2.16,-,-0.09,-0.03,-0.02,-1.58,-,-0.08,-0.52,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,1.29,3.78,2.44,6.9,3.49,1.68,3.47,3.71,6.64,2.02,2.79,-,3.98,1.97,2.68,2.31,2.6,1.89,2.66,2.35,Upgrade
13,Currency Exchange Gain (Loss),0,-0,-,0.01,-0.16,0.16,-,0.26,-0.22,0.22,-,-0.09,-0.12,0.12,-,-0.37,0.01,-0.01,-,0.1,Upgrade
14,Other Non Operating Income (Expenses),-0.41,-0.07,-0.02,-0.91,0.74,0.26,-0.24,-7.67,7.7,-0.05,-0.06,0.31,0.08,-0.15,-0.34,0.23,-0.47,0.11,-0.24,-1.4,Upgrade
15,EBT Excluding Unusual Items,28.11,19.91,20.87,48.74,21.21,7.73,26.78,28.04,26.99,35.51,36.96,26.79,29.85,32.28,30.47,32.28,24.18,25.32,28.45,36.61,Upgrade
