,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,260.92,307.91,364.03,620.45,440.58,475.45,533.84,434.49,215.67,209.17,191.33,160.8,120.95,217.38,344.7,369.95,423.9,482.27,246.8,298.34,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,-,90,Upgrade
2,Trading Asset Securities,93.81,82.29,86.72,56.83,193.87,69.95,105.67,145.14,132.84,186.66,338.31,490.18,553.82,421.33,310.66,323.58,61.03,58.96,32.22,89.18,Upgrade
3,Cash & Short-Term Investments,354.72,390.2,450.75,677.28,634.46,545.4,639.5,579.64,348.51,395.83,529.65,650.99,674.77,638.71,655.36,693.54,484.94,626.23,279.02,477.52,Upgrade
4,Cash Growth,-44.09%,-28.46%,-29.52%,16.85%,82.05%,37.79%,20.74%,-10.96%,-48.35%,-38.03%,-19.18%,-6.14%,39.15%,1.99%,134.87%,45.24%,9.19%,13.63%,-38.64%,-14.48%,Upgrade
5,Accounts Receivable,120.01,99.72,110.83,134.99,131.28,133.55,131.16,151.47,134.31,111.73,111.35,134.16,136.3,141.95,146.03,172.94,165.93,148.69,149.3,177.06,Upgrade
6,Other Receivables,180.51,178.69,189.19,7.13,35.74,10.9,167.35,165.25,10.47,5.32,5.07,2.55,3.71,3.42,5.11,1.52,20.14,18.74,177.24,177.74,Upgrade
7,Receivables,300.52,278.4,300.02,142.12,167.02,144.45,298.52,316.72,144.78,117.05,116.43,136.71,140.01,145.37,151.14,174.46,186.07,167.43,326.54,354.8,Upgrade
8,Inventory,29.17,30.87,31.74,26.25,28.44,25.62,27.28,25.15,29.62,30.56,32.13,34.71,32.28,34.98,39.96,39.53,50.19,59.01,52.17,52.08,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,11.74,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,48.64,53.34,68.2,355.82,27.9,31.86,29.32,27.1,36.48,35.12,34.81,30.23,32.46,32.07,30.36,19.88,168.1,31.89,211.48,25.8,Upgrade
11,Total Current Assets,733.05,752.81,850.71,1201,857.81,747.34,994.63,948.61,559.39,590.3,713.01,852.63,879.52,851.13,876.82,927.41,889.3,884.57,869.2,910.2,Upgrade
