,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,27928,25470,23743,21927,20787,23176,22549,22376,20955,20076,24230,28982,27750,26896,32943,34820,15166,12539,12133,12164,14603,Upgrade
1,Market Cap Growth,9.90%,9.90%,5.30%,-2.01%,-0.80%,15.44%,-6.94%,-22.79%,-24.48%,-25.36%,-26.45%,-16.77%,82.97%,114.49%,171.52%,186.25%,3.85%,-7.82%,-15.84%,-22.51%,4.47%,Upgrade
2,Last Close Price,6.47,5.20,4.89,3.83,3.52,3.64,3.57,3.43,3.26,3.01,3.35,3.48,3.21,3.12,3.72,3.53,3.21,2.65,2.57,2.41,2.89,Upgrade
3,PE Ratio,5.24,4.72,4.57,4.23,4.00,4.70,4.45,4.25,4.06,4.00,4.60,5.36,5.17,5.18,6.47,7.03,3.10,2.70,2.75,2.74,3.35,Upgrade
4,PS Ratio,2.12,2.32,2.15,2.05,1.91,2.23,2.18,2.03,1.93,1.93,2.19,2.52,2.42,2.37,3.06,3.37,1.49,1.32,1.32,1.30,1.60,Upgrade
5,PB Ratio,0.34,0.37,0.36,0.33,0.32,0.39,0.39,0.37,0.36,0.34,0.40,0.45,0.46,0.46,0.58,0.63,0.30,0.26,0.27,0.28,0.34,Upgrade
6,P/FCF Ratio,-,-0.92,-,-,-12.93,2.91,-,-,-0.50,-,2.09,-,4.77,-3.61,-,-,-7.58,-0.34,-,-,-,Upgrade
7,P/OCF Ratio,-,-0.94,-,-,-18.07,2.78,-,-,-0.51,-,2.02,-,4.45,-3.83,-,-,-10.30,-0.34,-,-,-,Upgrade
8,Debt / Equity Ratio,4.59,4.59,4.57,4.48,4.59,4.90,4.66,4.65,4.61,4.26,4.23,4.43,4.32,4.54,4.10,4.39,3.96,3.76,3.88,4.24,3.83,Upgrade
9,Debt / FCF Ratio,-,-11.57,-,-,-186.61,36.63,-,-,-6.42,-,22.04,-,44.90,-35.89,-,-,-98.62,-4.82,-,-,-,Upgrade
10,Return on Equity (ROE),9.58%,10.33%,10.73%,5.09%,10.57%,11.23%,11.76%,5.20%,11.78%,10.92%,11.81%,5.25%,12.21%,10.87%,13.30%,5.36%,13.46%,12.03%,14.27%,5.31%,Upgrade,
11,Return on Assets (ROA),0.73%,0.80%,0.84%,0.39%,0.79%,0.84%,0.89%,0.40%,0.92%,0.86%,0.94%,0.42%,0.96%,0.86%,1.03%,0.41%,1.03%,0.93%,1.11%,0.42%,Upgrade,
12,Earnings Yield,19.34%,22.12%,22.85%,24.66%,26.13%,22.68%,23.91%,25.06%,26.26%,26.58%,23.15%,19.92%,20.63%,20.67%,16.56%,15.27%,34.64%,39.83%,39.17%,39.35%,32.23%,Upgrade
13,FCF Yield,-192.84%,-108.57%,-198.46%,-146.46%,-7.73%,34.39%,-119.49%,-39.89%,-199.30%,-212.29%,47.75%,-85.62%,20.95%,-27.68%,-134.97%,-52.58%,-13.20%,-296.83%,-390.00%,-220.64%,-212.48%,Upgrade
14,Dividend Yield,5.55%,12.22%,-,-,12.78%,-,-,-,13.70%,-,-,-,14.90%,-,-,-,13.81%,-,-,-,9.12%,Upgrade
15,Payout Ratio,29.48%,101.14%,6.36%,-,-,104.27%,5.14%,-,-,-,2.21%,-,-,-,-,4.40%,-,-,62.41%,1.57%,-,Upgrade
16,Buyback Yield / Dilution,-4.07%,-3.05%,5.52%,-9.98%,-10.17%,10.87%,-15.15%,-16.57%,-50.11%,-18.43%,-46.18%,1.75%,-12.89%,-9.36%,-3.07%,-11.73%,1.03%,-1.03%,0.74%,-0.75%,1.32%,Upgrade
17,Total Shareholder Return,1.48%,9.17%,5.52%,-9.98%,2.61%,10.87%,-15.15%,-16.57%,-36.40%,-18.43%,-46.18%,1.75%,2.01%,-9.36%,-3.07%,-11.73%,14.83%,-1.03%,0.74%,-0.75%,10.45%,Upgrade
