,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,2735,2767,2499,2106,2486,2813,3237,3038,2426,312.98,Upgrade
1,Revenue Growth (YoY),9.45%,31.41%,0.53%,-25.16%,-23.22%,-7.38%,33.42%,870.52%,584.16%,-13.13%,Upgrade
2,Cost of Revenue,580.09,653.55,693.31,653.39,787.1,897.78,955.02,905.56,743.03,96.35,Upgrade
3,Gross Profit,2155,2113,1806,1452,1699,1916,2282,2132,1683,216.63,Upgrade
4,"Selling, General & Admin",1385,1303,1680,1047,1019,1212,1189,1129,666.01,90.11,Upgrade
5,Research & Development,394.51,434.43,500.42,566.93,738.15,755.99,497.78,402.9,287.06,49.57,Upgrade
6,Other Operating Expenses,-2.7,3.77,-3.34,-4.76,-5.63,-7.11,-9.06,-16.13,-4.14,-2.19,Upgrade
7,Operating Expenses,1777,1741,2177,1609,1752,1961,1678,1516,948.93,137.48,Upgrade
8,Operating Income,378.24,371.99,-371.3,-156.64,-52.96,-45.17,604.7,615.81,734.53,79.15,Upgrade
9,Interest Expense,-1.41,-1.78,-2.07,-1.78,-2.51,-3.88,-2.1,-1.75,-1.72,-0.24,Upgrade
10,Interest & Investment Income,41.45,25.82,17.69,54.33,2.94,20.08,35.79,14.68,15.86,2.23,Upgrade
11,Earnings From Equity Investments,7.97,2.87,6.52,11.12,-8.29,-31.79,-28.25,-12.82,-5.11,-0.66,Upgrade
12,Currency Exchange Gain (Loss),4.01,2.24,7.86,31.73,8.72,-15.95,-21.41,11.9,-17.89,-0.89,Upgrade
13,EBT Excluding Unusual Items,430.27,401.14,-341.3,-61.25,-52.1,-76.71,588.73,627.83,725.67,79.58,Upgrade
14,Gain (Loss) on Sale of Investments,-47.99,42.75,-5.56,-266.4,-105.45,-128.4,83.96,529.33,421.71,26.32,Upgrade
15,Asset Writedown,-,-,-,-,-,-21.37,-,-,-,-,Upgrade
16,Pretax Income,382.28,443.89,-346.86,-327.65,-157.56,-226.47,672.69,1157,1147,105.9,Upgrade
17,Income Tax Expense,51.33,11.04,12.94,4.17,14.22,-19.16,95.77,92.17,115.57,11.82,Upgrade
18,Earnings From Continuing Operations,330.95,432.85,-359.8,-331.82,-171.77,-207.31,576.92,1065,1032,94.08,Upgrade
19,Minority Interest in Earnings,-,-,-,-,-,0.4,0.42,0.23,-,-,Upgrade
20,Net Income,330.95,432.85,-359.8,-331.82,-171.77,-206.91,577.35,1065,1032,94.08,Upgrade
21,Net Income to Common,330.95,432.85,-359.8,-331.82,-171.77,-206.91,577.35,1065,1032,94.08,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-44.04%,1032.24%,1359.12%,3.88%,Upgrade
23,Shares Outstanding (Basic),1149,1168,1168,1167,1160,1168,1178,1206,1225,1240,Upgrade
24,Shares Outstanding (Diluted),1156,1187,1168,1167,1160,1179,1191,1219,1242,1259,Upgrade
25,Shares Change (YoY),-1.07%,1.69%,0.75%,-0.96%,-2.64%,-3.30%,-4.14%,-3.22%,-3.12%,-3.28%,Upgrade
26,EPS (Basic),0.29,0.37,-0.31,-0.28,-0.15,-0.18,0.49,0.88,0.84,0.08,Upgrade
27,EPS (Diluted),0.29,0.36,-0.31,-0.28,-0.15,-0.18,0.48,0.87,0.83,0.07,Upgrade
28,EPS Growth,-,-,-,-,-,-,-41.63%,1068.80%,1407.10%,7.52%,Upgrade
29,Free Cash Flow,523.88,99.06,-104.41,-42.28,-190.36,39.24,350.29,594,665.62,104.01,Upgrade
30,Free Cash Flow Per Share,0.45,0.08,-0.09,-0.04,-0.16,0.03,0.29,0.49,0.54,0.08,Upgrade
31,Dividend Per Share,0.085,-,-,-,-,-,0.145,0.267,0.251,0.023,Upgrade
32,Dividend Growth,-,-,-,-,-,-,-42.23%,1060.87%,1376.47%,9.52%,Upgrade
33,Operating Margin,13.83%,13.44%,-14.86%,-7.44%,-2.13%,-1.61%,18.68%,20.27%,30.27%,25.29%,Upgrade
34,Profit Margin,12.10%,15.64%,-14.40%,-15.76%,-6.91%,-7.35%,17.83%,35.07%,42.52%,30.06%,Upgrade
35,Free Cash Flow Margin,19.15%,3.58%,-4.18%,-2.01%,-7.66%,1.39%,10.82%,19.56%,27.43%,33.23%,Upgrade
36,EBITDA,405.63,397.59,-334.5,-126.35,-20.47,-19.43,630.18,631.36,753.8,80.88,Upgrade
37,D&A For EBITDA,27.39,25.6,36.8,30.29,32.49,25.75,25.48,15.55,19.28,1.73,Upgrade
38,EBIT,378.24,371.99,-371.3,-156.64,-52.96,-45.17,604.7,615.81,734.53,79.15,Upgrade
39,Advertising Expenses,1194,-,1484,-,774.48,-,935.26,-,-,-,Upgrade
