,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1940,1470,1481,1582,1670,1950,2451,2173,2634,307.09,Upgrade
1,Short-Term Investments,0.15,0.15,0.66,6.15,6.11,6.69,2.1,2.05,2.39,0.24,Upgrade
2,Trading Asset Securities,17.61,19.02,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1958,1489,1482,1588,1677,1957,2453,2175,2637,307.33,Upgrade
4,Cash Growth,32.11%,-6.24%,-11.60%,-18.84%,-31.66%,-10.03%,-6.96%,607.62%,874.27%,6.54%,Upgrade
5,Accounts Receivable,112.93,65.52,59.71,19.3,14.53,11.02,14.54,10.73,13.27,1.17,Upgrade
6,Other Receivables,338.29,410.32,419.01,383.84,389.57,462.98,510.61,451.7,465.75,37.79,Upgrade
7,Receivables,451.22,475.84,478.72,403.14,404.1,473.99,525.15,462.43,479.02,38.96,Upgrade
8,Inventory,0.34,0.43,0.05,0.58,0.68,2.33,2.21,1.83,2.23,0.32,Upgrade
9,Prepaid Expenses,38.07,36.62,36.04,40.99,52.85,58.14,75.85,67.05,47.36,7.01,Upgrade
10,Other Current Assets,23.67,44.34,43.86,14.08,14.28,6.4,6.39,5.93,3.9,0.51,Upgrade
11,Total Current Assets,2471,2046,2041,2047,2148,2498,3063,2712,3169,354.12,Upgrade
12,"Property, Plant & Equipment",699.54,661.9,595.56,585.84,532.32,427.81,341.11,334.31,308.61,43.26,Upgrade
13,Long-Term Investments,615.72,656.17,606.39,655.35,914.15,1021,892.87,1664,1057,75.82,Upgrade
14,Other Intangible Assets,213.42,216.94,216.72,230.38,245.33,261.79,285.19,15.88,4.63,0.66,Upgrade
15,Long-Term Deferred Tax Assets,38.9,40.59,40.34,38.87,28.68,30.35,2.01,2.01,1,0.13,Upgrade
16,Other Long-Term Assets,64.98,75.68,63.29,78.94,84.75,215.23,177.42,153.37,19.5,2.55,Upgrade
17,Total Assets,4104,3697,3563,3636,3954,4454,4761,4881,4560,476.53,Upgrade
18,Accounts Payable,477.6,350.61,637.12,320.9,215.85,305.55,255.49,147.52,199.64,15.89,Upgrade
19,Accrued Expenses,84.32,111.66,113.44,133.92,113.3,162.81,122.5,120.48,76.58,11.76,Upgrade
20,Current Portion of Leases,37.58,35.26,49.56,43.42,63.64,86.13,47.54,38.33,28.23,3.76,Upgrade
21,Current Income Taxes Payable,149.52,117.81,123.31,130.4,161.77,216.33,311.57,329,351.53,31.62,Upgrade
22,Current Unearned Revenue,194.5,207.15,200.4,187.89,179.39,232.66,223.68,266.5,221.86,25.21,Upgrade
23,Other Current Liabilities,121.93,108.65,77.97,83.4,60.85,56.62,81.45,65.24,44.07,5.55,Upgrade
24,Total Current Liabilities,1065,931.14,1202,899.92,794.78,1060,1042,967.07,921.91,93.79,Upgrade
25,Long-Term Leases,24.4,27.96,26.79,19.58,39.7,72.78,44.96,50.65,48.05,7.62,Upgrade
26,Long-Term Deferred Tax Liabilities,3.29,3.58,3.1,4.77,6,7.86,8.01,5.22,4.32,0.51,Upgrade
27,Total Liabilities,1093,962.67,1232,924.27,840.48,1141,1095,1023,974.28,101.93,Upgrade
28,Common Stock,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,Upgrade
29,Additional Paid-In Capital,-,-,8.99,6.57,9.49,-,-,-,129.21,24.38,Upgrade
