,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Operating Revenue,12077,12390,9207,17641,10960,11095,9538,16362,11108,12057,8197,13096,9999,8953,6549,12561,7197,7421,5975,11910,Upgrade
1,Other Revenue,-35.25,35.25,-,73.19,-28.89,28.89,-,61.25,-21.85,21.85,-,143,-68.45,68.45,-,53.85,-40.47,40.47,-,20.92,Upgrade
2,Revenue,12042,12425,9207,17715,10931,11124,9538,16424,11086,12078,8197,13239,9930,9021,6549,12615,7157,7461,5975,11931,Upgrade
3,Revenue Growth (YoY),10.16%,11.69%,-3.47%,7.86%,-1.39%,-7.90%,16.37%,24.05%,11.64%,33.89%,25.17%,4.95%,38.75%,20.91%,9.59%,5.73%,-6.55%,-7.78%,3.32%,13.73%,Upgrade
4,Cost of Revenue,10182,10458,8113,15429,9256,9489,8500,14326,9488,10674,7312,11334,8569,7833,5891,11068,6002,6345,5454,10395,Upgrade
5,Gross Profit,1860,1967,1094,2285,1675,1635,1039,2098,1598,1405,884.96,1905,1361,1189,657.78,1547,1154,1116,521.4,1536,Upgrade
6,"Selling, General & Admin",421.67,414.26,420.45,756.16,416.98,380.98,395.35,778.19,418.02,377.27,350.04,667.31,362.33,341.81,342.67,649.48,284.3,342.28,332.6,677.41,Upgrade
7,Research & Development,222.56,260.26,165.74,392.42,273.59,305.35,188.85,489.31,295.93,361.56,175.71,336.74,286.07,331.06,79.58,277.08,234.33,273.01,61.99,451.92,Upgrade
8,Other Operating Expenses,-51.53,75.86,-32.12,223.62,1.27,3.71,-21.25,244.1,-23.52,-17,-8.49,207.28,-7.11,4.87,-30.62,209.03,-18.46,7.99,-52.29,263.46,Upgrade
9,Operating Expenses,583.17,762.59,517.66,1424,694.65,690.08,551.62,1639,717.16,736.97,504.84,1225,652.57,680.8,373.51,1158,500.64,633.81,327.47,1393,Upgrade
10,Operating Income,1277,1204,576.26,861.51,980.7,945.16,486.94,458.75,880.76,667.89,380.13,680.22,708.29,507.92,284.28,389.02,653.85,482.2,193.94,143.86,Upgrade
11,Interest Expense,-30.44,-31.5,-30.89,-31.03,-21.31,-23.68,-20.12,-25.12,-18.51,-16.42,-15.28,-17.82,-13.54,-7.47,-6.88,-19.17,-9.49,-31.47,-17.52,-24.95,Upgrade
12,Interest & Investment Income,95.07,124.6,113.41,152.94,80.19,143.47,86.61,100.43,94.89,119.5,85.51,87.36,80.01,92.95,67.59,146.81,14.34,113.44,56.25,124.17,Upgrade
13,Currency Exchange Gain (Loss),1.47,-1.47,-,9.22,-19.36,19.36,-,40.84,-35.16,35.16,-,-13.92,11.47,-11.47,-,-39.8,-5.48,5.48,-,0.08,Upgrade
14,Other Non Operating Income (Expenses),9.46,17.27,11.7,-17.52,25.46,-4.16,-10.79,-71.44,66.18,1.87,-3.26,-0.2,2.62,-12.99,4.33,-2.06,0.74,-5,-4.3,-14.68,Upgrade
15,EBT Excluding Unusual Items,1352,1313,670.48,975.11,1046,1080,542.64,503.46,988.16,808,447.1,735.64,788.85,568.93,349.32,474.8,653.95,564.66,228.37,228.47,Upgrade
16,Gain (Loss) on Sale of Investments,21.4,19.8,3.16,0.28,3.44,-7.43,17.75,5.9,-,4.83,-3.76,2.26,-0.99,8.63,-1.43,-0.77,-0.91,0.92,3.39,3.53,Upgrade
17,Gain (Loss) on Sale of Assets,0.2,0.11,-0.19,-0.15,-0.66,1.06,0.57,0.88,2.07,0.63,-1.34,-4.7,0.19,7.58,-,-2.11,0.38,0.31,2.11,-6.46,Upgrade
18,Asset Writedown,43.23,-40.75,25.06,-25.17,9.26,-5.4,2.12,-42.12,-2.63,-5.67,6.98,-771.48,-10.46,18.11,4.98,-46.63,2.65,-2.65,-,-38.51,Upgrade
19,Other Unusual Items,-76.38,76.38,-,190.04,-0.06,0.06,-,271.86,-2.23,2.23,-,221.87,3.74,-3.74,-,215.36,-4.73,4.73,-,258.48,Upgrade
20,Pretax Income,1341,1369,698.52,1165,1035,1091,563.08,740.08,985.34,810.05,448.98,186.05,781.34,599.5,352.87,644.75,650.42,568.88,233.87,447.2,Upgrade
21,Income Tax Expense,244.22,227.69,163.03,216.83,203.23,140.91,124.78,156.86,156.23,49.22,124.87,224.22,117.49,84.99,111.57,183,100.9,120.54,91.22,86.39,Upgrade
22,Earnings From Continuing Operations,1096,1141,535.49,948.03,831.56,950.39,438.3,583.22,829.11,760.83,324.12,-38.16,663.85,514.51,241.3,461.75,549.52,448.35,142.65,360.81,Upgrade
23,Minority Interest in Earnings,-24.7,-25.65,-34.15,-12.27,-23.5,-25.91,-25.47,-8.02,-22.67,-27.02,-23.32,-20.7,-24.33,-30.45,-22.5,-16.69,-25.53,-22.73,-15.72,-13.65,Upgrade
24,Net Income,1072,1115,501.34,935.76,808.07,924.48,412.83,575.2,806.43,733.8,300.79,-58.87,639.52,484.06,218.8,445.06,523.99,425.61,126.93,347.16,Upgrade
25,Net Income to Common,1072,1115,501.34,935.76,808.07,924.48,412.83,575.2,806.43,733.8,300.79,-58.87,639.52,484.06,218.8,445.06,523.99,425.61,126.93,347.16,Upgrade
26,Net Income Growth,32.62%,20.65%,21.44%,62.68%,0.20%,25.98%,37.25%,-,26.10%,51.59%,37.47%,-,22.05%,13.73%,72.38%,28.20%,145.15%,-32.70%,219.65%,-17.83%,Upgrade
27,Shares Outstanding (Basic),10156,10167,10169,10173,10165,10156,10168,10163,10171,10164,10162,10164,10142,10166,10177,10160,10183,10160,10154,10154,Upgrade
28,Shares Outstanding (Diluted),10156,10167,10169,10173,10165,10156,10168,10163,10171,10164,10162,10164,10142,10166,10177,10160,10183,10160,10154,10154,Upgrade
29,Shares Change (YoY),-0.09%,0.11%,0.01%,0.10%,-0.07%,-0.08%,0.06%,-0.01%,0.29%,-0.02%,-0.15%,0.04%,-0.40%,0.07%,0.22%,0.07%,-12.82%,22.06%,22.75%,22.33%,Upgrade
30,EPS (Basic),0.11,0.11,0.05,0.09,0.08,0.09,0.04,0.06,0.08,0.07,0.03,-0.01,0.06,0.05,0.02,0.04,0.05,0.04,0.01,0.03,Upgrade
31,EPS (Diluted),0.11,0.11,0.05,0.09,0.08,0.09,0.04,0.06,0.08,0.07,0.03,-0.01,0.06,0.05,0.02,0.04,0.05,0.04,0.01,0.03,Upgrade
32,EPS Growth,32.74%,20.51%,21.43%,62.52%,0.27%,26.09%,37.16%,-,25.74%,51.63%,37.67%,-,22.53%,13.66%,72.00%,28.12%,181.20%,-44.87%,160.42%,-32.83%,Upgrade
33,Free Cash Flow,-336.26,1995,-1545,3125,900.44,226.96,1270,835.73,-211.81,-623.04,1142,601.25,843.49,-36.32,-217.23,3260,-645.89,424.84,549.88,1801,Upgrade
34,Free Cash Flow Per Share,-0.03,0.20,-0.15,0.31,0.09,0.02,0.12,0.08,-0.02,-0.06,0.11,0.06,0.08,-0.00,-0.02,0.32,-0.06,0.04,0.05,0.18,Upgrade
35,Dividend Per Share,-,-,-,0.110,-,-,-,0.085,-,-,-,0.055,-,-,-,0.045,-,-,-,0.037,Upgrade
36,Dividend Growth,-,-,-,29.41%,-,-,-,54.55%,-,-,-,22.22%,-,-,-,21.62%,-,-,-,-,Upgrade
37,Gross Margin,15.45%,15.83%,11.88%,12.90%,15.33%,14.70%,10.89%,12.77%,14.41%,11.63%,10.80%,14.39%,13.70%,13.18%,10.04%,12.26%,16.13%,14.96%,8.73%,12.88%,Upgrade
