,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1093,1059,812.89,787.55,1021,848.65,705.21,815.5,842.51,902.8,869.32,847.98,867.57,838.88,674.16,764.34,672.32,649.83,426.41,626.02,Upgrade
1,Other Revenue,-52.72,52.72,-,16.4,-6.69,6.69,-,14.74,-7.76,7.76,-,5.5,-1.05,1.05,-,3.71,-1.67,1.67,-,7.13,Upgrade
2,Revenue,1041,1112,812.89,803.95,1014,855.34,705.21,830.24,834.75,910.56,869.32,853.48,866.53,839.93,674.16,768.05,670.65,651.5,426.41,633.15,Upgrade
3,Revenue Growth (YoY),2.57%,29.99%,15.27%,-3.17%,21.53%,-6.06%,-18.88%,-2.72%,-3.67%,8.41%,28.95%,11.12%,29.21%,28.92%,58.10%,21.31%,18.79%,22.36%,-18.66%,12.91%,Upgrade
4,Cost of Revenue,818.32,881.81,636.73,646.58,772.35,631.99,510.31,596.34,628.88,671.35,649.9,682.82,593.28,608.34,462.05,619.76,407.12,441.54,283.22,415.37,Upgrade
5,Gross Profit,222.2,230.07,176.16,157.37,242.09,223.36,194.9,233.9,205.87,239.21,219.42,170.66,273.25,231.59,212.11,148.29,263.53,209.96,143.19,217.77,Upgrade
6,"Selling, General & Admin",69.15,76.08,77.54,70.89,63.45,67.94,56.51,48.93,66.23,58.68,54.26,25.13,91.07,39.93,63.17,-18.88,92.3,56.88,48.37,33.44,Upgrade
7,Research & Development,40.33,80.38,50.46,58.93,38.97,47.99,40.57,66.14,41.37,41.69,42.41,39.34,42.5,51.56,40.65,25.67,52.63,32.31,31.38,55.06,Upgrade
8,Other Operating Expenses,-4.61,-6.08,-4.69,-15.83,3.98,0.63,-4.09,23.12,-2.87,2.75,-2.38,7.28,6.63,5.83,0.44,17.92,-0.15,1.65,-2.59,7.97,Upgrade
9,Operating Expenses,103.93,156.59,124.36,111.82,114.09,120.68,88.47,137.14,102.31,104.12,95.3,75.39,140.77,100.59,103.7,28.9,144.87,91.02,77.27,93.4,Upgrade
10,Operating Income,118.27,73.48,51.81,45.55,127.99,102.68,106.43,96.76,103.56,135.09,124.12,95.27,132.48,131,108.41,119.4,118.66,118.94,65.92,124.37,Upgrade
11,Interest Expense,-2.25,-2.3,-26.82,-8.38,-8.75,-9.39,-8.28,-8.05,-8.21,-8.55,-7.93,-10.17,-4.26,-7.58,-7.83,-10.52,-8.03,-8.83,-9.37,-9.17,Upgrade
12,Interest & Investment Income,9.6,13.42,4.41,8.43,5.6,6.23,7.34,2.17,8.36,2.19,16.86,2.2,13.65,12.86,9.59,17.1,9.19,13.71,8.73,9.11,Upgrade
13,Currency Exchange Gain (Loss),-4.38,4.38,-,4.51,-5.56,5.56,-,20.15,-12.9,12.9,-,-6.17,3.24,-3.24,-,-18.49,-2.5,2.5,-,0.77,Upgrade
14,Other Non Operating Income (Expenses),1.54,-1.71,1.27,-5.88,6,7.53,-8.45,-23.51,23.34,0.75,-1.52,7.17,-6.37,-2.39,3.23,1.29,-7.15,-2.66,6.5,-15.31,Upgrade
15,EBT Excluding Unusual Items,122.79,87.27,30.66,44.23,125.29,112.61,97.04,87.52,114.15,142.38,131.53,88.3,138.74,130.66,113.41,108.78,110.17,123.66,71.78,109.77,Upgrade
16,Gain (Loss) on Sale of Investments,-4.47,-0.92,3.9,-11.51,21.27,8.04,11.1,4.44,3.13,5.22,1.71,59.43,6.38,7.44,5.35,-0.16,5.05,4.28,4.49,1.58,Upgrade
17,Gain (Loss) on Sale of Assets,-2.2,-0.65,-,-0.87,0.01,-0.01,-,-0.51,0,-0,0.21,0.01,0.01,-0.01,16.8,-1.75,0.02,-0.19,-,-0.17,Upgrade
18,Asset Writedown,-0.7,-2.25,-1.18,-3.87,-0.59,-4.78,-0.57,-0.6,-2.46,0.83,-0.83,1.81,-2.6,1.95,-1.95,3.54,-3.54,2.59,-2.59,0.17,Upgrade
19,Other Unusual Items,-1,-0.38,0.15,7.12,-,-,-,19.88,-,-,-,0.03,3.16,0.45,-,19.41,-,-,-,21.9,Upgrade
20,Pretax Income,114.41,83.08,33.54,35.1,145.98,115.85,107.57,110.73,114.82,148.43,132.62,149.58,145.68,140.49,133.62,129.82,111.7,130.34,73.68,133.24,Upgrade
21,Income Tax Expense,21.56,15.06,2.57,12.25,20.21,12.34,17.42,4.6,12.29,24.4,15.97,19.36,19.75,20.21,20.06,15.99,18.32,16.45,11.61,13.51,Upgrade
22,Earnings From Continuing Operations,92.85,68.01,30.97,22.85,125.78,103.51,90.15,106.12,102.53,124.02,116.65,130.23,125.94,120.27,113.55,113.83,93.38,113.89,62.08,119.74,Upgrade
