,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,48.27,133.12,55.08,161.11,46.63,190.22,17.04,158.63,56.91,97.15,97.15,96.2,96.2,80.79,80.79,106.97,106.97,56.19,56.19,74.51,Upgrade
1,Other Revenue,-0.04,0.04,-,0.07,-0.03,0.03,-,0.06,-0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.68,0.68,0.01,0.01,-,Upgrade
2,Revenue,48.22,133.16,55.08,161.18,46.6,190.25,17.04,158.69,56.89,97.16,97.16,96.22,96.22,80.8,80.8,107.65,107.65,56.2,56.2,74.51,Upgrade
3,Revenue Growth (YoY),3.48%,-30.01%,223.27%,1.57%,-18.08%,95.82%,-82.46%,64.92%,-40.88%,20.24%,20.24%,-10.62%,-10.62%,43.77%,43.77%,44.47%,44.47%,-22.05%,-22.05%,-,Upgrade
4,Cost of Revenue,28.83,95.31,43.72,109.34,24.26,124.97,10,97.11,34.86,64.94,64.94,62.42,62.42,54.85,54.85,70.47,70.47,37.59,37.59,46.38,Upgrade
5,Gross Profit,19.39,37.85,11.36,51.84,22.34,65.28,7.04,61.58,22.03,32.22,32.22,33.8,33.8,25.95,25.95,37.18,37.18,18.61,18.61,28.13,Upgrade
6,"Selling, General & Admin",7.62,7.38,6.56,8.67,8.55,5.21,4.9,5.54,5.21,5.62,5.62,5.02,5.02,5.69,5.69,5.29,5.29,3.69,3.69,5.07,Upgrade
7,Research & Development,4.22,3.17,4.64,4.71,3.64,3.03,4.46,6.37,2.28,3.45,3.45,5.21,5.21,2.22,2.22,2.79,2.79,2.34,2.34,4.25,Upgrade
8,Other Operating Expenses,-0.73,0.39,0.2,-0.65,-1.35,-1.11,0.38,-0.18,0.42,0.31,0.31,-2.44,0.51,0.09,0.09,-0.07,-0.07,-0.29,-0.29,-0.47,Upgrade
9,Operating Expenses,14.18,26.7,6.41,37.71,8.49,26.51,12.74,31.28,4.54,16.39,16.39,9.16,12.07,12.99,12.99,11.34,11.34,8.87,8.87,11.49,Upgrade
10,Operating Income,5.21,11.15,4.95,14.13,13.85,38.77,-5.71,30.3,17.49,15.83,15.83,24.64,21.73,12.96,12.96,25.85,25.85,9.74,9.74,16.64,Upgrade
11,Interest Expense,-0.03,-0.01,-,-,-,-0.12,-,-,-,-0.07,-0.07,-,-,-0.08,-0.08,-0.05,-0.05,-0.01,-0.01,-,Upgrade
12,Interest & Investment Income,5.45,4.54,5.97,5.74,3.71,1.7,0.38,1.73,0.32,1.19,1.19,1.3,1.3,0.91,0.91,0.31,0.31,0.3,0.3,0.18,Upgrade
13,Other Non Operating Income (Expenses),-0.29,0.19,-0.13,0.81,0.1,-0.4,-0.2,-0.88,0.05,-0.14,-0.14,-0.11,0.02,-0.32,-0.32,0.27,0.27,-0.43,-0.43,-0.29,Upgrade
14,EBT Excluding Unusual Items,10.35,15.88,10.79,20.68,17.66,39.95,-5.52,31.15,17.85,16.81,16.81,25.83,23.06,13.47,13.47,26.39,26.39,9.6,9.6,16.53,Upgrade
15,Gain (Loss) on Sale of Investments,-0.28,-0,-0.03,-0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-0.01,-0,0,0,-,-,-,-,0,0,0,-0,-0,-0.01,-0.01,0,0,-,-,-,Upgrade
17,Asset Writedown,0.18,-0.2,-0.02,2.24,-2.69,0.24,-0.11,3.77,-3.98,0.13,0.13,0.11,0.11,-0.11,-0.11,-0.49,-0.49,-,-,-,Upgrade
18,Other Unusual Items,-0.49,0.43,0.06,-0.01,0.03,-0.03,-,0.27,0.05,-0.03,-0.03,-1.47,1.3,0.02,0.02,0.01,0.01,-,-,0.12,Upgrade
19,Pretax Income,9.75,16.1,10.8,22.89,15,40.17,-5.63,35.19,13.93,16.92,16.92,24.46,24.46,13.37,13.37,25.91,25.91,9.6,9.6,16.65,Upgrade
20,Income Tax Expense,1.15,3.24,1.65,3.03,1.89,5.43,-1.33,4.49,0.43,2.89,2.89,1.42,1.42,2.68,2.68,5.26,5.26,-0.91,-0.91,1.23,Upgrade
21,Earnings From Continuing Operations,8.6,12.85,9.15,19.86,13.11,34.74,-4.3,30.69,13.5,14.03,14.03,23.04,23.04,10.69,10.69,20.64,20.64,10.51,10.51,15.42,Upgrade
22,Minority Interest in Earnings,0.14,-0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Net Income,8.74,12.36,9.15,19.86,13.11,34.74,-4.3,30.69,13.5,14.03,14.03,23.04,23.04,10.69,10.69,20.64,20.64,10.51,10.51,15.42,Upgrade
24,Net Income to Common,8.74,12.36,9.15,19.86,13.11,34.74,-4.3,30.69,13.5,14.03,14.03,23.04,23.04,10.69,10.69,20.64,20.64,10.51,10.51,15.42,Upgrade
