,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,968.54,595.65,710.21,735.16,895.17,562.8,531.02,739.78,837.16,605.79,682.14,697.44,679.94,455.94,425.9,469.5,395.5,308.33,208.29,298.85,Upgrade
1,Other Revenue,-99.95,99.95,-,180.9,-63.65,63.65,-,134.4,-64.3,64.3,-,151,-65.35,65.35,-,102.87,-37.79,37.79,-,119.53,Upgrade
2,Revenue,868.59,695.59,710.21,916.06,831.52,626.46,531.02,874.19,772.85,670.1,682.14,848.44,614.59,521.29,425.9,572.37,357.71,346.12,208.29,418.38,Upgrade
3,Revenue Growth (YoY),4.46%,11.04%,33.74%,4.79%,7.59%,-6.51%,-22.15%,3.03%,25.75%,28.55%,60.16%,48.23%,71.81%,50.61%,104.47%,36.81%,2.59%,9.58%,-16.75%,37.81%,Upgrade
4,Cost of Revenue,753.91,618.75,624.49,787.97,683.77,517.14,440,689.4,639.45,556,549.84,661.11,498.08,426.82,338.22,468.32,286.6,286.85,180.06,366.47,Upgrade
5,Gross Profit,114.68,76.85,85.72,128.09,147.75,109.32,91.02,184.79,133.4,114.1,132.3,187.33,116.52,94.48,87.68,104.05,71.11,59.27,28.24,51.91,Upgrade
6,"Selling, General & Admin",39.86,38.31,39.97,44.43,41.58,38.18,35.4,40.48,36.25,26.44,31.26,53.61,28.29,23.04,22.74,15.75,24.44,26.13,22.2,28.31,Upgrade
7,Research & Development,40.6,31.53,39.89,42.2,38.32,36.46,28.59,53.35,40.15,35.82,29.91,38.66,26.5,18.47,17.59,26.47,14.2,13.32,11.4,16.14,Upgrade
8,Other Operating Expenses,-2.2,-5.44,-15.52,-3.09,-1.83,-3.19,-0.32,10.22,1.4,2.18,0.91,6.55,1.09,0.92,1.95,7.95,0.58,1.24,-2.75,3.48,Upgrade
9,Operating Expenses,79.68,61.71,61.51,81.77,83.32,74.07,54.69,106.78,80.44,63.18,61.64,106.05,54.73,42.68,41.98,54.99,43.24,42.46,27.83,52.16,Upgrade
10,Operating Income,35,15.14,24.21,46.33,64.43,35.25,36.33,78.01,52.96,50.91,70.66,81.28,61.79,51.8,45.71,49.06,27.87,16.81,0.41,-0.24,Upgrade
11,Interest Expense,-7.63,-7.24,-6.1,-5.75,-4.86,-5.05,-4.5,-4.35,-5.84,-5.39,-5.05,-0.08,-4.08,-1.18,-6.36,-4.26,-3.35,-3.05,-3.42,-3.34,Upgrade
12,Interest & Investment Income,0.6,1.44,0.63,1.15,0.08,-,0.29,-,0.47,-,0.2,0.08,0.37,0.09,0.11,0.32,0.04,-,0.26,-,Upgrade
13,Currency Exchange Gain (Loss),-0.16,0.16,-,0.75,-0.78,0.78,-,1.28,-0.51,0.51,-,-0.83,0.39,-0.39,-,-1.74,-0.25,0.25,-,-0.02,Upgrade
14,Other Non Operating Income (Expenses),-0.73,-0.12,-0.08,-0.9,0.54,0.25,-0.26,-1.04,1.23,-0.18,-0.53,0.62,-0.72,-1.43,0.88,0.99,-1.34,-0.31,0.27,-0.11,Upgrade
15,EBT Excluding Unusual Items,27.08,9.37,18.65,41.58,59.41,31.23,31.86,73.9,48.31,45.86,65.29,81.08,57.74,48.88,40.34,44.37,22.98,13.69,-2.49,-3.71,Upgrade
16,Gain (Loss) on Sale of Investments,-2.51,-2.89,-1.83,-0.24,-3.79,-1.46,-3.77,-8.55,-1.66,-2.11,-1.52,-8.03,-0.11,-,-,2.68,0.08,-0.16,-0.03,0.24,Upgrade
17,Gain (Loss) on Sale of Assets,0.19,0.12,-0.04,-0.42,-0.32,-1.57,0.05,-0.02,3.28,-,-,-0.03,0.07,0.02,0.01,-0.07,0.05,0.05,0.02,-0.18,Upgrade
18,Asset Writedown,-0.63,-0.02,-0.01,-0.02,-0.18,-0.06,0.05,0.14,-0.17,0.05,-0.07,-0.91,0.82,-0.48,0.22,-2.28,-2.22,-0.17,-0.27,-0.42,Upgrade
19,Other Unusual Items,0.81,5.82,0.34,-8.02,-0.08,0.08,-,8.96,1.12,-1.12,-,3.31,0.02,-0.02,-,9.4,-0.34,0.34,-,5.17,Upgrade
20,Pretax Income,24.94,12.4,17.11,32.87,55.03,28.22,28.19,74.44,50.88,42.68,63.69,75.44,58.55,48.4,40.57,54.1,20.56,13.74,-2.77,1.1,Upgrade
21,Income Tax Expense,-1.09,-0.69,0.13,-3.99,3.19,-0.63,3.48,8.36,-8.41,6.43,12.07,-8.11,6.91,8.49,2.81,3.82,1.21,1.94,0.36,-1.99,Upgrade
22,Earnings From Continuing Operations,26.03,13.09,16.98,36.87,51.84,28.85,24.71,66.09,59.29,36.26,51.62,83.55,51.63,39.91,37.76,50.28,19.35,11.8,-3.13,3.09,Upgrade
23,Minority Interest in Earnings,-0.3,-0.28,0.07,0.09,-0.16,-0.29,-0.12,-2.96,-2.55,-1.95,-1.2,-3.35,-1.31,-0.51,-1.41,-2.58,-1.31,0.23,0.8,-1.93,Upgrade
24,Net Income,25.73,12.81,17.06,36.96,51.68,28.56,24.59,63.13,56.75,34.3,50.42,80.2,50.33,39.4,36.34,47.7,18.03,12.03,-2.33,1.15,Upgrade
25,Net Income to Common,25.73,12.81,17.06,36.96,51.68,28.56,24.59,63.13,56.75,34.3,50.42,80.2,50.33,39.4,36.34,47.7,18.03,12.03,-2.33,1.15,Upgrade
26,Net Income Growth,-50.22%,-55.14%,-30.64%,-41.45%,-8.93%,-16.75%,-51.23%,-21.29%,12.75%,-12.93%,38.73%,68.12%,179.11%,227.47%,-,4032.75%,466.23%,30.08%,-,-,Upgrade
27,Shares Outstanding (Basic),291,259,284,262,299,278,273,305,270,254,262,264,250,263,255,254,233,216,328,193,Upgrade
28,Shares Outstanding (Diluted),291,259,284,262,299,278,307,305,270,254,262,264,250,263,255,254,233,216,328,193,Upgrade
29,Shares Change (YoY),-2.59%,-6.94%,-7.52%,-14.13%,10.55%,9.36%,17.54%,15.62%,8.00%,-3.26%,2.75%,4.07%,7.22%,21.75%,-22.35%,31.65%,4.75%,-36.96%,46.72%,-28.76%,Upgrade
30,EPS (Basic),0.09,0.05,0.06,0.14,0.17,0.10,0.09,0.21,0.21,0.13,0.19,0.30,0.20,0.15,0.14,0.19,0.08,0.06,-0.01,0.01,Upgrade
31,EPS (Diluted),0.09,0.05,0.06,0.14,0.17,0.10,0.08,0.21,0.21,0.13,0.19,0.30,0.20,0.15,0.14,0.19,0.08,0.06,-0.01,0.01,Upgrade
32,EPS Growth,-48.89%,-51.79%,-25.00%,-31.82%,-17.62%,-23.87%,-58.51%,-31.92%,4.40%,-10.01%,35.01%,61.54%,160.32%,168.97%,-,3039.45%,440.55%,106.34%,-,-,Upgrade
33,Free Cash Flow,-62.46,329.16,16.85,-326.66,-110.19,-11.7,47.54,50.22,-135.32,59.95,-176.88,-64.32,-36.55,23.33,-4.34,-55.46,-22.97,-19.74,53.77,-93.6,Upgrade
34,Free Cash Flow Per Share,-0.21,1.27,0.06,-1.25,-0.37,-0.04,0.15,0.16,-0.50,0.24,-0.68,-0.24,-0.15,0.09,-0.02,-0.22,-0.10,-0.09,0.16,-0.49,Upgrade
35,Dividend Per Share,-,-,-,0.191,-,-,-,0.224,-,-,-,0.144,-,-,-,0.045,-,-,-,0.009,Upgrade
36,Dividend Growth,-,-,-,-14.81%,-,-,-,55.02%,-,-,-,220.67%,-,-,-,423.26%,-,-,-,-42.67%,Upgrade
37,Gross Margin,13.20%,11.05%,12.07%,13.98%,17.77%,17.45%,17.14%,21.14%,17.26%,17.03%,19.39%,22.08%,18.96%,18.12%,20.59%,18.18%,19.88%,17.12%,13.56%,12.41%,Upgrade
38,Operating Margin,4.03%,2.18%,3.41%,5.06%,7.75%,5.63%,6.84%,8.92%,6.85%,7.60%,10.36%,9.58%,10.05%,9.94%,10.73%,8.57%,7.79%,4.86%,0.20%,-0.06%,Upgrade
