,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,92.67,65.35,91.37,89.28,101.25,97.73,104.31,19.59,26.94,18,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,55,-,-,Upgrade
2,Cash & Short-Term Investments,92.67,65.35,91.37,89.28,101.25,97.73,104.31,74.59,26.94,18,Upgrade
3,Cash Growth,1.42%,-26.80%,-9.76%,-8.65%,-2.94%,31.03%,287.21%,314.49%,-76.83%,-84.99%,Upgrade
4,Accounts Receivable,7.79,46.46,9.64,4.28,9.77,5.61,15.22,24.37,45.55,16.27,Upgrade
5,Other Receivables,-,6.18,-,6.51,-,6.7,-,14.38,-,3.26,Upgrade
6,Receivables,7.79,52.64,9.64,10.79,9.77,12.31,15.22,38.75,45.55,19.53,Upgrade
7,Inventory,1.11,2.15,1.59,0.01,0.17,2.15,3.8,21.1,21.59,20.47,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,0.03,-,0.06,Upgrade
9,Other Current Assets,12.82,12.91,18.51,12.36,5.92,3.53,57.13,41.21,125.13,137.51,Upgrade
10,Total Current Assets,114.39,133.04,121.11,112.43,117.1,115.72,180.46,175.67,219.21,195.55,Upgrade
11,"Property, Plant & Equipment",94.73,99.66,101.78,134.29,137.26,140.58,196.54,184.58,158.63,159.51,Upgrade
12,Long-Term Investments,6.56,5.85,5.2,5.39,5.92,6.44,7.05,7.31,7.5,8.58,Upgrade
13,Other Long-Term Assets,79.22,79.53,80.15,51.42,59.65,61.45,4.2,15.26,0.4,1.62,Upgrade
14,Total Assets,294.91,318.08,308.23,303.53,319.94,324.2,388.24,382.82,385.74,365.26,Upgrade
15,Accounts Payable,6.71,25.37,9.38,6.87,7.74,6.43,6.71,25.49,30.11,7.1,Upgrade
16,Accrued Expenses,-,6.33,-,3.91,-,2.33,-,3.91,-,4.57,Upgrade
17,Current Portion of Leases,0.37,0.75,0.7,-,0.44,0.88,0.86,0.84,0.53,1.04,Upgrade
18,Current Income Taxes Payable,1.27,1.27,-,-,1.09,1.09,0.58,1.09,0.64,1.09,Upgrade
19,Current Unearned Revenue,-,3.31,-,1.47,-,1.78,-,5.88,-,4.64,Upgrade
20,Other Current Liabilities,11.13,2.45,7.03,0.78,5.93,0.9,44.21,4.02,20.09,6.36,Upgrade
21,Total Current Liabilities,19.47,39.47,17.11,13.03,15.2,13.41,52.35,41.23,51.37,24.79,Upgrade
22,Long-Term Leases,0.01,-,0.41,-,-,-,0.44,0.88,-,-,Upgrade
23,Long-Term Deferred Tax Liabilities,1.01,1.01,0.81,0.81,0.94,1.14,1.3,1.33,1.25,2.21,Upgrade
24,Total Liabilities,20.49,40.48,18.33,13.83,16.14,14.55,54.09,43.44,52.62,27,Upgrade
25,Common Stock,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,Upgrade
26,Additional Paid-In Capital,133.66,133.66,133.66,133.66,133.66,133.66,133.66,133.66,133.66,133.66,Upgrade
27,Retained Earnings,86.59,89.77,102.08,101.88,115.98,121.83,146.1,145.46,141.58,145.81,Upgrade
28,Comprehensive Income & Other,48.76,48.76,48.76,48.76,48.76,48.76,48.81,48.81,48.81,48.55,Upgrade
29,Total Common Equity,274.41,277.59,289.9,289.7,303.8,309.65,333.96,333.33,329.45,333.43,Upgrade
30,Minority Interest,0,0,0,0,0,0,0.19,6.06,3.68,4.83,Upgrade
31,Shareholders' Equity,274.41,277.59,289.91,289.7,303.8,309.65,334.15,339.39,333.12,338.26,Upgrade
32,Total Liabilities & Equity,294.91,318.08,308.23,303.53,319.94,324.2,388.24,382.82,385.74,365.26,Upgrade
33,Total Debt,0.38,0.75,1.11,-,0.44,0.88,1.3,1.72,0.53,1.04,Upgrade
34,Net Cash (Debt),92.29,64.6,90.26,89.28,100.81,96.85,103.01,72.87,26.42,16.96,Upgrade
35,Net Cash Growth,2.25%,-27.64%,-10.46%,-7.82%,-2.14%,32.91%,289.98%,329.72%,-76.95%,-85.85%,Upgrade
36,Net Cash Per Share,0.14,0.10,0.14,0.14,0.16,0.15,0.16,0.11,0.04,0.03,Upgrade
37,Filing Date Shares Outstanding,650,650,650,650,650,650,650,650,650,650,Upgrade
38,Total Common Shares Outstanding,650,650,650,650,650,650,650,650,650,650,Upgrade
39,Working Capital,94.92,93.57,104,99.4,101.9,102.31,128.11,134.44,167.84,170.76,Upgrade
40,Book Value Per Share,0.42,0.43,0.45,0.45,0.47,0.48,0.51,0.51,0.51,0.51,Upgrade
41,Tangible Book Value,274.41,277.59,289.9,289.7,303.8,309.65,333.96,333.33,329.45,333.43,Upgrade
42,Tangible Book Value Per Share,0.42,0.43,0.45,0.45,0.47,0.48,0.51,0.51,0.51,0.51,Upgrade
43,Buildings,-,69.81,-,111.22,-,110.53,-,148.63,-,125.97,Upgrade
44,Machinery,-,18.13,-,19.11,-,19.89,-,24.97,-,108.27,Upgrade
45,Construction In Progress,-,15.8,-,16.51,-,14.86,-,11.32,-,18.52,Upgrade
