,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,60.56,71.98,28.7,7.37,13.04,8.92,23.77,30.02,33.77,12.31,Upgrade
1,Revenue Growth (YoY),111.01%,876.85%,120.15%,-17.41%,-45.15%,-70.28%,-29.62%,143.92%,107.08%,-47.18%,Upgrade
2,Cost of Revenue,56.12,64.54,21.69,6.35,10.82,11.69,16.04,28.05,26.14,17.95,Upgrade
3,Gross Profit,4.44,7.44,7.02,1.02,2.21,-2.77,7.73,1.97,7.63,-5.64,Upgrade
4,"Selling, General & Admin",9.81,10.5,8.92,12.1,8.62,8.68,13.33,12.08,15.79,19.98,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-0.06,Upgrade
6,Operating Expenses,9.7,12.63,8.69,14.35,8.4,14.32,12.92,9.73,18.73,24.63,Upgrade
7,Operating Income,-5.26,-5.19,-1.67,-13.34,-6.18,-17.08,-5.19,-7.76,-11.11,-30.27,Upgrade
8,Interest Expense,-0.01,-0.02,-0.03,-0.01,-0.02,-0.03,-0.04,-0.01,-0.02,-0.08,Upgrade
9,Interest & Investment Income,1.39,2.68,1.21,2.55,0.74,0.79,1.51,1.39,2.26,2.62,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,0.62,Upgrade
11,Currency Exchange Gain (Loss),0.28,-0.84,0.4,-0.2,0.19,0.1,-0.3,-0.14,-0.18,1.03,Upgrade
12,Other Non Operating Income (Expenses),-0.71,-8.93,0.46,-3.71,-0.26,0.01,5.08,2.14,1.9,-5.04,Upgrade
13,EBT Excluding Unusual Items,-4.32,-12.29,0.36,-14.71,-5.53,-16.2,1.06,-4.38,-7.16,-31.12,Upgrade
14,Gain (Loss) on Sale of Investments,1.13,0.65,-0.19,-0.54,-0.52,-0.61,-0.26,-0.19,-1.08,0.36,Upgrade
15,Gain (Loss) on Sale of Assets,-,0.8,0.03,-0.03,-0,-0.95,-1.42,2.91,1.89,5.88,Upgrade
16,Pretax Income,-3.18,-10.84,0.2,-15.27,-6.05,-17.76,-0.62,-1.66,-6.34,-24.89,Upgrade
17,Income Tax Expense,-,1.47,-,-1.17,-0.2,-0.16,-0.03,0.08,-0.96,-1.33,Upgrade
18,Earnings From Continuing Operations,-3.18,-12.31,0.2,-14.1,-5.85,-17.6,-0.59,-1.74,-5.39,-23.56,Upgrade
19,Minority Interest in Earnings,-,-,-,-,-,-1.91,1.52,0.82,1.16,0.17,Upgrade
20,Net Income,-3.18,-12.31,0.2,-14.1,-5.85,-19.52,0.94,-0.92,-4.23,-23.39,Upgrade
21,Net Income to Common,-3.18,-12.31,0.2,-14.1,-5.85,-19.52,0.94,-0.92,-4.23,-23.39,Upgrade
22,Shares Outstanding (Basic),650,650,650,650,650,650,650,650,650,650,Upgrade
23,Shares Outstanding (Diluted),650,650,650,650,650,650,650,650,650,650,Upgrade
24,EPS (Basic),-0.00,-0.02,0.00,-0.02,-0.01,-0.03,0.00,-0.00,-0.01,-0.04,Upgrade
25,EPS (Diluted),-0.00,-0.02,0.00,-0.02,-0.01,-0.03,0.00,-0.00,-0.01,-0.04,Upgrade
26,Free Cash Flow,27.56,-25.33,1.18,-11.82,3.98,-8.52,-19.79,-31.75,-18.02,-10.19,Upgrade
27,Free Cash Flow Per Share,0.04,-0.04,0.00,-0.02,0.01,-0.01,-0.03,-0.05,-0.03,-0.02,Upgrade
28,Operating Margin,-8.69%,-7.21%,-5.83%,-180.97%,-47.42%,-191.48%,-21.84%,-25.85%,-32.90%,-245.95%,Upgrade
29,Profit Margin,-5.26%,-17.10%,0.71%,-191.34%,-44.86%,-218.74%,3.93%,-3.06%,-12.54%,-190.02%,Upgrade
30,Free Cash Flow Margin,45.50%,-35.18%,4.13%,-160.43%,30.51%,-95.49%,-83.26%,-105.76%,-53.35%,-82.78%,Upgrade
31,EBITDA,0.49,0.49,3.66,-8.04,-0.8,-11.24,-0.46,-3.68,-7.88,-27.15,Upgrade
32,D&A For EBITDA,5.75,5.68,5.33,5.29,5.38,5.85,4.73,4.08,3.23,3.12,Upgrade
33,EBIT,-5.26,-5.19,-1.67,-13.34,-6.18,-17.08,-5.19,-7.76,-11.11,-30.27,Upgrade
