,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,222829,267140,191441,219143,211025,211247,260514,354674,368853,383774,418713,368263,442784,463383,543212,517823,649838,525276,403111,338005,290317,Upgrade
1,Market Cap Growth,26.46%,26.46%,-26.51%,-38.21%,-42.79%,-44.96%,-37.78%,-3.69%,-16.70%,-17.18%,-22.92%,-28.88%,-31.86%,-11.78%,34.75%,53.20%,123.84%,76.98%,42.17%,44.37%,56.26%,Upgrade
2,Enterprise Value,197935,243333,165812,195392,187274,188412,236111,332084,346264,361484,395723,343350,421487,444730,521622,496001,631568,508625,384556,319707,275328,Upgrade
3,Last Close Price,40.18,48.17,34.47,38.69,37.25,37.29,45.99,61.89,64.36,66.97,73.06,63.72,76.62,80.18,94.00,89.07,111.78,90.35,69.34,57.65,49.51,Upgrade
4,PE Ratio,36.54,43.70,32.00,37.59,37.50,36.05,44.15,58.29,59.51,57.88,62.39,56.25,66.38,70.86,83.54,76.79,101.49,86.26,68.84,61.58,54.23,Upgrade
5,Forward PE,32.31,40.50,29.83,34.16,31.11,30.81,36.61,49.09,53.79,47.33,52.59,49.31,55.61,58.82,69.20,66.94,87.56,73.01,62.19,54.28,48.39,Upgrade
6,PS Ratio,8.49,10.15,7.43,8.67,8.59,8.39,10.40,13.97,14.40,14.70,15.98,14.70,17.71,19.55,23.09,21.52,28.51,23.81,18.99,16.74,14.66,Upgrade
7,PB Ratio,7.47,8.94,6.71,7.14,7.27,7.55,9.74,12.40,13.72,15.14,17.39,14.44,18.84,21.51,26.91,23.41,32.22,28.65,23.69,18.48,17.49,Upgrade
8,P/TBV Ratio,9.40,9.40,7.10,7.52,7.68,7.97,10.30,13.07,14.46,16.06,18.51,15.03,19.26,22.04,27.62,23.96,33.07,29.48,24.18,18.82,17.67,Upgrade
9,P/FCF Ratio,44.88,53.80,45.49,-,38.85,53.59,79.34,78.39,159.51,-,69.05,-,83.66,87.72,115.33,-,107.53,90.10,63.16,53.21,48.51,Upgrade
10,P/OCF Ratio,40.16,40.16,32.47,-,28.69,36.00,50.38,59.35,96.30,74.77,57.23,-,70.02,73.05,96.42,-,93.50,79.78,55.91,48.78,44.20,Upgrade
11,PEG Ratio,6.91,15.83,5.16,4.58,2.78,2.75,3.12,4.70,5.15,3.29,3.69,3.38,3.74,3.87,3.64,3.62,4.58,3.63,3.39,2.91,2.41,Upgrade
12,EV/Sales Ratio,7.52,9.25,6.44,7.73,7.63,7.49,9.43,13.08,13.52,13.85,15.10,13.70,16.86,18.76,22.17,20.61,27.71,23.06,18.11,15.83,13.91,Upgrade
