,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Oct '24 Oct 31, 2024","Apr '24 Apr 30, 2024","Oct '23 Oct 31, 2023","Apr '23 Apr 30, 2023","Oct '22 Oct 31, 2022","Apr '22 Apr 30, 2022","Oct '21 Oct 31, 2021","Apr '21 Apr 30, 2021","Oct '20 Oct 31, 2020","Apr '20 Apr 30, 2020",+2 Quarters
0,Revenue,44.47,49.5,22.36,-,26.67,35.21,40.06,45.99,37.38,32.95,Upgrade
1,Revenue Growth (YoY),98.89%,-,-16.17%,-,-33.42%,-23.43%,7.15%,39.59%,-38.96%,-57.72%,Upgrade
2,Cost of Revenue,33.49,28.74,1.66,-,3.83,16.39,18.26,19.7,19.61,19.99,Upgrade
3,Gross Profit,10.97,20.76,20.7,-,22.85,18.83,21.8,26.29,17.78,12.96,Upgrade
4,"Selling, General & Admin",8.99,16.2,22.92,-,16.45,23.11,24.39,24.23,21.01,42.55,Upgrade
5,Operating Expenses,8.99,16.2,22.92,-,16.45,23.11,24.39,24.23,21.01,42.55,Upgrade
6,Operating Income,1.98,4.56,-2.22,-,6.39,-4.28,-2.6,2.07,-3.23,-29.59,Upgrade
7,Interest Expense,-0.01,-0.15,-0.02,-,-0.09,-0.16,-0.36,-0.48,-0.75,-1.42,Upgrade
8,Interest & Investment Income,0.05,0.11,0.17,-,0.16,0.03,0.02,0.02,0.02,0.03,Upgrade
9,Currency Exchange Gain (Loss),0.04,1.35,0.59,-,0.05,0.02,0.01,-0.04,-0.03,-0.11,Upgrade
10,Other Non Operating Income (Expenses),-,-0.06,0.07,-,0.49,-0.12,0.98,-3.86,3.95,1.02,Upgrade
11,EBT Excluding Unusual Items,2.06,5.81,-1.41,-,7,-4.51,-1.95,-2.29,-0.04,-30.08,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-0.31,-,0.08,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,0.07,-,-,-,3.74,-,0.07,0.74,-0,Upgrade
14,Asset Writedown,-,-,-,-,-,-0.31,-,-1.36,-,-18.85,Upgrade
15,Other Unusual Items,-,0.07,-,-,-,1.05,-,5.14,-,2.42,Upgrade
16,Pretax Income,2.06,5.95,-1.41,-,7,-0.35,-1.95,1.64,0.7,-46.5,Upgrade
17,Income Tax Expense,0.41,2,1.27,-,3.36,2.92,1.23,1.72,1.39,0.13,Upgrade
18,Earnings From Continuing Operations,1.65,3.96,-2.67,-,3.64,-3.27,-3.18,-0.08,-0.69,-46.63,Upgrade
19,Net Income,1.65,3.96,-2.67,-,3.64,-3.27,-3.18,-0.08,-0.69,-46.63,Upgrade
20,Net Income to Common,1.65,3.96,-2.67,-,3.64,-3.27,-3.18,-0.08,-0.69,-46.63,Upgrade
21,Shares Outstanding (Basic),800,800,800,-,800,800,800,800,800,800,Upgrade
22,Shares Outstanding (Diluted),800,800,800,-,800,800,800,800,800,800,Upgrade
23,EPS (Basic),0.00,0.00,-0.00,-,0.00,-0.00,-0.00,-0.00,-0.00,-0.06,Upgrade
24,EPS (Diluted),0.00,0.00,-0.00,-,0.00,-0.00,-0.00,-0.00,-0.00,-0.06,Upgrade
25,Free Cash Flow,-0.26,-103.15,49.12,-,51.98,65.97,-6.94,-1.78,0.18,3.16,Upgrade
26,Free Cash Flow Per Share,-0.00,-0.13,0.06,-,0.06,0.08,-0.01,-0.00,0.00,0.00,Upgrade
27,Operating Margin,4.46%,9.22%,-9.92%,-,23.97%,-12.15%,-6.49%,4.49%,-8.63%,-89.82%,Upgrade
28,Profit Margin,3.71%,7.99%,-11.96%,-,13.65%,-9.29%,-7.93%,-0.17%,-1.85%,-141.54%,Upgrade
29,Free Cash Flow Margin,-0.58%,-208.40%,219.72%,-,194.89%,187.34%,-17.33%,-3.87%,0.48%,9.59%,Upgrade
30,EBITDA,2.04,4.6,-2.2,-,6.4,-4.55,-1.18,3.67,-1.36,-25.41,Upgrade
31,D&A For EBITDA,0.06,0.04,0.02,0.05,0.01,-0.27,1.42,1.6,1.87,4.18,Upgrade
32,EBIT,1.98,4.56,-2.22,-,6.39,-4.28,-2.6,2.07,-3.23,-29.59,Upgrade
33,Advertising Expenses,-,-,-,-,-,-,-,-,0.24,-,Upgrade
