,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,+11 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019",+11 Quarters
0,Cash & Equivalents,0.56,0.56,0.31,0.08,-,0.51,-,1.03,-,2.14,-,4.87,-,4.93,-,7.64,-,12.65,-,12.97,Upgrade
1,Short-Term Investments,0.19,0.19,0.58,2.65,-,0.42,-,6.07,-,1.96,-,1.68,-,0.65,-,1,-,0.01,-,0.04,Upgrade
2,Trading Asset Securities,-,-,-,-,-,1.61,-,1.77,-,0.62,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,0.75,0.75,0.88,2.73,4.72,2.54,-,8.87,4.71,4.71,-,6.55,5.58,5.58,-,8.64,12.66,12.66,-,13.02,Upgrade
4,Cash Growth,-84.15%,-70.59%,-,-69.23%,0.13%,-46.03%,-,35.47%,-15.59%,-15.59%,-,-24.19%,-55.92%,-55.92%,-,-33.65%,-10.62%,-10.62%,-,-2.77%,Upgrade
5,Accounts Receivable,0.72,0.72,0.32,1.44,-,1.47,-,2.1,-,1.47,-,2.08,-,2.93,-,0.95,-,0.53,-,0.57,Upgrade
6,Other Receivables,0.48,0.48,0.32,0.8,-,0.58,-,1.5,-,1,-,0.02,-,0.13,-,0.43,-,0.08,-,0.09,Upgrade
7,Receivables,1.2,1.2,0.64,2.24,-,2.05,-,3.6,-,2.47,-,2.1,-,3.05,-,1.38,-,0.61,-,0.66,Upgrade
8,Inventory,1.02,1.02,0.99,1.07,-,3.23,-,2.24,-,1.1,-,1.21,-,0.85,-,2.02,-,0.26,-,0.29,Upgrade
9,Prepaid Expenses,0.82,0.82,0.63,0.44,-,0.55,-,2.91,-,1.35,-,0.39,-,0.14,-,0.05,-,0.19,-,0.12,Upgrade
10,Total Current Assets,3.78,3.78,3.14,6.48,-,8.37,-,17.62,-,9.63,-,10.24,-,9.63,-,12.09,-,13.73,-,14.08,Upgrade
11,"Property, Plant & Equipment",5.4,5.4,0.59,2.5,-,3.01,-,8.36,-,7.78,-,7.72,-,8.01,-,7.75,-,11.24,-,3.08,Upgrade
12,Long-Term Investments,-,-,-,-,-,-,-,0.07,-,-,-,0.09,-,0.09,-,2.3,-,-,-,-,Upgrade
13,Other Intangible Assets,0.33,0.33,0.42,0.52,-,0.61,-,0.7,-,0.79,-,0.4,-,0.32,-,0.06,-,-,-,-,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,-,-,-,0.24,-,0.4,-,-,-,0.7,-,2.07,-,2.34,-,1.07,-,0.69,-,0.3,Upgrade
16,Total Assets,9.51,9.51,4.15,9.73,-,12.4,-,26.74,-,18.91,-,20.53,-,20.49,-,23.26,-,25.65,-,17.47,Upgrade
17,Accounts Payable,0.18,0.18,0.04,0.04,-,0.12,-,8.2,-,0.59,-,0.48,-,2.68,-,0.54,-,0.17,-,0.18,Upgrade
18,Accrued Expenses,5.01,5.01,2.48,3.95,-,1.57,-,-,-,1.9,-,-,-,-,-,0.34,-,0.4,-,0.32,Upgrade
19,Short-Term Debt,-,-,-,0.17,-,0.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,2.41,-,1.31,-,1.1,-,2.83,-,0.62,-,-,-,-,Upgrade
21,Current Portion of Leases,0.91,0.91,0.26,1.82,-,1.62,-,2.75,-,2.54,-,2.84,-,2.78,-,1.81,-,2.24,-,0.79,Upgrade
22,Current Income Taxes Payable,0.01,0.01,-,-,-,-,-,-,-,0.02,-,0.06,-,0.09,-,0.33,-,0.22,-,0.31,Upgrade
23,Current Unearned Revenue,1.07,1.07,-,-,-,0.01,-,-,-,0.34,-,-,-,-,-,0.09,-,0.05,-,0.07,Upgrade
24,Other Current Liabilities,14.68,14.68,12.46,9.89,-,11.64,-,-,-,0.15,-,1.77,-,-,-,0.96,-,0.03,-,0,Upgrade
25,Total Current Liabilities,21.85,21.85,15.24,15.87,-,15.14,-,13.36,-,6.86,-,6.24,-,8.37,-,4.7,-,3.12,-,1.66,Upgrade
26,Long-Term Debt,1.44,1.44,1.43,2.47,-,2.49,-,3,-,3.68,-,4.3,-,2.84,-,2.34,-,-,-,-,Upgrade
27,Long-Term Leases,3.65,3.65,-,-,-,1.06,-,3.36,-,3.52,-,2.33,-,3.31,-,2.44,-,7.75,-,0.85,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,0.1,-,0.1,-,0.04,-,0.04,-,0.02,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,0.3,-,0.28,-,0.36,-,0.34,-,-,-,-,-,-,Upgrade
30,Total Liabilities,26.93,26.93,16.67,18.34,-,18.69,-,20.03,-,14.34,-,13.33,-,14.96,-,9.51,-,10.91,-,2.53,Upgrade
31,Common Stock,2.3,2.3,2.3,2.3,-,2.27,-,2.24,-,1.49,-,1.24,-,1.04,-,1.04,-,1.04,-,1.04,Upgrade
32,Additional Paid-In Capital,24.22,24.22,24.22,24.22,-,23.85,-,23.46,-,17.01,-,13.94,-,9.59,-,9.59,-,9.59,-,9.59,Upgrade
33,Retained Earnings,-45.29,-45.29,-41.45,-37.4,-,-34.7,-,-21.03,-,-16.08,-,-10.13,-,-7.3,-,0.92,-,1.97,-,2.15,Upgrade
34,Comprehensive Income & Other,4.05,4.05,2.52,2.37,-,2.29,-,2.05,-,2.15,-,2.15,-,2.2,-,2.21,-,2.15,-,2.17,Upgrade
35,Total Common Equity,-14.72,-14.72,-12.41,-8.51,-6.29,-6.29,-,6.71,4.57,4.57,-,7.2,5.53,5.53,-,13.75,14.74,14.74,-,14.94,Upgrade
36,Minority Interest,-2.7,-2.7,-0.11,-0.1,-,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Shareholders' Equity,-17.42,-17.42,-12.52,-8.61,-6.3,-6.3,-,6.71,4.57,4.57,-,7.2,5.53,5.53,-,13.75,14.74,14.74,-,14.94,Upgrade
