,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,+11 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019",+11 Quarters
0,Operating Revenue,1.18,1.18,0.93,1,0.31,-,-5.29,4.4,0.76,-,2.87,2.46,2.16,2.98,1.49,1.43,1.9,1.8,1.96,1.71,Upgrade
1,Other Revenue,1.32,1.32,-,0.03,-,-,-,-,-,-,-,-,-,0.16,-,-,-,-,-,-,Upgrade
2,Revenue,2.5,2.5,0.93,1.03,0.31,-,-5.29,4.4,0.76,-,2.87,2.46,2.16,3.14,1.49,1.43,1.9,1.8,1.96,1.71,Upgrade
3,Revenue Growth (YoY),709.22%,-,-,-76.67%,-59.29%,-,-,78.73%,-64.86%,-,92.23%,71.76%,13.68%,74.76%,-23.68%,-16.09%,7.83%,15.77%,13.53%,-9.38%,Upgrade
4,Cost of Revenue,0.82,0.82,0.99,1.17,0.96,-,-3.55,3.87,1.4,-,2.25,1.99,1.6,3.92,1.1,0.7,0.85,1.17,0.91,0.83,Upgrade
5,Gross Profit,1.68,1.68,-0.06,-0.14,-0.65,-,-1.75,0.53,-0.64,-,0.62,0.47,0.56,-0.78,0.39,0.73,1.05,0.63,1.04,0.88,Upgrade
6,"Selling, General & Admin",-,-,-,-,-,-,-0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Other Operating Expenses,0.9,0.9,0.04,-0.59,2.04,-,0.78,2.53,0.93,-,1.42,1.72,0.8,-0.22,1.46,0.73,1.18,0.56,0.28,0.3,Upgrade
8,Operating Expenses,1.28,1.28,2.75,-0.1,2.49,-,0.29,3.51,1.43,-,2.3,2.56,1.6,3.55,2.05,1.12,1.9,1.04,0.58,0.75,Upgrade
9,Operating Income,0.4,0.4,-2.81,-0.04,-3.15,-,-2.03,-2.98,-2.08,-,-1.68,-2.09,-1.04,-4.32,-1.66,-0.39,-0.84,-0.41,0.46,0.13,Upgrade
10,Interest Expense,-0.04,-0.04,-0.01,-0.02,-0.02,-,-0.28,-0.08,-0.02,-,-0.09,-0.09,-0.09,-0.1,-0.08,-0.02,-0.07,-0.11,-0.03,-0.03,Upgrade
11,Interest & Investment Income,-,-,-,-,-,-,0.08,-,0.01,-,-,-,0.01,0.01,-,-,0.01,-,-,-,Upgrade
12,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.38,-0.36,-0.35,-,-,-,-,Upgrade
13,Currency Exchange Gain (Loss),0.08,0.08,-0.16,-0.91,1.34,-,0.47,-,0.02,-,-,-,0.23,-0.41,-,-,0.41,-0.02,-,-,Upgrade
14,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,0.64,-,-,0.44,0.28,-,-0.54,2.25,-,-,-,-,-,Upgrade
15,EBT Excluding Unusual Items,0.44,0.44,-2.97,-0.97,-1.83,-,-1.76,-2.42,-2.08,-,-1.33,-1.9,-0.89,-5.74,0.15,-0.76,-0.5,-0.54,0.43,0.11,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-0.06,-,-,-,1.21,-,-,-,-,-,-,-1.56,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-1.23,-,-,0.31,-,-,-,Upgrade
18,Other Unusual Items,-,-,0.06,-,-,-,-,-,-,-,-,-,-,0.12,-,-,-,0.01,-,-,Upgrade
19,Pretax Income,0.44,0.44,-2.93,-0.97,-1.83,-,-0.55,-2.42,-2.08,-,-1.33,-1.9,-0.89,-8.41,0.15,-0.76,-0.19,-0.52,0.43,0.11,Upgrade
20,Income Tax Expense,-,-,-,-,-,-,-,-,-,-,0.02,0.02,0.02,-0.09,0.06,0.06,0.06,0.01,0.07,0.07,Upgrade
