,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2016,Q3 2016,Q2 2016,Q1 2016,Q4 2015,+7 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016","Mar '16 Mar 31, 2016","Dec '15 Dec 31, 2015",+7 Quarters
0,Market Capitalization,3311,2347,2316,2475,2707,2887,3423,3939,3123,2555,3355,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-18.70%,-18.70%,-32.33%,-37.17%,-13.34%,13.00%,2.03%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2810,1815,1645,1773,2005,2156,2623,3112,2296,1740,3370,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,21.84,15.48,15.07,15.99,17.49,18.65,22.12,25.31,20.07,16.42,21.56,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-610.46,408.85,-,90.99,69.20,55.46,29.89,29.26,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,258.00,251.17,20.22,20.22,24.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,4.37,3.32,3.12,2.99,3.17,3.76,4.47,5.29,4.16,2.54,3.22,-,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,2.35,1.57,1.52,1.55,1.69,1.81,2.13,2.40,1.94,1.62,2.16,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,1.61,1.61,1.56,1.59,1.73,1.85,2.17,2.45,1.97,1.65,2.20,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-53.25,-,-,-,-20.07,-22.77,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-,86.82,-,-,44.37,-584.77,17.50,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,3.98,2.57,2.22,2.14,2.35,2.81,3.42,4.18,3.06,1.73,3.24,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,-,-,-,-76.54,-,-,199.52,124.06,-,23.88,31.26,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,192.31,-,26.38,33.31,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-18.47,-,-,-,-39.45,-,-,-,-14.75,-15.51,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.12,0.33,0.29,-,0.20,0.13,0.04,0.04,-,-,-,Upgrade
16,Debt / EBITDA Ratio,-,-,-,3.52,-,-,0.79,1.01,-,0.84,2.46,3.70,1.39,-,1.10,1.67,0.48,0.48,-,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-0.25,-,-,-,-0.18,-0.48,-,-,-0.94,-,-,-,1.54,-0.72,-,-,-,Upgrade
18,Asset Turnover,0.29,0.26,0.28,0.44,0.33,0.40,0.33,0.29,0.33,0.45,0.52,-,-,-,-,0.98,1.15,0.83,0.86,0.95,Upgrade,
19,Inventory Turnover,1.86,1.72,1.82,1.49,2.51,1.73,2.48,1.77,1.45,1.50,1.58,1.22,-,-,-,-,5.60,9.01,12.19,20.96,8.29,Upgrade
20,Quick Ratio,1.79,1.79,1.88,1.90,1.84,2.01,1.94,2.29,2.12,2.28,2.69,0.91,0.85,-,0.62,-,1.89,1.89,2.08,2.08,1.65,Upgrade
21,Current Ratio,2.36,2.36,2.49,2.46,2.40,2.66,2.59,2.92,2.80,3.03,3.53,1.64,1.55,-,1.54,-,2.31,2.31,2.31,2.31,1.87,Upgrade
22,Return on Equity (ROE),-6.88%,-8.90%,0.23%,1.18%,-4.41%,1.84%,2.96%,1.95%,2.64%,9.81%,7.27%,-,-,15.20%,-,13.48%,16.35%,11.45%,13.24%,11.71%,Upgrade,
23,Return on Assets (ROA),-3.60%,-4.51%,-0.28%,-1.38%,-2.48%,-0.08%,0.68%,-2.03%,1.62%,1.86%,2.05%,-,-,-,-,3.01%,3.52%,6.09%,6.35%,2.41%,Upgrade,
24,Return on Capital (ROIC),-5.06%,-6.35%,-0.40%,-1.95%,-3.48%,-0.11%,0.92%,-2.76%,2.14%,2.67%,3.72%,-,-,8.23%,-,4.52%,5.58%,10.44%,12.08%,4.93%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,0.96%,-,4.09%,5.88%,13.21%,13.38%,-,5.15%,-,9.20%,8.17%,11.00%,10.57%,15.10%,Upgrade
26,Earnings Yield,-1.62%,-2.29%,-1.98%,-0.16%,0.24%,0.33%,1.10%,1.45%,1.80%,3.35%,3.42%,-,-,-,-,-,-,-,-,-,-,Upgrade
