,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,273.61,329.8,393.56,1244,2483,2194,1223,757.7,541.71,431.94,259.92,264.13,242.4,229.46,207.67,169.43,161.33,169.31,139.43,151.74,Upgrade
1,Other Revenue,-13.46,13.46,-,40.2,-17.1,17.1,-,12.89,-5.11,5.11,-,17.03,-4.01,4.01,-,6.07,-0.54,0.54,-,7.4,Upgrade
2,Revenue,260.15,343.26,393.56,1284,2466,2211,1223,770.59,536.6,437.05,259.92,281.15,238.4,233.46,207.67,175.5,160.79,169.85,139.43,159.14,Upgrade
3,Revenue Growth (YoY),-89.45%,-84.48%,-67.82%,66.68%,359.51%,405.90%,370.52%,174.08%,125.09%,87.20%,25.16%,60.20%,48.27%,37.45%,48.94%,10.28%,3.48%,1.69%,-0.97%,-10.37%,Upgrade
4,Cost of Revenue,141.98,200.49,152.69,246.31,237.17,234.19,192.15,201.34,159.9,165.28,117.89,158.93,121.26,130.78,123.83,118.36,89.97,100.74,80.64,97.06,Upgrade
5,Gross Profit,118.17,142.77,240.88,1038,2229,1977,1031,569.25,376.7,271.77,142.04,122.22,117.14,102.68,83.83,57.14,70.81,69.12,58.79,62.08,Upgrade
6,"Selling, General & Admin",31.63,29.79,31.44,9.83,46.42,32.25,29.35,26.34,26.29,23.86,21.28,21.71,27.95,22.38,24.83,12.71,23.81,19.41,19.06,18.66,Upgrade
7,Research & Development,28.18,21.47,41,74.79,46.95,31.49,30.04,33.39,19.15,11.36,11.27,10.28,12.33,8.49,8.32,5.73,12.35,9.07,4.39,6.1,Upgrade
8,Other Operating Expenses,-2.17,1.61,-0.31,13.4,21.38,26.09,12.06,10.18,3.67,4.8,1.87,2.14,1.82,1.28,0.96,4.18,0.68,0.25,0.78,2.69,Upgrade
9,Operating Expenses,58.06,51.1,56.26,93.35,112.46,115.25,75.82,68.85,50.55,42.61,34.25,32.41,45.28,31.55,36.52,20.71,36.91,28.07,25.17,28.06,Upgrade
10,Operating Income,60.11,91.67,184.61,944.75,2116,1862,955.02,500.4,326.15,229.17,107.78,89.82,71.85,71.14,47.31,36.43,33.9,41.05,33.62,34.02,Upgrade
11,Interest Expense,-,-,-,-0.02,-,-0.01,-0.01,-0.18,-,-0.05,-,-0.12,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,16.12,9.1,17.23,31.01,13.65,4.95,1.94,0,3.19,2.77,1.27,2.59,4.1,9.14,2.03,3.85,3.4,58.65,2.88,23.44,Upgrade
13,Currency Exchange Gain (Loss),0.4,-0.4,-,-2.35,-6.4,6.4,-,8.92,-4.03,4.03,-,-2.37,0.93,-0.93,-,-4.55,-1.77,1.77,-,0.02,Upgrade
