,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,634.89,441.28,400.87,504.53,570.74,524.72,630.66,418.48,407.31,477.66,Upgrade
1,Trading Asset Securities,73.66,51.58,58.17,66.01,53.45,49.58,52.33,70.59,4.41,48.54,Upgrade
2,Accounts Receivable,7181,6350,7411,6972,7745,8916,10935,15140,27861,5645,Upgrade
3,Other Receivables,18.79,43.35,37.63,46.14,15.13,51.15,23.09,27.04,18.76,27.76,Upgrade
4,"Property, Plant & Equipment",82.63,112.09,57.05,88.67,118.02,136.2,75.36,106.52,142.1,159.83,Upgrade
5,Other Intangible Assets,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.73,5.78,Upgrade
6,Investments in Debt & Equity Securities,0.23,0.16,0.41,0.94,0.81,1.44,7.99,7.79,7.79,-,Upgrade
7,Long-Term Deferred Tax Assets,6.09,3.76,2.86,0.8,3.77,1.82,2.73,0.27,0.11,0.12,Upgrade
8,Other Long-Term Assets,118.77,70.77,77.46,44.78,60.89,81.96,106.36,82.25,66.15,94.66,Upgrade
9,Total Assets,8122,7078,8051,7729,8573,9769,11839,15858,28513,6459,Upgrade
10,Accounts Payable,3666,1703,1576,1464,1602,1939,1763,2061,1523,1301,Upgrade
11,Accrued Expenses,65.98,47.6,54.07,51.65,73.57,85.88,99.84,103.42,86.81,65.07,Upgrade
12,Short-Term Debt,3099,3775,5181,4409,4255,5162,7621,11436,24969,3059,Upgrade
13,Current Portion of Leases,50.01,50.79,31.09,54.32,54.57,54.19,35.22,61.14,59.88,59.85,Upgrade
14,Other Current Liabilities,-,-,-,-,-,-,0.05,-,-,-,Upgrade
15,Long-Term Leases,24.72,49.11,6.35,8.55,32.45,51.3,3.27,6.57,34.38,59.1,Upgrade
16,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,0.42,-,Upgrade
17,Other Long-Term Liabilities,7.08,7.64,1.16,0.61,7.04,0.79,0.98,1.43,7.79,7.24,Upgrade
18,Total Liabilities,6925,5634,6862,5995,6040,7297,9634,13728,26740,4557,Upgrade
19,Common Stock,509.19,509.19,509.19,509.19,509.19,509.19,509.19,509.19,509.19,509.19,Upgrade
20,Additional Paid-In Capital,388.02,388.02,388.02,738.02,738.02,738.02,738.02,738.02,738.02,738.02,Upgrade
21,Retained Earnings,318.98,567.07,311.85,506.87,1305,1244,977.52,903.26,545.41,674.6,Upgrade
22,Comprehensive Income & Other,-20,-20,-20,-19.67,-19.54,-19.95,-19.86,-19.8,-19.65,-19.5,Upgrade
23,Shareholders' Equity,1196,1444,1189,1734,2533,2471,2205,2131,1773,1902,Upgrade
24,Total Liabilities & Equity,8122,7078,8051,7729,8573,9769,11839,15858,28513,6459,Upgrade
25,Total Debt,3174,3875,5218,4472,4342,5268,7659,11504,25063,3178,Upgrade
26,Net Cash (Debt),-2466,-3382,-4759,-3901,-3718,-4693,-6976,-11015,-24651,-2652,Upgrade
27,Net Cash Per Share,-1.45,-1.99,-2.80,-2.30,-2.19,-2.77,-4.11,-6.49,-14.52,-1.56,Upgrade
28,Filing Date Shares Outstanding,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,Upgrade
29,Total Common Shares Outstanding,1697,1697,1697,1697,1697,1697,1697,1697,1697,1697,Upgrade
30,Working Capital,1015,1308,1053,1603,2383,2296,2011,1936,1594,1708,Upgrade
31,Book Value Per Share,0.70,0.85,0.70,1.02,1.49,1.46,1.30,1.26,1.04,1.12,Upgrade
32,Tangible Book Value,1190,1438,1183,1729,2527,2466,2199,2125,1767,1897,Upgrade
33,Tangible Book Value Per Share,0.70,0.85,0.70,1.02,1.49,1.45,1.30,1.25,1.04,1.12,Upgrade
