,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,10661,14254,14543,21127,12198,11010,8826,14608,11370,9012,9320,11025,15394,15445,31061,29209,12221,1061,-,1947,Upgrade
1,Short-Term Investments,16411,13885,19080,17719,16820,16728,15849,16703,20616,23302,25970,28776,26595,14062,2487,3831,5788,233.98,-,596.03,Upgrade
2,Cash & Short-Term Investments,27072,28139,33623,38846,29018,27738,24675,31311,31986,32314,35291,39801,41988,29507,33548,33040,18010,1295,2543,2543,Upgrade
3,Cash Growth,-6.71%,1.44%,36.27%,24.06%,-9.28%,-14.16%,-30.08%,-21.33%,-23.82%,9.51%,5.19%,20.46%,133.15%,2178.24%,1219.26%,1199.27%,-,-,-45.39%,-,Upgrade
4,Accounts Receivable,4548,4108,3994,4609,4942,5127,5156,5168,4921,4530,4119,3561,2647,2080,1629,1285,955.22,747.39,-,585.04,Upgrade
5,Other Receivables,44.54,33.53,20.88,49.89,27.87,90.73,33.81,85.33,57.67,168.59,50.68,111.41,22.46,3.21,0.59,17.67,8.44,4.68,-,281.23,Upgrade
6,Receivables,4593,4141,4015,4659,4970,5217,5190,5253,4979,4698,4170,3672,2669,2083,1629,1303,963.66,752.07,-,866.26,Upgrade
7,Inventory,6142,5566,6141,5526,5288,3572,4325,4521,4378,4240,3671,2662,2307,2121,1933,1343,860.92,774.06,-,454.12,Upgrade
8,Restricted Cash,2769,3451,3060,3175,1140,675.87,312.44,106.27,173.45,295.15,494.23,609.98,829.65,1147,1779,2332,2009,834.1,-,460.81,Upgrade
9,Other Current Assets,3394,3436,3439,2316,3243,3152,3558,2336,2423,2149,2398,2086,2473,1937,1758,1661,1419,1013,-,636.49,Upgrade
10,Total Current Assets,43971,44733,50278,54522,43658,40355,38060,43527,43940,43697,46023,48831,50267,36796,40648,39679,23262,4669,-,4961,Upgrade
11,"Property, Plant & Equipment",12661,11739,11999,12410,12472,13141,12796,12561,11435,9269,7940,6986,5802,4562,3837,3543,3510,3620,-,3670,Upgrade
12,Long-Term Investments,5677,5977,5558,5120,7056,6383,9848,9221,10354,10737,7574,4766,44.83,44.83,929.33,1,1,1,-,-,Upgrade
13,Goodwill,-,-,-,34.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,7329,7470,7609,7738,3842,3897,3851,3791,3624,3221,3084,1474,1455,1238,986.31,857.72,858.61,866.04,-,373.19,Upgrade
15,Long-Term Accounts Receivable,4458,3187,3093,3233,2616,2263,2187,2189,2214,2133,2023,1863,1334,1032,684.05,397.47,104.15,111.72,-,109.97,Upgrade
16,Other Long-Term Assets,2339,1893,1359,1105,897.69,645.42,716.6,201.27,223.88,224.48,339.83,1730,2692,2623,86.81,228.63,60.91,57.03,-,137.51,Upgrade
17,Total Assets,76435,74999,79895,84163,70543,66685,67459,71491,71790,69281,66984,65651,61596,46296,47171,44707,27797,9325,-,9251,Upgrade
18,Accounts Payable,16864,16390,20024,22210,16566,11306,11448,14223,15000,15491,13850,12362,8841,6457,5897,5112,3492,1584,-,953.95,Upgrade
19,Accrued Expenses,7335,6015,6359,3018,6671,2217,5837,2261,5269,4991,4791,1380,3516,2612,795.31,742.07,672.32,558.26,-,588.02,Upgrade
20,Short-Term Debt,4410,4157,4224,3889,4227,4259,3609,2419,1600,500,-,-,57,-,7.9,127.9,227.9,277.47,-,419.95,Upgrade
21,Current Portion of Long-Term Debt,2190,1978,1959,1906,776.79,1157,689.18,761.86,328.33,296.68,477.43,-,-,-,-,45,52.5,60,-,60,Upgrade
22,Current Portion of Leases,355.68,358.09,365.4,400.38,474.92,549.13,580.01,619.09,679.87,461.31,423.85,373.49,328.6,218.19,172.48,119.57,100.17,89.51,-,90.74,Upgrade
23,Current Income Taxes Payable,8.19,7.85,6.74,5.74,13.34,32.29,24.17,27.66,60.43,37.66,26.06,22.74,-,-,-,1.21,-,-,-,-,Upgrade
