,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Revenue,10102,8111,6548,13050,8530,5063,4033,5140,6823,7436,7455,8556,5720,3761,2951,2851,1990,590.78,412.07,640.01,Upgrade
1,Revenue Growth (YoY),18.43%,60.22%,62.35%,153.88%,25.00%,-31.92%,-45.90%,-39.92%,19.29%,97.71%,152.63%,200.07%,187.42%,536.66%,616.12%,345.52%,342.53%,-4.05%,-33.08%,-,Upgrade
2,Cost of Revenue,8560,6976,5704,12159,8757,5260,3966,4664,5900,6627,6544,7498,4899,3313,2621,2578,1899,607.02,431.94,602.87,Upgrade
3,Gross Profit,1541,1136,843.75,891.29,-227.96,-197.39,67.03,475.91,923.24,809.36,910.73,1058,820.82,448.58,329.84,273.82,91.54,-16.24,-19.87,37.14,Upgrade
4,"Selling, General & Admin",1633,1574,1388,1937,1692,1544,1387,1756,1626,1665,1642,2015,1538,1031,720.82,917.88,1204,477.15,321.83,394.46,Upgrade
5,Research & Development,1633,1467,1350,1308,1306,1367,1296,1230,1499,1265,1221,1451,1264,863.52,535.11,459.96,635.37,319.8,310.78,651.96,Upgrade
6,Other Operating Expenses,-39.91,-278.84,-74.04,-352.39,-65.19,-17.94,-30.07,-23.36,-24.82,-29.33,-31.66,119.02,-179.2,-2.55,-22.16,-46.1,-3.44,-34.1,-3.2,-2.37,Upgrade
7,Operating Expenses,3226,2762,2665,2892,2933,2893,2652,2963,3100,2900,2831,3586,2623,1892,1234,1332,1836,762.85,629.41,1044,Upgrade
8,Operating Income,-1685,-1626,-1821,-2001,-3161,-3090,-2585,-2487,-2177,-2091,-1920,-2528,-1803,-1443,-903.93,-1058,-1744,-779.09,-649.28,-1007,Upgrade
9,Interest Expense,-83.46,-81.4,-85.12,-73.23,-65.77,-67.01,-62.67,-51.08,-38.97,-22.31,-19.83,-13.84,-16.35,-24.01,-1.14,-2.57,-3.93,-7.68,-8.28,-9.87,Upgrade
10,Interest & Investment Income,318.02,356.68,398.65,342.78,314,303.64,299.74,273.37,289.95,267.51,227.94,264.02,193.89,150.03,135.1,88.87,23.22,10.3,10.66,8.24,Upgrade
11,Earnings From Equity Investments,-25.4,26.83,-6.1,7.81,-2.92,48.87,0.98,4.63,2.85,-3.36,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),47.57,20.8,-12.92,46.36,5.97,42.66,2.08,-17.45,-550.78,-938.33,46.41,269.63,14.3,44.81,-14.78,125.56,-46.7,-2.11,2.11,-5.45,Upgrade
13,Other Non Operating Income (Expenses),6.44,3.53,4.09,588.78,-967.55,4.29,6,39.16,-10.6,82.26,-15.14,56.88,16.31,77.76,-1.81,123.11,622.84,632.54,-4.97,96.12,Upgrade
14,EBT Excluding Unusual Items,-1422,-1299,-1523,-1088,-3877,-2758,-2339,-2238,-2484,-2705,-1681,-1951,-1594,-1195,-786.56,-722.95,-1149,-146.04,-649.76,-917.88,Upgrade
15,Gain (Loss) on Sale of Investments,-216.77,-35.84,-19.46,-185.32,-8.78,-38.7,8.44,-102.8,129.24,15.87,-17.25,591.51,-,-,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-,-,-81.81,-,-,-,-30.85,-,-,-,-34.59,-,-,-,-63.25,-,-,-,-79.19,Upgrade
17,Other Unusual Items,-162.19,16.66,175.13,29.34,-,-,-,-,-,-,-,132.86,-,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,-1801,-1318,-1367,-1326,-3886,-2796,-2331,-2372,-2355,-2689,-1698,-1261,-1594,-1195,-786.56,-786.2,-1149,-146.04,-649.76,-997.07,Upgrade
19,Income Tax Expense,7.03,-33.77,1.06,21.75,0.68,8.22,6.16,-10.45,21.02,11.74,2.42,25.69,0.3,-,-,1.22,0.01,-,-,0,Upgrade
20,Net Income,-1808,-1285,-1368,-1348,-3887,-2805,-2337,-2361,-2376,-2701,-1701,-1287,-1595,-1195,-786.56,-787.42,-1149,-146.04,-649.76,-997.07,Upgrade
21,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,877.01,995.44,285.29,357.53,Upgrade
22,Net Income to Common,-1808,-1285,-1368,-1348,-3887,-2805,-2337,-2361,-2376,-2701,-1701,-1287,-1595,-1195,-786.56,-787.42,-2026,-1141,-935.05,-1355,Upgrade
23,Shares Outstanding (Basic),947,944,943,894,865,862,861,859,859,854,851,850,845,796,793,748,400,181,181,175,Upgrade
24,Shares Outstanding (Diluted),947,944,943,894,865,862,861,859,859,854,851,850,845,796,793,748,400,181,181,175,Upgrade
25,Shares Change (YoY),9.47%,9.55%,9.48%,4.04%,0.69%,0.87%,1.14%,1.01%,1.67%,7.30%,7.31%,13.76%,111.40%,338.98%,337.42%,327.74%,128.77%,3.82%,3.82%,-,Upgrade
26,EPS (Basic),-1.91,-1.36,-1.45,-1.51,-4.49,-3.25,-2.71,-2.75,-2.77,-3.16,-2.00,-1.51,-1.89,-1.50,-0.99,-1.05,-5.07,-6.29,-5.16,-7.75,Upgrade
27,EPS (Diluted),-1.91,-1.36,-1.45,-1.51,-4.49,-3.25,-2.71,-2.75,-2.77,-3.16,-2.00,-1.51,-1.89,-1.50,-0.99,-1.05,-5.07,-6.29,-5.16,-7.75,Upgrade
28,Free Cash Flow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-794.07,110.1,471.1,-,-963.01,-840.99,Upgrade
29,Free Cash Flow Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.00,0.15,1.18,-,-5.31,-4.81,Upgrade
