,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,11.02,13.09,12.57,16.57,47.35,2.48,20.27,58.32,8.46,26.15,Upgrade
1,Short-Term Investments,11.08,17.67,13.11,19.21,45,48.71,57.3,56.64,60.3,55.48,Upgrade
2,Trading Asset Securities,4.96,7.78,5.49,4.25,4.16,5.83,4.18,-,-,-,Upgrade
3,Cash & Short-Term Investments,27.06,38.55,31.17,40.02,96.51,57.03,81.75,114.96,68.76,81.63,Upgrade
4,Cash Growth,-13.17%,-3.69%,-67.71%,-29.82%,18.05%,-50.39%,18.90%,40.83%,-9.90%,9.13%,Upgrade
5,Accounts Receivable,102.27,92.93,186.4,148.57,148.72,118.6,111.32,49.43,43.52,177.71,Upgrade
6,Other Receivables,-,11.76,-,35.7,-,12.74,-,28.09,-,30.92,Upgrade
7,Receivables,113.31,114.95,198.38,195.11,148.72,131.34,111.32,77.52,43.52,208.62,Upgrade
8,Inventory,104.98,115.37,125.32,132.27,121.4,127.58,222.66,259.75,281.29,255.99,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,0.4,-,Upgrade
10,Other Current Assets,71.66,46.72,58.86,29.9,73.19,33.15,55.17,24.14,30.26,36.64,Upgrade
11,Total Current Assets,317,315.58,413.72,397.3,439.81,349.1,470.9,476.37,424.23,582.87,Upgrade
12,"Property, Plant & Equipment",60.45,61.49,64.17,59.43,57.24,84.62,94.91,97.92,124.23,127.15,Upgrade
13,Long-Term Investments,5,5,5,5,10,10,-,-,-,-,Upgrade
14,Goodwill,-,-,-,-,-,-,5.67,5.67,5.67,5.67,Upgrade
15,Other Intangible Assets,-,-,-,-,-,-,1.55,1.65,1.75,1.85,Upgrade
16,Other Long-Term Assets,-,-,-,6.71,6.71,6.71,5.82,-,4.92,-,Upgrade
17,Total Assets,382.45,382.06,482.89,468.44,513.76,450.43,578.85,581.61,560.8,717.54,Upgrade
18,Accounts Payable,42.32,45.04,61.13,59.46,48.81,25.48,39.74,55.36,54.55,31.48,Upgrade
19,Accrued Expenses,13.38,3.54,20.04,2.56,8.75,3.8,8.41,6.2,12.76,5.87,Upgrade
20,Short-Term Debt,96.39,73.39,74.19,68.1,113.8,77.65,101.35,77.15,23.05,202.8,Upgrade
21,Current Income Taxes Payable,2.11,2.1,2.15,2.47,3.98,1.1,-,0.07,0.68,0.81,Upgrade
22,Current Unearned Revenue,-,16.6,-,3.16,-,1.41,-,1.6,-,0.66,Upgrade
23,Other Current Liabilities,-,1.79,-,0.56,-,24.43,13.99,14.59,-,8.79,Upgrade
24,Total Current Liabilities,154.19,142.46,157.51,136.31,175.34,133.86,163.48,154.97,91.03,250.41,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,-,19.9,-,Upgrade
26,Long-Term Deferred Tax Liabilities,-,-,-,0.32,0.36,0.36,0.39,0.41,0.44,0.46,Upgrade
27,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,14.57,Upgrade
28,Total Liabilities,154.19,142.46,157.51,136.63,175.7,134.23,163.87,155.38,111.37,265.44,Upgrade
29,Common Stock,10.82,10.82,10.82,10.82,10.82,7.83,7.82,5.8,4.78,4.78,Upgrade
30,Additional Paid-In Capital,177.39,177.39,177.39,177.39,177.39,135.93,136.12,125.52,120.16,120.16,Upgrade
