,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,186.91,136.73,157.74,162.04,191.91,163.11,142.94,141.39,203.01,238.86,Upgrade
1,Revenue Growth (YoY),18.49%,-15.62%,-17.81%,-0.66%,34.26%,15.37%,-29.59%,-40.81%,-36.51%,-8.98%,Upgrade
2,Cost of Revenue,168.46,127.48,145.6,151.35,167.23,156.06,123.09,118.18,173.42,214.73,Upgrade
3,Gross Profit,18.45,9.25,12.14,10.69,24.68,7.05,19.85,23.21,29.59,24.14,Upgrade
4,"Selling, General & Admin",27.17,24.44,22.57,23.41,42.42,73.17,37.81,31.37,29.92,30.93,Upgrade
5,Operating Expenses,27.17,93.13,22.57,32.66,42.42,76.7,37.81,29.72,29.92,31.04,Upgrade
6,Operating Income,-8.72,-83.88,-10.43,-21.98,-17.74,-69.65,-17.96,-6.51,-0.33,-6.9,Upgrade
7,Interest Expense,-1.89,-1.67,-1.37,-1.61,-2.34,-1.45,-2.41,-0.14,-3.55,-5.62,Upgrade
8,Interest & Investment Income,-,2.36,-,5.21,-,0.77,-,0.76,-,1.49,Upgrade
9,Currency Exchange Gain (Loss),-,1.54,-,10.87,-,-2.27,-,-,-,5.1,Upgrade
10,Other Non Operating Income (Expenses),-1.37,-3.08,4.22,-5.79,8.53,9.93,-7.18,-1.82,2.3,2.08,Upgrade
11,EBT Excluding Unusual Items,-11.98,-84.74,-7.58,-13.29,-11.54,-62.68,-27.55,-7.72,-1.58,-3.85,Upgrade
12,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-0.69,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-5.67,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-0.38,-,-4.86,-,1.2,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,5.06,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-,-,-,-,-8.5,-,-23.11,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-21.98,-,0.58,-,-14.12,Upgrade
18,Pretax Income,-11.98,-85.12,-7.58,-13.1,-11.54,-97.63,-27.55,-30.25,-1.58,-18.66,Upgrade
19,Income Tax Expense,0.01,0.32,-0.27,2.21,2.59,1.37,1.18,-0.02,2.51,0.61,Upgrade
20,Earnings From Continuing Operations,-11.99,-85.44,-7.31,-15.3,-14.13,-99,-28.73,-30.23,-4.08,-19.27,Upgrade
21,Net Income,-11.99,-85.44,-7.31,-15.3,-14.13,-99,-28.73,-30.23,-4.08,-19.27,Upgrade
22,Net Income to Common,-11.99,-85.44,-7.31,-15.3,-14.13,-99,-28.73,-30.23,-4.08,-19.27,Upgrade
23,Shares Outstanding (Basic),413,413,413,415,320,303,294,197,189,189,Upgrade
24,Shares Outstanding (Diluted),413,413,413,415,320,303,294,197,189,189,Upgrade
25,Shares Change (YoY),-,-0.47%,28.98%,36.81%,8.62%,54.15%,55.56%,3.84%,-,-0.01%,Upgrade
26,EPS (Basic),-0.03,-0.21,-0.02,-0.04,-0.04,-0.33,-0.10,-0.15,-0.02,-0.10,Upgrade
27,EPS (Diluted),-0.03,-0.21,-0.02,-0.04,-0.04,-0.33,-0.10,-0.15,-0.02,-0.10,Upgrade
28,Free Cash Flow,-28.53,-1.01,-8.9,-33.59,-14.62,4.67,-69.41,-16.41,171.45,-9.58,Upgrade
29,Free Cash Flow Per Share,-0.07,-0.00,-0.02,-0.08,-0.05,0.02,-0.24,-0.08,0.91,-0.05,Upgrade
30,Operating Margin,-4.67%,-61.35%,-6.61%,-13.56%,-9.24%,-42.70%,-12.56%,-4.61%,-0.16%,-2.89%,Upgrade
31,Profit Margin,-6.41%,-62.49%,-4.64%,-9.44%,-7.36%,-60.70%,-20.10%,-21.38%,-2.01%,-8.07%,Upgrade
32,Free Cash Flow Margin,-15.26%,-0.74%,-5.64%,-20.73%,-7.62%,2.86%,-48.56%,-11.61%,84.45%,-4.01%,Upgrade
33,EBITDA,-6.58,-81.32,-8.45,-19.65,-15.45,-66.89,-15.11,-3.65,2.65,-3.83,Upgrade
34,D&A For EBITDA,2.14,2.56,1.98,2.32,2.29,2.76,2.85,2.86,2.98,3.07,Upgrade
35,EBIT,-8.72,-83.88,-10.43,-21.98,-17.74,-69.65,-17.96,-6.51,-0.33,-6.9,Upgrade
