,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,106.99,56.4,94.58,69.96,59.4,97.69,113.95,111.94,131.58,117.75,128.56,93.75,82.51,105.38,121.07,161.79,175.52,170.16,233.55,77.77,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,10,Upgrade
2,Cash & Short-Term Investments,106.99,56.4,94.58,69.96,59.4,97.69,113.95,111.94,131.58,117.75,128.56,93.75,82.51,105.38,121.07,161.79,175.52,170.16,240.55,87.77,Upgrade
3,Cash Growth,80.10%,-42.27%,-17.00%,-37.51%,-54.85%,-17.03%,-11.36%,19.40%,59.46%,11.74%,6.19%,-42.05%,-52.99%,-38.07%,-49.67%,84.34%,248.80%,97.35%,383.72%,115.70%,Upgrade
4,Accounts Receivable,273.84,239.63,231.28,249.42,235.41,222.73,212.13,236.09,207.47,194.53,179.06,250.92,259.46,230.11,180.74,193.52,187.78,211.3,154.09,136.58,Upgrade
5,Other Receivables,20.65,21.85,58.88,23.86,26.57,26.59,32.41,33.3,25.38,25.3,19.27,17.31,14.8,11.08,5.73,9.78,6.32,3.19,1.92,1.14,Upgrade
6,Receivables,294.49,261.48,290.16,273.28,261.98,249.32,244.54,269.4,232.85,219.83,198.33,268.23,274.26,241.18,186.47,203.3,194.1,214.49,156.01,137.73,Upgrade
7,Inventory,113.58,111.23,103.13,95.91,99.42,91.6,87.96,92.05,116.89,120.25,111.5,101.83,108.02,101.95,92.3,85.03,97.21,90.08,52.84,45.81,Upgrade
8,Other Current Assets,27.8,30.55,29.37,29.77,30.16,30.11,31.82,25.57,29.57,25.35,43.24,25.12,30.89,24.43,26.18,28.83,30.98,28.64,31.74,29,Upgrade
9,Total Current Assets,542.86,459.66,517.24,468.91,450.96,468.73,478.27,498.95,510.89,483.18,481.63,488.94,495.68,472.94,426.03,478.95,497.81,503.36,481.14,300.3,Upgrade
10,"Property, Plant & Equipment",522.21,521.88,479.75,478.96,471.17,452.66,452.29,455.4,466.06,465.16,459.28,437.01,433.76,435.56,385.2,312.8,319.15,293.78,269.24,268.55,Upgrade
11,Long-Term Investments,155.03,153.03,3.02,3.02,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Goodwill,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,28.25,28.21,19.62,19.62,26.98,12.79,-,-,Upgrade
13,Other Intangible Assets,75.87,76.57,77.27,77.74,78.43,79.13,79.82,80.28,80.05,80.55,81.19,81.87,85.74,86.28,34.97,35.37,35.39,35.35,31.77,32.03,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,0.06,0.08,0.09,0.1,0.06,0.08,0.09,0.11,0.12,0.13,0.14,Upgrade
15,Long-Term Deferred Tax Assets,25.47,27.65,28.45,28.28,24.73,22.23,23.72,23.56,11.11,9.88,9.34,9.42,4.67,3.9,3.89,4.01,8.75,8.78,8.59,8.53,Upgrade
16,Long-Term Deferred Charges,67.05,59.99,-,55.23,56.59,57.97,56.36,55.1,29.91,31.36,32.43,31.79,35.29,32.07,31.04,31.51,30.75,31.34,28.51,29.25,Upgrade
17,Other Long-Term Assets,33.5,42.45,106.19,43.12,50.79,67.19,56.02,59.08,67.8,68.11,66.68,68.24,55.59,54.81,107.29,50.43,45.81,47.53,49.14,46.83,Upgrade
18,Total Assets,1442,1361,1232,1175,1152,1169,1166,1192,1185,1158,1150,1137,1139,1114,1008,932.77,964.74,933.05,868.52,685.63,Upgrade
19,Accounts Payable,175.73,160.88,145.11,147,153.99,144.5,159.67,168.71,151.74,155.95,174.4,173.74,191.15,182.84,154.19,131.66,147.5,143.25,111.25,116.62,Upgrade
20,Accrued Expenses,10.35,46.41,14.44,40.43,11.22,25.89,13.64,46.16,14.57,27.61,13.94,27.12,11.29,12.68,10.5,15.7,12.5,11.99,5.63,8.55,Upgrade
21,Short-Term Debt,153.15,113.98,111.55,61.18,50.88,49.87,45,37.99,43,35,35,35,28,10,5,-,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,30.62,17.37,19.78,11.81,16.17,9.91,23.46,14.29,20.5,12.26,21.41,11.02,4.61,4.61,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,10.17,-,6.95,-,6.94,-,6.93,-,12.05,-,9.79,-,8.29,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,3.41,-,3.29,-,3.06,0.01,4.33,0.04,10.7,0.01,6.56,0.01,2.78,0.01,0.77,0.26,1.16,0.01,1.74,-,Upgrade
