,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Operating Revenue,348.76,242.94,246.82,230.24,302.81,277.5,342.15,246.26,267.06,238.14,256.69,202.73,245.72,231.77,230.18,366.7,340.23,337.44,288.8,470.93,Upgrade
1,Other Revenue,-33.68,33.68,-,34.09,-17.57,17.57,-,20.27,-9.91,9.91,-,35.41,-11.89,11.89,-,5.72,-0.93,0.93,-,-,Upgrade
2,Revenue,315.08,276.62,246.82,264.33,285.23,295.08,342.15,266.53,257.15,248.05,256.69,238.14,233.83,243.66,230.18,372.42,339.29,338.37,288.8,470.93,Upgrade
3,Revenue Growth (YoY),10.46%,-6.25%,-27.86%,-0.82%,10.92%,18.96%,33.29%,11.92%,9.97%,1.80%,11.52%,-36.06%,-31.08%,-27.99%,-20.30%,-20.92%,-32.77%,-45.92%,-42.32%,-21.11%,Upgrade
4,Cost of Revenue,168.62,135.41,105.98,128.34,123.64,96.16,127.41,92.77,84.88,78.21,104.47,84.87,69.5,75.2,83.29,149.96,126.55,104.58,106.16,161.79,Upgrade
5,Gross Profit,146.46,141.21,140.84,135.99,161.59,198.92,214.74,173.75,172.27,169.84,152.22,153.26,164.32,168.46,146.89,222.46,212.75,233.8,182.63,309.15,Upgrade
6,"Selling, General & Admin",104.21,109.48,119.92,111.51,137.86,170.38,178.4,147.68,159.36,148.07,139.48,218.13,155.58,160.67,132.73,185.16,183.93,210.89,154.36,230.77,Upgrade
7,Research & Development,27.38,23.47,24.69,35.05,25.89,31.64,20.23,25.76,26.17,21.37,15.96,29.22,22.23,26.35,22.12,31.54,25.26,34.39,20.83,49.54,Upgrade
8,Other Operating Expenses,-7.38,0.73,3.03,15.57,0.26,2.26,-7,16.58,-4.36,0.66,2.65,10.15,1.62,2.33,0.04,74.14,-9.24,-23.41,-25.72,-0.73,Upgrade
9,Operating Expenses,123.93,133.74,147.66,160.12,163.54,204.07,191.47,191.35,179.7,170.38,158.55,258.69,178.84,189.12,156.32,291.88,202.3,220.9,150.83,280.39,Upgrade
10,Operating Income,22.53,7.47,-6.82,-24.14,-1.95,-5.15,23.27,-17.6,-7.43,-0.55,-6.33,-105.43,-14.51,-20.66,-9.43,-69.42,10.45,12.89,31.8,28.76,Upgrade
11,Interest Expense,-7.63,-8.11,-6.95,-5.9,-5.78,-5.55,-5.66,-5.93,-6.17,-6.39,-4.14,-5.85,-2.52,-3.08,-2.35,-4.06,-1.45,-1.89,-1.92,-6.91,Upgrade
12,Interest & Investment Income,12.97,14.32,17.27,15.77,15.86,20.68,18.23,17.47,23.78,18.05,14.94,16.06,12.1,11.02,570.17,3.21,3.74,3.66,7.93,-,Upgrade
13,Currency Exchange Gain (Loss),-0.32,0.32,-,0.14,-0.46,0.46,-,1.57,-1.55,1.55,-,-0.02,0.03,-0.03,-,-0.34,-0.06,0.06,-,0.05,Upgrade
14,Other Non Operating Income (Expenses),4.21,-4.58,4.35,-0.6,1.32,-0.75,0.63,-3.25,2.56,-0.51,0.14,-0.26,-1.27,1.24,-0.08,0.04,-0.1,-0.1,-0.31,5.26,Upgrade
15,EBT Excluding Unusual Items,31.76,9.42,7.85,-14.73,8.99,9.68,36.46,-7.74,11.19,12.16,4.61,-95.5,-6.18,-11.51,558.3,-70.58,12.58,14.63,37.49,27.16,Upgrade
16,Gain (Loss) on Sale of Investments,-0.39,-10.74,3.68,3.34,-2.55,5.44,7.15,19.78,-13.2,16.7,-9.41,-12.78,-44.97,45.09,7.54,-5.88,-18.31,-12.97,-0.2,3.87,Upgrade
17,Gain (Loss) on Sale of Assets,0.11,0.03,0.17,-0,-0.03,-2.45,-0.12,-12.73,-0.24,-0.05,-0.29,-2.4,1.03,-0.49,-0.06,-2.2,-0.25,-1.9,-0,-0.02,Upgrade
