,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,250,134,135,142,231,1287,1287,1287,1287,1287,1287,Upgrade
1,Market Cap Growth,-5.84%,-5.84%,-41.70%,-88.95%,-82.02%,0%,0%,0%,0%,0%,0%,Upgrade
2,Enterprise Value,-1283,-1373,-1417,-1419,-1393,-392,-458,-417,-415,-315,-319,Upgrade
3,Last Close Price,0.24,0.13,0.13,0.14,0.22,1.22,1.22,1.22,1.22,1.22,1.22,Upgrade
4,PE Ratio,-,-11.18,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.28,0.69,0.90,0.90,1.51,8.22,7.94,7.21,8.35,12.53,11.82,Upgrade
6,PB Ratio,0.14,0.07,0.07,0.08,0.12,0.65,0.63,0.59,0.60,0.61,0.65,Upgrade
7,P/TBV Ratio,0.07,0.07,0.07,0.08,0.12,0.65,0.63,0.59,0.60,0.61,0.65,Upgrade
8,P/FCF Ratio,9.28,4.97,-17.21,-,-,119.71,108.55,-65.92,-,-,57.34,Upgrade
9,P/OCF Ratio,4.80,4.80,-19.58,-,-,115.67,105.10,-68.34,-,-,55.06,Upgrade
10,Debt / Equity Ratio,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade
11,Debt / FCF Ratio,0.02,0.02,-1.99,-,-,0.05,0.07,-0.06,-,-,0.14,Upgrade
12,Return on Capital Employed (ROCE),-,-0.19%,-,-,-,-,-,-,-,-,-,Upgrade
13,Earnings Yield,-4.79%,-8.94%,-26.08%,-19.60%,-10.60%,-3.25%,-3.27%,-1.36%,-2.42%,-7.56%,-7.50%,Upgrade
14,FCF Yield,10.78%,20.14%,-5.81%,-7.81%,0.58%,0.84%,0.92%,-1.52%,-4.41%,-0.43%,1.74%,Upgrade
