,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,8.29,8.29,16.43,12.09,11.1,25.37,10.16,23.77,12.45,15.74,18.38,23.48,13.4,29.43,20.59,20.01,12.76,6.86,25.81,17.43,Upgrade
1,Revenue Growth (YoY),-25.32%,-67.32%,61.67%,-49.17%,-10.81%,61.22%,-44.71%,1.26%,-7.13%,-46.54%,-10.75%,17.35%,5.01%,328.99%,-20.23%,14.76%,-23.85%,-45.98%,9.51%,27.18%,Upgrade
2,Cost of Revenue,1.42,1.42,4.38,2.71,2.67,7.58,5.31,9.25,4.62,6.49,10.15,10.02,6.05,12.71,11.16,10.24,6.49,3.79,12.21,9.95,Upgrade
3,Gross Profit,6.87,6.87,12.05,9.37,8.43,17.79,4.85,14.52,7.83,9.25,8.23,13.46,7.36,16.72,9.43,9.77,6.27,3.07,13.61,7.49,Upgrade
4,"Selling, General & Admin",8.86,8.86,8.08,10.4,9.99,8.36,12.93,8.23,8.66,7.22,8.25,9.38,9.22,9.04,10.17,6.86,6.01,5.73,8.77,6.81,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.07,0.04,Upgrade
6,Operating Expenses,8.86,8.86,8.08,10.4,9.99,8.36,12.93,8.23,8.66,7.22,8.25,9.38,9.22,9.04,10.17,6.86,6.01,5.73,8.7,6.84,Upgrade
7,Operating Income,-1.98,-1.98,3.97,-1.03,-1.56,9.43,-8.08,6.3,-0.82,2.03,-0.02,4.08,-1.86,7.68,-0.74,2.91,0.26,-2.66,4.91,0.64,Upgrade
8,Interest Expense,-0.25,-0.25,-0.32,-0.26,-0.32,-0.29,-0.3,-0.08,-0.02,-0.01,-0.01,-0.01,-0.03,-0.03,-0.03,-0.03,-0.03,-0.04,-0.03,-0.02,Upgrade
9,Interest & Investment Income,0.08,0.08,0.19,0.06,0.16,0.16,0.15,0.16,0.13,0.13,0.24,0.24,0.17,0.22,0.07,0.1,0.31,0.12,0.17,0.21,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,-,Upgrade
11,Other Non Operating Income (Expenses),0.93,0.93,-0.03,0.17,0.45,0.11,0.38,0.07,-0.12,0.32,0.11,-0.03,0.21,0.26,0.69,0.08,0.26,0.29,0.16,0.07,Upgrade
12,EBT Excluding Unusual Items,-1.22,-1.22,3.82,-1.05,-1.27,9.4,-7.86,6.44,-0.84,2.46,0.32,4.28,-1.52,8.13,-0.01,3.05,0.81,-2.29,5.26,0.9,Upgrade
13,Gain (Loss) on Sale of Assets,0.01,0.01,0.5,0.02,0.01,0.04,0,0.09,0,-,0.42,0,0.08,0.03,0.09,0.09,0.04,-,0.1,0.07,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,0.52,-,0.06,-,0.14,-,-,-,0.11,-,-,-,-,-,Upgrade
15,Pretax Income,-1.21,-1.21,4.32,-1.04,-1.26,9.44,-7.33,6.53,-0.77,2.46,0.88,4.29,-1.44,8.17,0.19,3.13,0.84,-2.29,5.37,0.98,Upgrade
