,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,31.56,31.56,41.87,-,57.59,-,73.37,-,70.78,-,67.68,-,88.59,-,90.84,-,85.59,-,93.72,-,Upgrade
1,Short-Term Investments,-,-,1.44,-,-,-,1.68,-,-,-,0.77,-,-,-,0.77,-,-,-,1.04,-,Upgrade
2,Cash & Short-Term Investments,31.56,31.56,43.31,57.59,57.59,75.05,75.05,-,70.78,68.45,68.45,-,88.59,91.61,91.61,-,85.59,94.76,94.76,-,Upgrade
3,Cash Growth,-45.21%,-57.95%,-42.29%,-,-18.63%,9.64%,9.64%,-,-20.11%,-25.28%,-25.28%,-,3.51%,-3.32%,-3.32%,-,-4.09%,13.78%,13.78%,-,Upgrade
4,Accounts Receivable,0.72,0.72,0.92,-,1.26,-,1.59,-,1.82,-,1.54,-,2.24,-,1.24,-,0.96,-,2.17,-,Upgrade
5,Other Receivables,-,-,11.65,-,-,-,9.12,-,-,-,11.36,-,-,-,0.48,-,-,-,2.05,-,Upgrade
6,Receivables,0.72,0.72,12.57,-,1.26,-,10.71,-,1.82,-,12.9,-,2.24,-,1.72,-,0.96,-,4.22,-,Upgrade
7,Inventory,92.2,92.2,82.18,-,75.05,-,71.13,-,67.29,-,67.22,-,62.91,-,66.99,-,65.43,-,66.61,-,Upgrade
8,Prepaid Expenses,14.07,14.07,2,-,11.3,-,3.58,-,11.95,-,2.33,-,5.77,-,3.15,-,5.62,-,2.55,-,Upgrade
9,Total Current Assets,138.54,138.54,140.06,-,145.2,-,160.47,-,151.83,-,150.91,-,159.51,-,163.47,-,157.6,-,168.13,-,Upgrade
10,"Property, Plant & Equipment",186.14,186.14,180.95,-,159.92,-,159.38,-,163.65,-,146.86,-,102.55,-,106.15,-,97.11,-,98.78,-,Upgrade
