,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,7513,8582,5059,8190,7831,9712,5016,8870,7660,9468,4557,7461,6852,7659,4030,4912,6836,6078,2910,6527,Upgrade
1,Other Revenue,-208.76,208.76,-,380.53,-166.73,166.73,-,362.53,-138.84,138.84,-,339.98,-320.55,320.55,-,338.12,-450.27,450.27,-,360.2,Upgrade
2,Revenue,7304,8791,5059,8570,7665,9878,5016,9233,7522,9607,4557,7801,6531,7979,4030,5250,6385,6529,2910,6887,Upgrade
3,Revenue Growth (YoY),-4.70%,-11.01%,0.85%,-7.17%,1.90%,2.83%,10.08%,18.36%,15.16%,20.40%,13.09%,48.59%,2.28%,22.22%,38.45%,-23.77%,10.29%,-8.10%,-40.38%,0.34%,Upgrade
4,Cost of Revenue,5603,7067,3803,7273,5813,7958,3833,7279,5769,7721,3474,6287,4923,6516,3075,4401,4993,5325,2249,5529,Upgrade
5,Gross Profit,1701,1724,1256,1297,1852,1921,1184,1954,1752,1886,1083,1514,1608,1463,954.08,848.76,1393,1204,661.01,1358,Upgrade
6,"Selling, General & Admin",537.38,677.59,474.48,326.46,669.63,658.2,473.4,233.59,677.84,618.61,444.54,240.43,592.65,511.28,390.99,199.04,460.63,412.02,338.26,571.14,Upgrade
7,Research & Development,1225,861.22,728.68,661.79,1018,1186,712.46,1370,1007,1071,654.25,1227,877.33,838.03,555.44,770.41,758.56,581.82,467.72,388.79,Upgrade
8,Other Operating Expenses,-119.6,-154.14,-34.49,-125.9,-41.55,-93.47,-6.08,-26.5,-16.49,-35.88,-34.48,-25.25,-36.83,-36.83,-16.08,-37.98,-50.97,-43.91,-5.55,-47.49,Upgrade
9,Operating Expenses,1654,1446,1153,1093,1667,1789,1181,1721,1671,1690,1065,1439,1449,1333,930.35,970.44,1185,973.61,800.43,1033,Upgrade
10,Operating Income,47.14,278.2,103.53,204.17,185.34,131.63,2.85,233.15,81.04,195.34,17.61,75.41,158.3,129.67,23.73,-121.68,207.53,230.45,-139.42,324.47,Upgrade
