,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,29434,20343,18849,21256,19727,23197,24170,23257,15591,14753,17200,17972,20345,19960,21081,21531,28177,27803,33853,38689,32144,Upgrade
1,Market Cap Growth,-12.30%,-12.30%,-22.01%,-8.60%,26.52%,57.24%,40.53%,29.41%,-23.37%,-26.09%,-18.41%,-16.53%,-27.80%,-28.21%,-37.73%,-44.35%,-12.34%,-13.27%,3.97%,5.06%,-3.39%,Upgrade
2,Enterprise Value,34569,26716,24591,28925,27396,30705,30412,30125,22460,20793,21342,24205,26578,25254,24777,25401,32047,30648,36641,42209,35663,Upgrade
3,Last Close Price,24.85,17.16,15.77,17.79,16.51,19.39,20.09,19.33,12.96,12.25,14.20,14.83,17.63,17.30,18.19,17.96,23.51,23.20,27.89,31.88,26.49,Upgrade
4,PE Ratio,53.07,35.62,36.06,41.72,39.03,52.98,55.79,55.79,38.38,49.04,55.27,62.99,70.49,183.47,107.15,66.74,-,43.66,55.79,-,32.84,Upgrade
5,Forward PE,35.36,30.52,30.58,39.84,31.40,43.44,44.28,46.10,29.24,23.00,26.09,21.01,24.97,24.41,32.56,28.53,23.75,25.62,29.29,42.45,22.99,Upgrade
6,PS Ratio,1.00,0.68,0.63,0.68,0.63,0.73,0.76,0.74,0.50,0.50,0.60,0.67,0.77,0.84,0.89,0.97,1.34,1.22,1.53,1.71,1.30,Upgrade
7,PB Ratio,2.20,1.34,1.26,1.42,1.32,1.68,1.76,1.71,1.15,1.10,1.30,1.42,1.61,1.60,1.71,1.78,2.33,2.33,2.88,3.27,2.67,Upgrade
8,P/TBV Ratio,1.73,1.73,1.64,1.83,1.71,2.05,2.17,2.11,1.43,1.36,1.59,1.66,1.89,1.86,1.99,2.05,2.69,2.61,3.24,3.66,2.99,Upgrade
9,P/FCF Ratio,13.60,9.40,-,-,-28.56,-,-,-,-22.74,-,-,-,-25.71,-,-,-,-33.15,-,-63.07,-,-39.37,Upgrade
10,P/OCF Ratio,7.40,7.40,-,-,333.41,70.37,-,-,331.50,-,-,-,-225.24,-,-,-,250.30,-,134.02,-,90.89,Upgrade
11,PEG Ratio,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,Upgrade
12,EV/Sales Ratio,1.16,0.90,0.82,0.93,0.88,0.97,0.96,0.96,0.73,0.71,0.75,0.90,1.01,1.06,1.05,1.14,1.52,1.35,1.66,1.86,1.45,Upgrade
13,EV/EBITDA Ratio,22.58,18.73,15.84,20.46,21.07,23.31,25.46,24.65,18.43,19.95,18.97,23.45,25.47,29.65,27.99,25.65,39.50,24.68,28.24,35.85,23.48,Upgrade
14,EV/EBIT Ratio,54.61,42.20,31.89,46.31,52.28,55.53,67.78,58.80,42.61,56.29,47.78,63.53,68.66,132.90,103.56,74.70,-,49.19,51.64,-,35.81,Upgrade
15,EV/FCF Ratio,15.97,12.34,-,-,-39.66,-,-,-,-32.75,-,-,-,-33.59,-,-,-,-37.71,-,-68.27,-,-43.68,Upgrade
16,Debt / Equity Ratio,0.54,0.54,0.57,0.51,0.47,0.67,0.66,0.59,0.45,0.67,0.64,0.56,0.45,0.66,0.67,0.55,0.37,0.53,0.54,0.46,0.27,Upgrade
17,Debt / EBITDA Ratio,5.34,8.51,4.13,6.41,3.63,6.37,5.60,10.93,3.05,9.24,5.26,9.83,5.34,6.33,7.14,8.72,24.17,4.37,4.05,112.79,1.72,Upgrade
18,Debt / FCF Ratio,3.78,3.78,-,-,-10.22,-,-,-,-8.86,-,-,-,-7.23,-,-,-,-5.19,-,-11.90,-,-4.02,Upgrade
19,Asset Turnover,0.68,0.84,0.49,0.82,0.75,1.00,0.52,0.94,0.75,1.01,0.51,0.87,0.74,0.90,0.46,0.60,0.71,0.75,0.36,0.87,Upgrade,
20,Inventory Turnover,2.28,2.47,2.91,1.48,2.77,1.84,2.19,1.04,1.91,1.43,1.96,0.93,1.77,1.44,1.85,0.87,1.36,1.57,1.82,0.94,2.26,Upgrade
21,Quick Ratio,0.92,0.92,0.97,0.81,0.86,0.79,0.65,0.59,0.62,0.64,0.63,0.55,0.58,0.72,0.70,0.58,0.60,0.72,0.68,0.76,0.84,Upgrade
22,Current Ratio,1.43,1.43,1.47,1.40,1.38,1.32,1.32,1.39,1.41,1.46,1.46,1.48,1.45,1.62,1.62,1.45,1.39,1.41,1.33,1.38,1.42,Upgrade
23,Return on Equity (ROE),4.54%,4.69%,1.09%,4.25%,3.78%,4.96%,1.08%,3.11%,3.25%,5.27%,0.83%,1.88%,4.43%,4.23%,1.01%,-5.01%,7.91%,8.52%,-6.43%,14.29%,Upgrade,
24,Return on Assets (ROA),0.27%,1.67%,0.62%,1.22%,1.13%,0.83%,0.02%,1.48%,0.50%,1.29%,0.12%,0.52%,1.12%,0.92%,0.17%,-0.86%,1.44%,1.66%,-1.09%,2.58%,Upgrade,
25,Return on Capital (ROIC),0.50%,3.02%,1.16%,2.26%,2.02%,1.49%,0.03%,2.78%,0.92%,2.36%,0.23%,0.96%,1.91%,1.65%,0.34%,-1.75%,2.85%,3.25%,-2.13%,5.20%,Upgrade,
26,Return on Capital Employed (ROCE),3.05%,3.05%,3.71%,3.25%,2.73%,3.08%,2.55%,2.76%,2.85%,1.86%,2.28%,2.07%,2.13%,0.97%,1.23%,1.94%,-,3.81%,4.69%,-,6.70%,Upgrade
27,Earnings Yield,1.94%,2.81%,2.77%,2.40%,2.56%,1.89%,1.79%,1.79%,2.61%,2.04%,1.81%,1.59%,1.42%,0.55%,0.93%,1.50%,0.36%,2.29%,1.79%,1.61%,3.05%,Upgrade
28,FCF Yield,7.35%,10.64%,3.24%,4.07%,-3.50%,-2.24%,-4.07%,-6.25%,-4.40%,-5.70%,-8.43%,-6.97%,-3.89%,-8.15%,-6.50%,2.10%,-3.02%,-2.75%,-1.59%,-6.14%,-2.54%,Upgrade
29,Dividend Yield,0.52%,-,-,-,0.78%,-,-,-,0.85%,-,-,-,0.45%,-,-,-,0.34%,-,-,-,1.28%,Upgrade
30,Payout Ratio,78.30%,125.55%,42.79%,100.34%,61.33%,142.89%,31.81%,80.70%,90.66%,114.66%,19.74%,70.63%,503.67%,93.47%,59.16%,41.13%,-,187.10%,14.46%,-,14.18%,Upgrade
31,Buyback Yield / Dilution,9.23%,-0.34%,6.72%,-10.93%,30.16%,7.04%,-14.39%,6.94%,-26.72%,-0.95%,26.23%,-33.49%,-36.32%,-0.05%,-25.58%,15.61%,14.93%,-3.26%,7.15%,0.15%,-19.63%,Upgrade
32,Total Shareholder Return,9.74%,-0.34%,6.72%,-10.93%,30.93%,7.04%,-14.39%,6.94%,-25.87%,-0.95%,26.23%,-33.49%,-35.87%,-0.05%,-25.58%,15.61%,15.27%,-3.26%,7.15%,0.15%,-18.34%,Upgrade
