,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3319,2797,2209,3108,4096,4269,4138,4921,4304,4423,4874,6036,5609,5585,5134,6107,4671,4531,4681,5213,3386,Upgrade
1,Market Cap Growth,-34.47%,-34.47%,-46.62%,-36.84%,-4.84%,-3.49%,-15.09%,-18.47%,-23.26%,-20.81%,-5.08%,-1.17%,20.07%,23.27%,9.68%,17.16%,37.94%,36.50%,26.58%,6.33%,10.58%,Upgrade
2,Enterprise Value,4053,3019,2342,3284,4272,4567,4145,4668,4068,4691,5229,6807,6380,6118,5617,6798,5703,5892,6331,5055,3229,Upgrade
3,Last Close Price,2.99,2.52,1.99,2.80,3.69,3.60,3.49,4.15,3.63,3.73,4.11,5.09,4.73,4.71,4.33,5.15,4.66,4.52,4.67,5.20,5.54,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-112.57,-,-,-,29.87,21.00,13.47,16.47,25.11,106.57,99.46,-,22.93,Upgrade
5,PS Ratio,0.81,0.67,0.51,0.77,1.27,0.81,0.76,0.86,0.71,1.01,1.11,1.44,1.32,1.39,1.34,1.68,1.71,1.70,1.71,1.71,0.89,Upgrade
6,PB Ratio,1.78,1.50,1.06,1.40,1.71,1.69,1.56,1.76,1.48,-,1.76,2.09,1.90,1.93,1.80,2.15,1.68,2.36,2.63,2.94,1.49,Upgrade
7,P/TBV Ratio,1.73,1.73,1.20,1.58,1.91,1.88,1.73,1.93,1.62,-,1.95,2.31,2.10,2.10,1.96,2.35,1.85,2.69,3.05,3.41,1.67,Upgrade
8,P/FCF Ratio,-,-,-142.06,-,-,-26.90,-,-,7.43,5.50,39.40,-,21.07,-,-,11.31,-,5.78,153.95,-170.82,46.40,Upgrade
