,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,188.94,198.67,191.83,174.28,235.76,250.55,343.42,371.93,265.86,292.41,Upgrade
1,Cash & Short-Term Investments,188.94,198.67,191.83,174.28,235.76,250.55,343.42,371.93,265.86,292.41,Upgrade
2,Cash Growth,-1.50%,14.00%,-18.63%,-30.44%,-31.35%,-32.64%,29.17%,27.19%,56.53%,-1.33%,Upgrade
3,Accounts Receivable,327.14,324.88,379.36,387.16,399.23,447.3,368.88,506.15,669.44,614.14,Upgrade
4,Other Receivables,-,44.92,-,55.64,-,52.46,1.59,79.92,1.59,74.02,Upgrade
5,Receivables,327.14,369.8,379.36,442.8,399.23,499.76,370.47,586.07,671.03,688.17,Upgrade
6,Inventory,146.09,149.92,199.69,180.84,210.28,213.11,288.25,270.02,287.01,281.69,Upgrade
7,Restricted Cash,72.98,132.36,136.7,89.79,100.2,72.17,99.41,112.82,109.26,137.07,Upgrade
8,Other Current Assets,64.89,43.27,72.05,39.24,102.61,51.08,114.64,40.36,86.81,22.84,Upgrade
9,Total Current Assets,800.04,894.02,979.63,926.94,1048,1087,1216,1381,1420,1422,Upgrade
10,"Property, Plant & Equipment",266.26,282.22,295.34,304.62,358.58,357.13,409.2,413.32,420.05,412.74,Upgrade
11,Long-Term Investments,4.54,4.56,4.83,4.6,4.54,4.05,3.98,4.53,4.63,4,Upgrade
12,Long-Term Deferred Tax Assets,36.86,36.87,42.98,43.03,50.6,50.69,90.1,71.36,59.22,57.17,Upgrade
13,Long-Term Deferred Charges,17.94,17.7,13.72,17.92,40.34,47.09,64.35,66.31,65.76,66.27,Upgrade
14,Other Long-Term Assets,15.85,12.36,12.21,13.14,13.77,13.27,12.81,11.67,10.45,7.46,Upgrade
15,Total Assets,1141,1248,1349,1310,1516,1559,1797,1948,1980,1970,Upgrade
16,Accounts Payable,495.82,571.5,607.62,582.43,580.54,527.19,463.36,552.62,565.33,592.18,Upgrade
17,Accrued Expenses,-,33.31,-,34.99,-,45.99,-,41.14,-,36.5,Upgrade
18,Short-Term Debt,100.46,95,72,38.56,-,72.28,-,79.58,-,54.88,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,105,65,100.03,20,114,44,Upgrade
20,Current Portion of Leases,2.27,3.54,2.75,3.63,4.89,4.4,3.61,4.92,4.53,4.41,Upgrade
21,Current Income Taxes Payable,-,0.22,-,-,-,-,-,0.6,-,-,Upgrade
22,Current Unearned Revenue,12.28,10.63,22.52,7.89,12.62,15.62,16.4,9.81,9.84,6.23,Upgrade
23,Other Current Liabilities,56.64,26.78,80.05,73.15,63.92,26.1,71.16,38.54,98.14,42.43,Upgrade
24,Total Current Liabilities,667.47,740.97,784.94,740.65,766.97,756.57,654.55,747.21,791.84,780.64,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,65,65,-,-,Upgrade
26,Long-Term Leases,0.57,1.22,1.12,2.22,3.53,2.66,2.63,3.85,4.25,5.02,Upgrade
27,Long-Term Unearned Revenue,0.76,0.99,1.6,2.37,3.18,4.02,6.24,6.27,12.74,12.75,Upgrade
28,Total Liabilities,668.81,743.18,787.66,745.24,773.68,763.25,728.42,822.33,808.82,798.41,Upgrade
29,Common Stock,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade
30,Additional Paid-In Capital,400.99,401.31,402.07,402.55,403.06,403.44,403.88,404.15,404.63,419.71,Upgrade
31,Retained Earnings,56.95,88.53,135,138.47,313.36,366.4,636.14,693.71,737.86,722.95,Upgrade
32,Comprehensive Income & Other,14.71,14.71,23.97,23.97,25.79,25.79,28.19,28.19,28.76,28.76,Upgrade
33,Shareholders' Equity,472.66,504.55,561.05,564.99,742.22,795.65,1068,1126,1171,1171,Upgrade
34,Total Liabilities & Equity,1141,1248,1349,1310,1516,1559,1797,1948,1980,1970,Upgrade
35,Total Debt,103.3,99.76,75.86,44.41,113.42,144.34,171.27,173.35,122.78,108.31,Upgrade
36,Net Cash (Debt),85.65,98.92,115.97,129.87,122.34,106.21,172.15,198.58,143.08,184.1,Upgrade
37,Net Cash Growth,-26.15%,-23.83%,-5.21%,22.28%,-28.94%,-46.52%,20.32%,7.87%,-,84.95%,Upgrade
38,Net Cash Per Share,0.11,0.12,0.14,0.16,0.15,0.13,0.21,0.24,0.17,0.22,Upgrade
39,Filing Date Shares Outstanding,805.84,813.06,812.14,815.24,816.51,817.1,818.24,818.84,819.59,819.59,Upgrade
40,Total Common Shares Outstanding,805.84,813.06,812.14,815.24,816.51,817.1,818.24,818.84,819.59,819.59,Upgrade
41,Working Capital,132.56,153.05,194.69,186.29,281.11,330.09,561.64,633.98,628.13,641.55,Upgrade
42,Book Value Per Share,0.59,0.62,0.69,0.69,0.91,0.97,1.31,1.38,1.43,1.43,Upgrade
43,Tangible Book Value,472.66,504.55,561.05,564.99,742.22,795.65,1068,1126,1171,1171,Upgrade
44,Tangible Book Value Per Share,0.59,0.62,0.69,0.69,0.91,0.97,1.31,1.38,1.43,1.43,Upgrade
45,Buildings,-,297.12,-,305.38,-,306.9,-,306.77,-,306.42,Upgrade
46,Machinery,-,310.32,-,303.91,-,318.65,-,306.15,-,292.56,Upgrade
47,Construction In Progress,-,19.14,-,32.48,-,37.15,-,34.49,-,32.04,Upgrade
48,Leasehold Improvements,-,17.23,-,15.18,-,13.72,-,13.11,-,12.99,Upgrade
