,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,7466,8470,8109,8382,7940,8607,9374,8992,5755,6730,Upgrade
1,Revenue Growth (YoY),-7.93%,1.05%,2.13%,-2.62%,-15.30%,-4.28%,62.89%,33.61%,-2.32%,13.07%,Upgrade
2,Cost of Revenue,7100,8087,7528,7994,7248,7715,8515,8213,5235,6221,Upgrade
3,Gross Profit,366.26,382.69,581.35,387.85,691.82,892.1,859.17,779.04,519.78,509.49,Upgrade
4,"Selling, General & Admin",590.37,692.81,502.6,739.45,489.54,598.78,537.91,528.43,359.88,431.07,Upgrade
5,Other Operating Expenses,-200.01,-14.6,-222.03,128.17,-210.55,-255.48,-232.74,-219.68,-174.56,-365.28,Upgrade
6,Operating Expenses,390.36,678.22,280.57,867.61,278.99,343.3,305.17,308.76,185.32,65.79,Upgrade
7,Operating Income,-24.09,-295.53,300.78,-479.76,412.82,548.79,554,470.28,334.45,443.7,Upgrade
8,Interest Expense,-78.94,-67.73,-64.3,-64.26,-57.03,-69.65,-61.21,-76.98,-57.08,-54.48,Upgrade
9,Interest & Investment Income,38.21,31.02,36,41.4,30.18,40.7,25.65,33.8,31.99,48.83,Upgrade
10,Earnings From Equity Investments,-0.01,-7.72,-0.99,-3.08,-0.61,-0.3,0.55,3.06,-1.73,0.94,Upgrade
11,Currency Exchange Gain (Loss),-,-1.25,-,3.69,-,6.45,-,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-152.08,Upgrade
13,EBT Excluding Unusual Items,-64.83,-341.22,271.48,-502,385.36,526,518.99,430.16,307.64,286.91,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-81.5,-1217,-44.06,-14.71,-120.5,-,22.37,Upgrade
15,Gain (Loss) on Sale of Assets,-,1.28,-,2.08,-,-18.34,-,-,-,0.04,Upgrade
16,Asset Writedown,-,-109.93,-,-94.2,-,-40.92,-,-,-,-,Upgrade
17,Pretax Income,-64.83,-449.86,271.48,-675.63,-831.66,422.68,504.29,309.67,307.64,309.31,Upgrade
18,Income Tax Expense,9.88,-0.08,63.23,38.82,76.7,132,103.7,129.77,65.39,77.22,Upgrade
19,Earnings From Continuing Operations,-74.7,-449.78,208.26,-714.44,-908.36,290.69,400.59,179.89,242.25,232.09,Upgrade
20,Minority Interest in Earnings,-1.57,-3.64,-7.03,1.52,-6.48,-8.37,-9.75,-3.98,-7.47,-5.02,Upgrade
21,Net Income,-76.28,-453.42,201.22,-712.92,-914.84,282.32,390.84,175.92,234.79,227.07,Upgrade
22,Net Income to Common,-76.28,-453.42,201.22,-712.92,-914.84,282.32,390.84,175.92,234.79,227.07,Upgrade
23,Net Income Growth,-,-,-,-,-,60.49%,66.46%,-22.53%,-17.98%,-12.42%,Upgrade
24,Shares Outstanding (Basic),1489,1487,1490,1500,1516,1531,1539,1499,1575,1505,Upgrade
25,Shares Outstanding (Diluted),1489,1487,1490,1500,1516,1538,1544,1512,1575,1505,Upgrade
26,Shares Change (YoY),-0.09%,-0.86%,-1.68%,-2.44%,-1.82%,1.68%,-1.97%,0.46%,3.47%,-1.45%,Upgrade
27,EPS (Basic),-0.05,-0.30,0.14,-0.48,-0.60,0.18,0.25,0.12,0.15,0.15,Upgrade
28,EPS (Diluted),-0.05,-0.31,0.14,-0.48,-0.60,0.18,0.25,0.12,0.15,0.15,Upgrade
29,EPS Growth,-,-,-,-,-,57.13%,69.68%,-21.66%,-20.73%,-11.33%,Upgrade
30,Free Cash Flow,-52.98,-318.81,324.02,50.55,347.04,-150.56,188.29,-38.32,645.95,-618.37,Upgrade
31,Free Cash Flow Per Share,-0.04,-0.21,0.22,0.03,0.23,-0.10,0.12,-0.03,0.41,-0.41,Upgrade
32,Operating Margin,-0.32%,-3.49%,3.71%,-5.72%,5.20%,6.38%,5.91%,5.23%,5.81%,6.59%,Upgrade
33,Profit Margin,-1.02%,-5.35%,2.48%,-8.51%,-11.52%,3.28%,4.17%,1.96%,4.08%,3.37%,Upgrade
34,Free Cash Flow Margin,-0.71%,-3.76%,4.00%,0.60%,4.37%,-1.75%,2.01%,-0.43%,11.22%,-9.19%,Upgrade
35,EBITDA,90.28,-169.52,403.46,-373.39,511.82,653.22,647.57,568.95,422.93,519.78,Upgrade
36,D&A For EBITDA,114.37,126.01,102.68,106.37,99,104.43,93.57,98.66,88.48,76.08,Upgrade
37,EBIT,-24.09,-295.53,300.78,-479.76,412.82,548.79,554,470.28,334.45,443.7,Upgrade
