,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,48.87,51.32,33.96,59.79,39.64,77.74,26.28,39.87,14.35,68.88,Upgrade
1,Cash & Short-Term Investments,48.87,51.32,33.96,59.79,39.64,77.74,26.28,39.87,14.35,68.88,Upgrade
2,Cash Growth,43.90%,-14.17%,-14.32%,-23.08%,50.83%,94.99%,83.19%,-42.12%,-82.88%,607.61%,Upgrade
3,Receivables,529.17,582.76,568.55,597.54,620.66,551.9,516.88,546.02,453.15,478.23,Upgrade
4,Inventory,163.4,148.16,117.52,136.03,163.01,151.26,151.19,138.93,145.8,128.93,Upgrade
5,Prepaid Expenses,20.55,20.37,-,17.67,-,-,-,-,-,-,Upgrade
6,Other Current Assets,264.65,251.4,325.42,168.69,150.1,185.46,219.24,211.81,661.55,623.64,Upgrade
7,Total Current Assets,1027,1054,1045,979.72,973.41,966.35,913.59,936.63,1275,1300,Upgrade
8,"Property, Plant & Equipment",122.14,127.13,132.68,136.16,139.06,145.08,161.79,233.43,248.51,256.44,Upgrade
9,Long-Term Investments,-,-,-,-,-,-,-,28.51,11.45,11.11,Upgrade
10,Other Intangible Assets,0.55,0.62,0.7,0.75,1.03,1.13,1.24,1.21,1.63,2,Upgrade
11,Long-Term Deferred Tax Assets,62.72,64.06,65.06,66.06,68.06,70.06,102.64,152.8,198.01,198.01,Upgrade
12,Long-Term Deferred Charges,-,-,-,-,-,-,-,1.1,40.17,35.1,Upgrade
13,Other Long-Term Assets,141.7,241.74,199.71,192.42,225.42,148.42,121.42,124.42,98.06,101.08,Upgrade
14,Total Assets,1354,1488,1444,1375,1407,1331,1301,1478,1873,1903,Upgrade
15,Accounts Payable,753.18,799.58,679.31,609.73,636.42,451.79,434.92,324.31,541.1,419.66,Upgrade
16,Short-Term Debt,-,-,-,-,-,-,-,-,-,743.84,Upgrade
17,Current Portion of Long-Term Debt,157.23,192.44,193.24,225.47,269.91,411.36,368.37,390.63,661.65,17.02,Upgrade
18,Current Portion of Leases,-,-,-,-,-,-,0.15,10.8,3.64,1.46,Upgrade
19,Current Income Taxes Payable,-,-,-,0.72,0.3,0.29,0.2,0.41,10.35,10.94,Upgrade
20,Current Unearned Revenue,0.52,0.63,0.57,0.5,4.43,3.24,2.84,3.37,1.99,0.58,Upgrade
21,Other Current Liabilities,17.95,29.14,16.82,36.12,22.89,30.24,18.24,51.29,21.32,91.11,Upgrade
22,Total Current Liabilities,928.88,1022,889.94,872.55,933.95,896.92,824.71,780.81,1240,1285,Upgrade
23,Long-Term Debt,144.92,164.5,259.62,213.32,197.56,163.73,182.97,459.82,397.87,388.31,Upgrade
24,Long-Term Leases,-,-,-,-,-,-,-,36.23,43.87,46.76,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,3.17,3.04,3.09,3.12,5.01,4.93,Upgrade
26,Total Liabilities,1074,1186,1150,1086,1135,1064,1011,1280,1687,1725,Upgrade
27,Common Stock,66.01,66.01,66.01,66.01,66.01,66.01,66.01,66.01,66.01,66.01,Upgrade
28,Additional Paid-In Capital,-,-,-,-,-,-,-,20.71,20.71,20.71,Upgrade
29,Retained Earnings,342.91,336.06,313.62,307.16,-,276.93,-,289.33,281.52,273.51,Upgrade
30,Comprehensive Income & Other,-128.27,-100.11,-84.93,-83.27,206.92,-75.06,224.43,-114.81,-127.54,-127.29,Upgrade
31,Total Common Equity,280.65,301.95,294.7,289.9,272.93,267.87,290.44,261.24,240.7,232.94,Upgrade
32,Minority Interest,-0.71,-0.69,-0.67,-0.65,-0.63,-0.51,-0.54,-63.1,-54.83,-54.13,Upgrade
33,Shareholders' Equity,279.94,301.26,294.03,289.25,272.3,267.37,289.9,198.14,185.88,178.81,Upgrade
34,Total Liabilities & Equity,1354,1488,1444,1375,1407,1331,1301,1478,1873,1903,Upgrade
35,Total Debt,302.15,356.93,452.86,438.79,467.47,575.09,551.49,897.47,1107,1197,Upgrade
36,Net Cash (Debt),-253.28,-305.61,-418.9,-379,-427.83,-497.35,-525.21,-857.61,-1093,-1129,Upgrade
37,Net Cash Per Share,-0.33,-0.40,-0.54,-0.50,-0.56,-0.65,-0.70,-1.14,-1.46,-,Upgrade
38,Filing Date Shares Outstanding,768.93,768.93,768.93,768.93,757.43,757.43,750.64,749.43,749.43,773.77,Upgrade
39,Total Common Shares Outstanding,768.93,768.93,768.93,768.93,757.43,757.43,750.64,749.43,749.43,773.77,Upgrade
40,Working Capital,97.75,32.22,155.51,107.17,39.46,69.43,88.88,155.81,34.8,15.07,Upgrade
41,Book Value Per Share,0.36,0.39,0.38,0.38,0.36,0.35,0.39,0.35,0.32,0.30,Upgrade
42,Tangible Book Value,280.11,301.34,294,289.15,271.9,266.75,289.2,260.03,239.07,230.94,Upgrade
43,Tangible Book Value Per Share,0.36,0.39,0.38,0.38,0.36,0.35,0.39,0.35,0.32,0.30,Upgrade
44,Buildings,-,187.74,-,187.74,-,187.74,-,217.7,-,218.97,Upgrade
45,Machinery,-,108.55,-,105.02,-,101.58,-,122.09,-,122.54,Upgrade
