,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '19 Jun 30, 2019",+1 Quarters
0,Market Capitalization,4203,2463,2219,2677,2997,3624,4244,4692,4773,4861,6461,5755,7564,6270,6351,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-32.03%,-32.03%,-47.71%,-42.95%,-37.21%,-25.44%,-34.31%,-18.47%,-36.90%,-22.47%,1.74%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3247,1636,1361,1786,1994,2716,3303,3636,3717,3834,5580,4791,6600,5358,6209,-,-,-,-,-,-,Upgrade
3,Last Close Price,29.96,17.56,15.72,18.96,21.04,25.44,29.79,32.76,33.32,33.94,44.78,39.89,52.43,43.46,44.02,-,-,-,-,-,-,Upgrade
4,PE Ratio,26.37,15.41,20.01,26.21,-,24.59,26.67,24.04,22.41,20.62,25.19,23.70,34.46,29.17,31.44,-,-,-,-,-,-,Upgrade
5,Forward PE,23.32,15.71,12.99,15.47,15.51,15.23,16.29,15.32,16.08,15.72,21.83,20.67,28.74,26.08,28.81,-,-,-,-,-,-,Upgrade
6,PS Ratio,4.47,2.61,2.48,3.12,3.64,4.45,5.05,5.48,5.05,4.96,6.57,6.07,8.98,7.90,8.65,-,-,-,-,-,-,Upgrade
7,PB Ratio,2.09,1.22,1.13,1.39,1.59,1.90,2.24,2.53,2.67,2.74,3.70,3.37,4.67,3.96,4.13,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,1.35,1.35,1.26,1.56,1.77,2.11,2.48,2.79,2.96,2.96,3.99,3.66,5.08,4.32,4.52,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-243.38,-,-,-,-1379.13,-143.51,-,-,45.43,74.87,-,-,82.51,73.35,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,10.98,10.98,8.99,10.04,12.50,20.02,31.42,19.76,-,22.02,30.78,-,-,33.71,34.14,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,3.45,1.74,1.52,2.09,2.42,3.34,3.93,4.25,3.93,3.91,5.68,5.06,7.83,6.75,8.45,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,14.60,7.54,6.47,9.83,11.31,13.54,15.26,15.48,14.02,14.00,19.99,16.96,25.91,21.63,26.36,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,18.40,9.25,7.93,12.35,-,16.32,17.92,17.83,15.75,15.53,21.97,18.47,28.25,23.45,28.56,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-320.78,-161.64,-,-,-,-1033.66,-111.68,-,-,35.83,64.67,-,-,70.51,71.70,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.05,0.05,0.01,0.10,0.02,0.03,0.00,0.00,0.00,-,-,-,-,-,-,0.02,0.02,-,-,0.09,0.08,Upgrade
16,Debt / EBITDA Ratio,0.43,0.67,0.07,0.65,0.83,0.47,0.02,0.02,0.05,-,-,-,-,-,-,0.05,0.12,-,-,0.21,0.19,Upgrade
17,Debt / FCF Ratio,-,-9.56,-,-,-,-20.98,-0.19,-,-,-,-,-,-,-,-,-,-,-,-,1.18,2.87,Upgrade
18,Asset Turnover,0.32,0.55,0.48,0.28,0.27,0.56,0.48,0.29,0.34,0.62,0.71,0.39,0.39,-,-,-,-,-,-,1.11,Upgrade,
19,Inventory Turnover,3.32,2.60,3.96,3.05,2.32,2.38,3.99,2.46,1.54,2.27,4.13,3.56,2.28,2.92,-,-,-,-,-,-,5.49,Upgrade
20,Quick Ratio,3.46,3.46,3.51,2.65,4.62,5.71,7.46,6.54,5.89,6.14,5.22,6.19,5.53,5.73,6.39,-,1.60,-,-,-,1.58,Upgrade
21,Current Ratio,4.08,4.08,4.17,3.16,5.61,6.69,8.55,7.92,7.34,7.28,5.96,7.49,6.91,6.77,7.24,-,2.61,-,-,-,2.13,Upgrade
22,Return on Equity (ROE),12.05%,13.07%,8.62%,-0.47%,2.67%,10.90%,14.65%,2.51%,5.29%,20.29%,20.85%,9.10%,11.71%,27.37%,36.51%,-,-,-,-,39.69%,Upgrade,
23,Return on Assets (ROA),2.76%,9.37%,6.99%,-0.40%,2.48%,7.59%,7.49%,2.80%,4.85%,10.51%,12.41%,4.57%,6.53%,-,-,-,-,-,-,20.15%,Upgrade,
24,Return on Capital (ROIC),3.17%,10.91%,8.01%,-0.44%,2.71%,8.33%,8.29%,3.12%,5.50%,11.91%,13.93%,5.16%,7.36%,19.69%,24.19%,-,-,-,-,25.32%,Upgrade,
25,Return on Capital Employed (ROCE),8.65%,8.67%,8.54%,7.38%,-,8.65%,9.61%,10.89%,13.07%,13.77%,14.38%,15.04%,14.26%,14.26%,13.96%,-,24.28%,-,-,-,21.02%,Upgrade
26,Earnings Yield,3.80%,6.49%,5.00%,3.82%,4.36%,4.07%,3.75%,4.16%,4.46%,4.85%,3.97%,4.22%,2.90%,3.43%,3.18%,-,-,-,-,-,-,Upgrade
27,FCF Yield,-0.24%,-0.41%,1.21%,2.26%,1.97%,-0.07%,-0.70%,1.72%,1.58%,2.20%,1.34%,-0.01%,0.06%,1.21%,1.36%,-,-,-,-,-,-,Upgrade
28,Dividend Yield,0.32%,-,-,-,0.45%,-,-,-,0.47%,-,-,-,0.61%,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,8.42%,19.04%,2.16%,0.34%,-,1.09%,42.21%,-,-,182.68%,-,-,-,-,0.14%,-,0.69%,1.56%,1.61%,1.61%,0.96%,Upgrade
30,Buyback Yield / Dilution,1.38%,1.23%,-0.80%,3.42%,1.65%,-1.78%,0.87%,-0.96%,-1.58%,0.32%,-9.58%,-32.90%,-33.51%,-32.13%,-21.74%,-0.24%,-0.34%,-0.81%,-,-,-,Upgrade
31,Total Shareholder Return,1.70%,1.23%,-0.80%,3.42%,2.10%,-1.78%,0.87%,-0.96%,-1.11%,0.32%,-9.58%,-32.90%,-32.90%,-32.13%,-21.74%,-0.24%,-0.34%,-0.81%,-,-,-,Upgrade
