,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,2642,1695,1641,1817,2402,2389,2501,2611,2950,2450,2149,2465,2906,2857,3173,3347,3677,4205,-,-,-,Upgrade
1,Market Cap Growth,-29.06%,-29.06%,-34.36%,-30.40%,-18.58%,-2.47%,16.35%,5.92%,1.52%,-14.25%,-32.25%,-26.33%,-20.97%,-32.05%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3305,2309,2169,2029,2581,2435,2580,2395,2834,2126,1860,2091,2531,2396,2841,2848,3179,4138,-,-,-,Upgrade
3,Last Close Price,27.67,17.75,17.18,18.73,24.75,24.63,25.77,26.69,30.16,25.04,21.97,24.87,29.32,28.82,32.01,33.54,36.85,42.14,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,68.18,78.12,59.68,59.42,46.55,39.50,43.16,42.00,34.65,36.70,36.56,45.92,53.03,-,-,-,Upgrade
5,Forward PE,-,19.48,19.48,19.48,19.48,19.48,19.48,19.48,19.48,19.48,19.48,19.48,24.96,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,5.68,3.62,3.42,3.85,5.28,5.59,6.31,6.87,7.48,6.08,5.40,6.13,7.32,7.23,7.92,8.62,9.94,11.01,-,-,-,Upgrade
7,PB Ratio,3.15,1.84,1.76,1.89,2.48,2.46,2.67,2.90,3.31,2.99,2.66,2.99,3.60,3.59,4.06,4.26,4.85,5.74,-,-,-,Upgrade
8,P/TBV Ratio,2.79,2.79,2.66,2.44,2.92,2.90,3.10,3.07,3.50,3.18,2.83,3.22,3.88,3.88,4.39,4.61,5.27,6.26,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,233.47,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-288.31,-,-,49.89,57.47,243.01,-,67.62,-,30.22,37.67,52.76,-,122.16,-,96.11,57.21,-,-,-,Upgrade
11,EV/Sales Ratio,7.06,4.93,4.51,4.30,5.68,5.70,6.51,6.30,7.19,5.28,4.67,5.20,6.38,6.06,7.09,7.34,8.60,10.83,-,-,-,Upgrade
12,EV/EBITDA Ratio,-,4477.41,156.13,-,-,68.41,66.83,47.15,48.97,37.21,34.55,37.31,37.57,28.36,30.72,28.33,34.58,44.05,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,88.21,85.01,56.78,57.86,44.31,41.39,44.41,43.14,31.50,33.65,30.74,37.66,47.67,-,-,-,Upgrade
14,EV/FCF Ratio,-6.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,201.84,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.77,0.77,0.74,0.68,0.42,0.43,0.41,0.32,0.33,0.15,0.15,0.12,0.12,0.08,0.05,0.05,0.00,0.01,0.04,0.22,0.22,Upgrade
