,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,2875,3212,2958,2842,3637,3406,3156,3007,1890,1930,2356,2843,4794,3637,3259,2665,3828,3435,4260,2895,2681,Upgrade
1,Market Cap Growth,-5.68%,-5.68%,-6.28%,-5.51%,92.40%,76.44%,33.98%,5.76%,-60.57%,-46.93%,-27.72%,6.69%,25.23%,5.87%,-23.49%,-7.93%,42.79%,7.78%,47.94%,3.50%,50.73%,Upgrade
2,Enterprise Value,3285,3657,3396,3231,4026,3808,3429,3083,1966,1946,2332,3436,5386,4067,3625,2628,3790,3423,4249,2782,2569,Upgrade
3,Last Close Price,15.90,17.66,16.26,15.58,19.94,18.67,17.30,16.46,10.34,10.56,12.89,15.52,26.17,23.83,21.35,17.39,24.97,22.41,27.79,18.81,17.43,Upgrade
4,PE Ratio,276.75,309.21,125.34,116.98,139.62,128.50,166.02,118.20,123.75,-40.74,-54.09,-,-,109.21,113.43,114.25,171.27,108.44,113.57,71.57,68.01,Upgrade
5,PS Ratio,0.99,0.98,0.92,0.87,1.12,1.04,1.04,1.09,0.70,0.75,0.90,1.00,1.64,1.43,1.33,1.17,1.73,1.49,1.86,1.44,1.50,Upgrade
6,PB Ratio,2.74,3.01,2.73,2.61,3.35,3.15,2.98,2.85,1.80,1.81,2.25,2.74,4.60,7.31,6.70,5.58,8.05,7.23,9.12,6.09,5.76,Upgrade
7,P/TBV Ratio,3.39,3.39,3.09,2.94,3.80,3.55,3.41,3.25,2.07,2.07,2.41,2.90,4.86,7.73,7.10,5.87,8.44,7.57,9.49,6.25,5.92,Upgrade
8,P/FCF Ratio,97.41,108.84,-,-,-19.09,-,-,-,-,-,-17.54,-14.60,-,-,-,-,-,599.31,-,-,-,Upgrade
