,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,797.06,797.06,1100,1047,1150,1150,1610,984.69,1219,1219,1309,1309,3124,3124,2603,2603,1422,1422,2382,2382,Upgrade
1,Revenue Growth (YoY),-30.68%,-30.68%,-31.68%,6.35%,-5.71%,-5.71%,22.98%,-24.78%,-60.97%,-60.97%,-49.71%,-49.71%,119.61%,119.61%,9.28%,9.28%,-34.30%,-34.30%,50.37%,50.37%,Upgrade
2,Gross Profit,797.06,797.06,1100,1047,1150,1150,1610,984.69,1219,1219,1309,1309,3124,3124,2603,2603,1422,1422,2382,2382,Upgrade
3,"Selling, General & Admin",804.28,804.28,1182,1101,1239,1239,1921,1410,1521,1521,1864,1864,2721,2721,1994,1994,1176,1176,1966,1966,Upgrade
4,Other Operating Expenses,67.04,67.04,88.02,91.08,91.01,91.01,147.98,130.31,90.35,90.35,200.44,200.44,158.43,158.43,130.71,130.71,48.99,48.99,71.72,71.72,Upgrade
5,Operating Expenses,943.96,943.96,1267,1368,1393,1393,2422,1860,1904,1904,3930,3930,3896,3896,2241,2241,1282,1282,2174,2174,Upgrade
6,Operating Income,-146.91,-146.91,-167.69,-321.17,-242.88,-242.88,-812.44,-875.81,-684.61,-684.61,-2621,-2621,-772.56,-772.56,362.49,362.49,140.23,140.23,207.82,207.82,Upgrade
7,Interest Expense,-125.83,-125.83,-97.14,-117.37,-117.15,-117.15,-118.08,-151.16,-121.24,-121.24,-171.37,-171.37,-134.78,-134.78,-136.43,-136.43,-104.53,-104.53,-88.28,-88.28,Upgrade
8,Interest & Investment Income,0.99,0.99,11.85,-,2.88,2.88,48.67,-,19.99,19.99,-,-,58.55,58.55,21.52,21.52,12.08,12.08,12.98,12.98,Upgrade
9,Earnings From Equity Investments,0.68,0.68,-0.72,2.5,0.09,0.09,3.98,0.5,-0.83,-0.83,-19.74,-19.74,3.22,3.22,9.11,9.11,1.41,1.41,8.37,8.37,Upgrade
10,Currency Exchange Gain (Loss),-12.69,-12.69,-59.03,147.4,-73.7,-73.7,-239.62,146.96,-73.48,-73.48,-4.6,-4.6,1.32,1.32,15.29,15.29,0.24,0.24,9.56,9.56,Upgrade
11,Other Non Operating Income (Expenses),0.81,0.81,79.13,-56.62,-11.51,-11.51,117.48,-204.57,-39.02,-39.02,-1677,-1677,-25.48,-25.48,10.61,10.61,11.92,11.92,33.21,33.21,Upgrade
12,EBT Excluding Unusual Items,-282.94,-282.94,-233.6,-345.26,-442.27,-442.27,-1000,-1084,-899.19,-899.19,-4494,-4494,-869.74,-869.74,282.6,282.6,61.35,61.35,183.65,183.65,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-274.61,-274.61,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-2.04,-2.04,-22.93,10.24,-5.12,-5.12,-111.6,35.93,-17.96,-17.96,-255.73,-255.73,93.36,93.36,-16.05,-16.05,18.13,18.13,54.11,54.11,Upgrade
15,Gain (Loss) on Sale of Assets,-0.86,-0.86,-20.82,2.78,-1.39,-1.39,18.32,-2.18,1.09,1.09,1.62,1.62,0.37,0.37,-0.41,-0.41,0.02,0.02,-0.11,-0.11,Upgrade
16,Asset Writedown,-19.89,-19.89,-41.01,-,-,-,-1035,-,-,-,-154.66,-154.66,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,22.76,22.76,5.24,-5.34,2.67,2.67,3.03,-2.79,1.4,1.4,1.09,1.09,0.34,0.34,-1.02,-1.02,1.18,1.18,-,-,Upgrade
