,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2315,2070,1724,2700,2764,3266,3288,3002,2344,2090,2766,2580,2628,2604,2606,1954,1372,1638,1146,1322,1828,Upgrade
1,Market Cap Growth,-36.62%,-36.62%,-47.57%,-10.06%,17.92%,56.27%,18.87%,16.36%,-10.81%,-19.74%,6.14%,32.04%,91.55%,58.97%,127.40%,47.81%,-24.95%,-13.88%,-50.94%,-46.26%,-40.22%,Upgrade
2,Enterprise Value,2501,2259,1913,2883,2947,3452,3493,3214,2556,2296,2960,2768,2808,2789,2793,2136,1563,1850,1369,1541,2047,Upgrade
3,Last Close Price,11.05,10.35,8.62,13.50,13.82,16.33,16.44,15.01,11.72,10.45,13.83,12.90,13.14,13.02,13.03,9.77,6.86,8.19,5.73,6.61,9.14,Upgrade
4,PE Ratio,-,-,-,-,760.69,-246.15,-167.52,-112.90,-,-,-,-,-,-,-,-,187.69,-,-4.06,-,-,Upgrade
5,PS Ratio,4.99,5.08,4.25,6.84,7.15,8.35,8.50,7.81,5.81,5.17,6.88,6.47,6.78,7.74,7.90,5.76,4.36,5.19,3.49,3.89,4.77,Upgrade
6,PB Ratio,37.15,34.80,26.85,36.86,34.83,41.92,43.26,39.92,31.84,23.00,28.89,25.20,24.77,19.81,19.32,13.99,9.66,12.13,8.36,9.81,13.02,Upgrade
7,P/TBV Ratio,47.79,47.79,35.95,47.47,43.97,53.22,55.44,51.47,41.42,28.31,35.21,30.35,29.67,22.89,22.27,16.07,11.08,14.40,9.91,11.70,15.43,Upgrade
8,P/FCF Ratio,132.36,118.36,117.21,-,110.66,171.53,177.32,161.40,264.61,206.44,294.10,159.41,272.30,498.10,894.61,-,-,85.78,47.43,173.37,-,Upgrade
9,P/OCF Ratio,98.96,98.96,75.80,-,83.07,118.20,124.37,108.62,128.09,110.92,171.61,121.45,164.19,211.41,225.85,-,49.71,66.99,42.90,118.52,-,Upgrade
10,EV/Sales Ratio,6.14,5.55,4.72,7.31,7.62,8.83,9.03,8.36,6.34,5.68,7.36,6.94,7.24,8.29,8.47,6.30,4.97,5.87,4.17,4.53,5.34,Upgrade
11,EV/EBITDA Ratio,143.39,138.60,-,83.58,69.72,120.45,155.88,201.44,-,1454.19,845.05,348.72,-,235.76,161.27,74.34,-,57.58,43.83,73.98,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,156.52,716.47,-2858.57,-389.13,-,-,-,-,-,-185.61,-270.87,2010.32,-,635.28,849.15,-163.29,-,Upgrade
13,EV/FCF Ratio,143.04,129.20,130.07,-,117.99,181.33,188.39,172.81,288.58,226.74,314.77,171.03,290.99,533.44,958.82,-,-,96.91,56.67,202.12,-,Upgrade
14,Debt / Equity Ratio,3.31,3.31,3.08,2.70,2.50,2.55,2.62,2.94,2.65,2.44,2.23,2.01,1.89,1.49,1.46,1.40,1.47,1.53,1.67,1.72,1.67,Upgrade
15,Debt / EBITDA Ratio,11.29,14.79,82.37,19.75,4.06,4.34,4.66,5.37,-,10.69,13.19,9.25,-,6.86,6.26,6.71,-,4.10,2.97,7.39,-,Upgrade
16,Debt / FCF Ratio,11.27,11.27,13.43,-,7.93,10.43,10.72,11.87,22.05,21.94,22.67,12.72,20.79,37.35,67.70,-,-,10.84,9.48,30.43,-,Upgrade
17,Asset Turnover,0.75,0.72,0.59,0.59,0.74,0.64,0.52,0.58,0.65,0.57,0.60,0.61,0.68,0.61,0.59,0.29,0.67,0.68,0.41,0.23,Upgrade,
18,Inventory Turnover,7.57,7.93,8.57,6.99,7.45,8.70,7.87,5.72,6.95,6.11,5.50,6.16,6.44,6.99,6.53,6.06,3.95,7.18,6.86,4.52,2.92,Upgrade
19,Quick Ratio,0.40,0.40,0.41,0.41,0.42,0.43,0.42,0.44,0.42,0.46,0.42,0.45,0.41,0.37,0.42,0.32,0.37,0.33,0.31,0.30,0.35,Upgrade
20,Current Ratio,0.50,0.50,0.50,0.50,0.50,0.51,0.49,0.51,0.50,0.55,0.53,0.55,0.51,0.49,0.52,0.44,0.48,0.43,0.40,0.40,0.44,Upgrade
21,Return on Equity (ROE),-39.37%,-57.26%,-38.15%,7.45%,7.82%,2.16%,1.38%,-75.08%,-20.81%,-26.47%,-17.58%,-82.88%,-11.32%,-16.01%,-9.30%,20.35%,-2.06%,21.83%,-18.77%,-396.90%,Upgrade,
22,Return on Assets (ROA),-0.95%,-2.03%,-1.30%,2.02%,2.18%,1.71%,1.66%,-3.43%,-0.25%,-1.03%,-0.11%,-7.24%,0.17%,0.43%,0.25%,-6.92%,2.14%,5.15%,0.15%,-4.78%,Upgrade,
23,Return on Capital (ROIC),-2.25%,-4.64%,-2.88%,4.49%,4.88%,3.73%,3.73%,-7.76%,-0.53%,-2.26%,-0.24%,-14.58%,0.34%,0.79%,0.44%,-12.35%,3.64%,8.48%,0.26%,-7.35%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,23.32%,6.04%,-1.57%,-10.62%,-,-,-,-,-,-11.43%,-7.64%,0.76%,-,2.16%,1.18%,-7.01%,-,Upgrade
25,Earnings Yield,-0.94%,-1.05%,-0.82%,-0.14%,0.13%,-0.41%,-0.60%,-0.89%,-1.34%,-1.94%,-1.43%,-1.49%,-1.41%,-0.21%,-0.09%,0.54%,0.53%,-16.91%,-24.60%,-22.28%,-15.95%,Upgrade
26,FCF Yield,0.76%,0.84%,0.85%,0.28%,0.90%,0.58%,0.56%,0.62%,0.38%,0.48%,0.34%,0.63%,0.37%,0.20%,0.11%,0.63%,1.47%,1.17%,2.11%,0.58%,0.86%,Upgrade
