,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3303,3531,1703,1828,2338,2531,2346,2105,1682,1589,1822,2741,2164,1878,2222,1922,2376,2672,2355,2556,2527,Upgrade
1,Market Cap Growth,39.48%,39.48%,-27.41%,-13.15%,39.01%,59.31%,28.76%,-23.21%,-22.29%,-15.40%,-18.03%,42.64%,-8.90%,-29.72%,-5.64%,-24.82%,-5.99%,18.05%,-3.53%,-14.89%,12.40%,Upgrade
2,Enterprise Value,2646,3214,1406,1221,1731,2010,1906,1832,1409,1655,1891,2409,1832,2017,2285,1778,2232,2672,2480,2278,2249,Upgrade
3,Last Close Price,17.42,18.62,8.98,9.64,12.33,13.35,12.37,11.10,8.87,8.38,9.57,14.40,11.37,9.83,11.63,10.07,12.45,13.98,12.32,13.37,13.22,Upgrade
4,PE Ratio,-,-,-17.41,-19.83,-,-,730.71,250.76,-,-,385.58,232719.59,-,28.22,29.26,19.25,45.88,43.28,34.36,-,24.90,Upgrade
5,Forward PE,-,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,16.04,Upgrade
6,PS Ratio,26.34,24.10,9.99,10.31,12.32,12.57,10.62,8.83,6.75,5.91,6.25,8.22,5.97,6.24,6.76,5.20,6.83,6.26,5.29,5.75,5.35,Upgrade
7,PB Ratio,2.73,2.86,1.35,1.45,1.86,1.86,1.71,1.55,1.24,1.17,1.33,2.02,1.60,1.36,1.62,1.41,1.78,1.94,1.73,1.93,1.88,Upgrade
8,P/TBV Ratio,2.92,2.92,1.39,1.49,1.92,1.92,1.77,1.60,1.28,1.21,1.38,2.10,1.66,1.41,1.69,1.46,1.86,2.10,1.88,2.08,2.04,Upgrade
9,P/FCF Ratio,79.51,84.99,-7.82,-11.59,-,7.01,3.63,3.77,-,-63.44,-,78.41,-,17.22,-,54.27,-,148.57,-62.96,-,-,Upgrade
10,P/OCF Ratio,79.79,79.79,-7.95,-11.90,-,6.95,3.61,3.76,-,-91.53,-,49.34,-,15.16,-,48.49,-,949.28,185.21,-,-,Upgrade
11,PEG Ratio,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,Upgrade
12,EV/Sales Ratio,18.06,21.94,8.25,6.88,9.12,9.98,8.63,7.68,5.65,6.15,6.48,7.22,5.05,6.70,6.95,4.82,6.42,6.25,5.57,5.13,4.76,Upgrade
13,EV/EBITDA Ratio,-,-,-16.23,-14.45,-,-43.68,76.15,68.75,-,23.18,-756.75,366.02,-,-,-120.72,63.79,-,60.83,35.83,-,-,Upgrade
14,EV/EBIT Ratio,-,-,-15.51,-13.77,-,-39.68,91.71,81.53,-,24.33,-329.14,617.47,-,-,-106.71,70.55,-,65.00,37.42,-,-,Upgrade
15,EV/FCF Ratio,63.69,77.36,-6.45,-7.74,-,5.57,2.95,3.28,-,-66.07,-,68.91,-,18.49,-,50.22,-,148.55,-66.30,-,-,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.10,0.14,0.16,0.15,0.22,0.19,0.23,0.25,0.20,0.28,0.27,0.30,0.40,0.37,Upgrade
17,Debt / EBITDA Ratio,-,-,0.08,0.05,-,4.21,1.76,7.81,-,0.74,5.96,5.01,-,-,4.41,4.59,-,6.05,1.70,-,-,Upgrade
18,Debt / FCF Ratio,0.03,0.03,0.00,-0.01,-,0.07,0.07,0.24,-,-8.52,-,8.58,-,2.92,-,7.76,-,20.65,-11.07,-,-,Upgrade
19,Asset Turnover,0.07,0.10,0.11,0.14,0.12,0.11,0.13,0.14,0.15,0.13,0.14,0.18,0.19,0.22,0.20,0.04,0.21,0.24,0.11,0.16,Upgrade,
20,Quick Ratio,13.28,13.28,6.95,4.41,3.29,6.31,5.33,2.79,1.41,1.52,1.74,1.54,1.34,2.28,1.63,1.91,1.33,1.83,1.24,1.25,1.19,Upgrade
21,Current Ratio,20.00,20.00,14.78,13.74,10.31,11.40,10.01,5.93,4.84,3.65,3.96,3.41,3.48,3.17,3.12,3.66,3.15,2.68,2.11,1.94,1.94,Upgrade
22,Return on Equity (ROE),-4.88%,0.24%,2.19%,-31.49%,-1.41%,1.79%,2.34%,-2.00%,0.33%,3.41%,1.61%,-7.30%,3.59%,2.18%,9.73%,5.58%,6.71%,9.92%,-4.17%,8.51%,Upgrade,
23,Return on Assets (ROA),-3.30%,0.04%,1.39%,-17.13%,0.04%,0.35%,0.47%,-8.10%,10.16%,0.54%,1.97%,-2.96%,-0.28%,1.82%,1.93%,-8.08%,1.67%,6.30%,-0.19%,-3.28%,Upgrade,
24,Return on Capital (ROIC),-3.51%,0.05%,1.51%,-18.60%,0.04%,0.37%,0.52%,-9.03%,11.39%,0.60%,2.17%,-3.28%,-0.31%,2.02%,2.14%,-9.23%,2.07%,8.28%,-0.25%,-4.22%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-7.09%,-6.94%,-,-3.66%,1.50%,1.62%,-,4.89%,-0.41%,0.28%,-,-,-1.55%,1.82%,-,2.93%,4.78%,-,-,Upgrade
26,Earnings Yield,-3.27%,-3.06%,-5.74%,-5.04%,-3.89%,-0.01%,0.14%,0.40%,0.36%,-0.59%,0.26%,0.00%,1.25%,3.54%,3.42%,5.20%,2.18%,2.31%,2.91%,2.80%,4.02%,Upgrade
27,FCF Yield,1.26%,1.18%,-12.79%,-8.63%,-1.42%,14.26%,27.58%,26.51%,19.63%,-1.58%,4.42%,1.28%,-0.06%,5.81%,-7.93%,1.84%,-2.91%,0.67%,-1.59%,-18.81%,-4.33%,Upgrade
28,Payout Ratio,0.00%,-,4.15%,0.66%,-,-,23.26%,27.09%,-,-,24.53%,52.90%,-,46.30%,31.37%,10.16%,2.33%,59.54%,21.48%,-,45.49%,Upgrade
29,Buyback Yield / Dilution,-17.77%,-148.60%,36.86%,-13.31%,-2.57%,38.01%,-4.63%,-8.99%,-25.71%,1.49%,3.16%,7.24%,-1.17%,8.54%,-16.46%,3.49%,1.09%,-10.26%,5.20%,3.36%,-0.25%,Upgrade
30,Total Shareholder Return,-17.77%,-148.60%,36.86%,-13.31%,-2.57%,38.01%,-4.63%,-8.99%,-25.71%,1.49%,3.16%,7.24%,-1.17%,8.54%,-16.46%,3.49%,1.09%,-10.26%,5.20%,3.36%,-0.25%,Upgrade
