,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,558.7,468.12,482.61,435.85,404.98,394.03,384.61,341.81,306.92,400.89,Upgrade
1,Revenue Growth (YoY),15.77%,7.40%,19.17%,10.61%,5.30%,15.28%,25.31%,-14.74%,-21.82%,11.47%,Upgrade
2,Cost of Revenue,228.12,224.44,194.19,181.78,157.28,149.86,137,123.37,89.33,118.1,Upgrade
3,Gross Profit,330.58,243.68,288.42,254.07,247.7,244.17,247.61,218.44,217.59,282.79,Upgrade
4,"Selling, General & Admin",239.94,270.94,265.69,295.9,279.87,313.87,233.68,221.62,202.59,213.17,Upgrade
5,Research & Development,115.03,192.09,187.33,233.4,186.43,180.71,117.06,119.83,72.8,83.52,Upgrade
6,Other Operating Expenses,11.25,-2.79,6.59,29.53,-16.79,-26.85,-12.88,12.31,-4.4,-3.15,Upgrade
7,Operating Expenses,366.21,460.24,459.61,558.83,449.51,467.73,337.86,353.76,270.99,290.37,Upgrade
8,Operating Income,-35.63,-216.56,-171.19,-304.76,-201.81,-223.56,-90.25,-135.31,-53.4,-7.58,Upgrade
9,Interest Expense,-45.39,-58.24,-34.49,-29.83,-44.08,-22.08,-20.63,-22.4,-14.92,-11.77,Upgrade
10,Interest & Investment Income,11.71,16.83,15.87,8.83,10.28,7.2,8.63,3.23,3.03,2.53,Upgrade
11,Earnings From Equity Investments,-8.15,-15.21,-17.26,-24.4,-18.14,-8,-5.26,-4.21,-2.52,-4.34,Upgrade
12,Currency Exchange Gain (Loss),-11.8,-5.63,-2.08,-1.55,6.04,-3.52,-2.19,3.39,-1.38,0.15,Upgrade
13,Other Non Operating Income (Expenses),-3.02,-0.54,-2.77,-2.52,-1.97,-3.9,-1.28,-1.24,-1.16,-1.37,Upgrade
14,EBT Excluding Unusual Items,-92.29,-279.35,-211.91,-354.23,-249.68,-253.87,-110.97,-156.54,-70.34,-22.37,Upgrade
15,Merger & Restructuring Charges,-,-,-,-,-,-,-,-1.03,-,-1.89,Upgrade
16,Impairment of Goodwill,-,-119.54,-,-16.48,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,9.87,5.44,37.35,1.92,8.69,0.52,1.06,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,5.85,-1.24,-2.65,6.73,-0.08,-0.25,8.06,-1.13,0.56,-0.3,Upgrade
19,Asset Writedown,-,-36.43,-,-7.05,-,-0.24,-,-0.11,-1.84,-0.45,Upgrade
20,Other Unusual Items,-,6.35,2.95,-,-,10.74,-,-,16.42,1.01,Upgrade
21,Pretax Income,-86.44,-420.34,-206.18,-333.68,-247.84,-234.93,-102.39,-157.74,-55.2,-24,Upgrade
22,Income Tax Expense,20.23,8.9,13.75,1.16,5.44,1.69,12.28,-3.16,13.57,7.84,Upgrade
23,Earnings From Continuing Operations,-106.67,-429.24,-219.92,-334.84,-253.28,-236.62,-114.68,-154.59,-68.76,-31.84,Upgrade
24,Minority Interest in Earnings,9.84,114.23,57.3,96.46,55.15,50.4,24.41,28.9,3.2,12.65,Upgrade
25,Net Income,-96.83,-315.01,-162.62,-238.39,-198.13,-186.22,-90.27,-125.69,-65.56,-19.2,Upgrade
26,Net Income to Common,-96.83,-315.01,-162.62,-238.39,-198.13,-186.22,-90.27,-125.69,-65.56,-19.2,Upgrade
27,Shares Outstanding (Basic),1829,1828,1820,1815,1811,1810,1807,1804,1682,1588,Upgrade
28,Shares Outstanding (Diluted),1829,1828,1820,1820,1816,1810,1818,1855,1738,1588,Upgrade
29,Shares Change (YoY),0.53%,0.45%,0.21%,0.54%,-0.12%,-2.44%,4.64%,16.80%,-2.87%,-2.17%,Upgrade
30,EPS (Basic),-0.05,-0.17,-0.09,-0.13,-0.11,-0.10,-0.05,-0.07,-0.04,-0.01,Upgrade
31,EPS (Diluted),-0.06,-0.18,-0.09,-0.14,-0.11,-0.11,-0.06,-0.07,-0.04,-0.02,Upgrade
32,Free Cash Flow,-103.61,-132.76,-265.83,-307.39,-271.31,-307.57,-171.71,-70.97,-55.75,-19.65,Upgrade
33,Free Cash Flow Per Share,-0.06,-0.07,-0.15,-0.17,-0.15,-0.17,-0.09,-0.04,-0.03,-0.01,Upgrade
34,Operating Margin,-6.38%,-46.26%,-35.47%,-69.92%,-49.83%,-56.74%,-23.47%,-39.59%,-17.40%,-1.89%,Upgrade
35,Profit Margin,-17.33%,-67.29%,-33.70%,-54.69%,-48.92%,-47.26%,-23.47%,-36.77%,-21.36%,-4.79%,Upgrade
36,Free Cash Flow Margin,-18.55%,-28.36%,-55.08%,-70.53%,-66.99%,-78.06%,-44.64%,-20.76%,-18.16%,-4.90%,Upgrade
37,EBITDA,20.61,-169.08,-125.25,-263.89,-166.37,-195.87,-60.48,-108.86,-27.27,17.65,Upgrade
38,D&A For EBITDA,56.24,47.49,45.95,40.87,35.44,27.69,29.77,26.46,26.14,25.24,Upgrade
39,EBIT,-35.63,-216.56,-171.19,-304.76,-201.81,-223.56,-90.25,-135.31,-53.4,-7.58,Upgrade
