,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,16128,9655,15423,25924,37429,41350,50957,124712,74836,53378,14921,Upgrade
1,Market Cap Growth,-62.76%,-62.76%,-58.79%,-37.30%,-26.55%,-66.84%,-31.91%,133.64%,401.54%,476.15%,22.99%,Upgrade
2,Enterprise Value,25790,19133,24573,32055,41179,42523,49455,120980,75327,55649,17588,Upgrade
3,Last Close Price,8.73,5.27,8.42,14.16,20.55,22.75,28.40,69.65,41.92,31.18,9.21,Upgrade
4,Forward PE,-,-,-,-,-,-,-,-,-,37.96,39.50,Upgrade
5,PS Ratio,1.99,1.20,2.08,3.60,5.71,6.59,8.39,22.11,14.88,9.73,2.41,Upgrade
6,PB Ratio,2.93,0.96,1.41,2.15,2.68,2.82,2.95,7.82,6.95,8.85,2.93,Upgrade
7,P/TBV Ratio,3.91,3.91,3.91,7.02,6.33,7.36,6.10,13.71,10.29,20.20,5.92,Upgrade
8,P/OCF Ratio,-,-,-,-,-,-,-,-,-,291.30,72.42,Upgrade
9,PEG Ratio,11.45,11.45,11.45,11.45,11.45,11.45,11.45,11.45,11.45,2.05,2.57,Upgrade
10,EV/Sales Ratio,3.22,2.39,3.31,4.45,6.28,6.78,8.15,21.45,14.98,10.14,2.85,Upgrade
11,EV/EBITDA Ratio,-,-16.50,-,-,-,-,-,-,-,-,31.57,Upgrade
12,EV/FCF Ratio,-13.97,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,1.31,1.31,1.21,1.02,0.82,0.69,0.56,0.47,0.21,0.53,0.70,Upgrade
14,Earnings Yield,-19.94%,-33.31%,-24.19%,-12.12%,-9.09%,-7.29%,-4.23%,-1.34%,-1.98%,-1.23%,2.42%,Upgrade
15,FCF Yield,-11.44%,-19.12%,-20.19%,-17.33%,-12.06%,-10.99%,-7.33%,-1.51%,-1.31%,-1.09%,-3.68%,Upgrade
16,Buyback Yield / Dilution,-0.63%,-0.53%,-0.45%,-0.21%,-0.54%,0.12%,2.44%,-4.64%,-16.80%,2.87%,2.17%,Upgrade
17,Total Shareholder Return,-0.63%,-0.53%,-0.45%,-0.21%,-0.54%,0.12%,2.44%,-4.64%,-16.80%,2.87%,2.17%,Upgrade
