,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,99.5,98.89,39.05,40.51,79.77,232.36,223.78,76.51,116.87,26.11,105.36,86.98,146.89,76.1,32.91,16.06,144.82,374.24,359.14,313.54,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,94,-,28,-,9.1,15.06,160.18,1.99,Upgrade
2,Cash & Short-Term Investments,99.5,98.89,39.05,40.51,79.77,232.36,223.78,76.51,116.87,26.11,105.36,86.98,240.89,76.1,60.91,16.06,153.92,389.3,519.32,315.53,Upgrade
3,Cash Growth,24.73%,-57.44%,-82.55%,-47.06%,-31.74%,789.93%,112.40%,-12.04%,-51.48%,-65.69%,72.97%,441.62%,56.50%,-80.45%,-88.27%,-94.91%,144.18%,505.60%,410.87%,489.40%,Upgrade
4,Accounts Receivable,99.87,109.84,76.01,108.88,83.04,93.09,87.64,116.06,81.44,115.63,48.83,20.47,18.02,17.59,9.75,13.54,18.75,60.1,97.57,89.56,Upgrade
5,Other Receivables,13.16,13.23,11.22,6.19,6.68,6.68,2.44,0.15,0.39,0.42,0.33,83.02,1.01,0.77,0.42,0.03,0.86,0.56,9.39,0.06,Upgrade
6,Receivables,113.03,123.06,87.23,115.07,89.72,99.76,90.08,116.21,81.83,116.05,49.16,103.49,19.03,18.36,10.16,13.56,19.61,60.66,106.96,89.62,Upgrade
7,Inventory,140.71,131.01,152.16,125.9,118.55,106.61,91.61,94.24,105.48,97.66,88.49,65.48,68.81,58.76,66.33,55.57,60.09,59.04,73.39,91.94,Upgrade
8,Other Current Assets,40.93,29.43,26.14,16.98,32.91,77.74,56.2,27.64,44.36,38.1,58.67,60.08,55.05,90.37,67.98,28.41,21.26,8.84,9.02,1.35,Upgrade
9,Total Current Assets,394.17,382.4,304.58,298.45,320.95,516.47,461.67,314.6,348.54,277.92,301.67,316.03,383.77,243.58,205.38,113.6,254.87,517.84,708.68,498.44,Upgrade
10,"Property, Plant & Equipment",1505,1496,1484,1467,1473,1395,1394,1380,1354,1292,1217,1171,1085,1074,925.02,882.78,366.91,210.16,147.9,88.82,Upgrade
11,Other Intangible Assets,273.58,276.81,280.02,283.23,286.45,145.5,146.07,146.88,139.78,140.55,141.32,142.09,142.86,143.62,141.51,142.26,147.1,0.69,0.73,0.76,Upgrade
12,Long-Term Deferred Tax Assets,14.21,14.21,14.42,14.42,14.62,14.62,14.82,14.82,13.98,13.98,14.12,14.12,14.09,14.09,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Charges,-,-,-,-,0.14,0.09,0.03,0.04,0.06,0.08,0.09,0.11,0.13,0.14,0.16,0.18,0.19,0.21,0.23,0.24,Upgrade
14,Other Long-Term Assets,51.8,52.2,51.5,48.82,56.9,163.59,53.29,58.29,129.63,140.21,157.35,138.54,784.91,816.61,849.77,803.31,814.38,875.76,763.33,712.86,Upgrade
15,Total Assets,2238,2221,2135,2112,2152,2236,2070,1915,1986,1864,1832,1782,2411,2292,2122,1942,1583,1605,1621,1301,Upgrade
16,Accounts Payable,342.48,370.25,357.83,341.11,367.59,361.98,394.62,432.9,429.63,414.42,402.67,392.33,410.66,506.15,448.24,392.24,37.64,42.06,27.69,104.64,Upgrade
17,Accrued Expenses,18.48,22.5,17.9,24.61,18.51,23.27,18.31,27.63,19.71,34.15,20.05,32.49,22.94,25.9,23.63,30.39,21.24,27.99,24.26,31.98,Upgrade
18,Short-Term Debt,801.01,698.19,602.74,562.75,553.66,564.61,459.62,514.22,557.68,901.5,914.29,987.09,1010,975.05,862.09,765.6,819.06,836.4,857.73,883.81,Upgrade
19,Current Portion of Long-Term Debt,215.76,0.54,202.72,0.52,196.65,28.4,113.39,18.55,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,-,-,-,-,Upgrade
20,Current Portion of Leases,-,209.96,-,189.55,-,166.02,-,24.11,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,3.45,-,3.47,0.01,3.33,-,3.54,2.94,3.97,0.06,4.08,-,3.04,1.11,2.79,1.11,2.81,1.11,3.88,1.11,Upgrade
22,Current Unearned Revenue,19.52,18.5,16.92,11.83,17.35,13.02,21.36,13.61,21.28,14.63,18.87,15.76,12.7,10.68,3.54,1.78,3,3.02,8.44,4.2,Upgrade
23,Other Current Liabilities,3.37,9.99,4.45,8.73,5.15,9.36,6.79,10.33,6.67,9.23,5.24,13.38,2.84,8.86,4.87,7.99,2.55,3.36,4.15,11.21,Upgrade
24,Total Current Liabilities,1404,1330,1206,1139,1162,1167,1018,1044,1040,1375,1367,1443,1464,1529,1347,1200,886.3,913.93,926.15,1037,Upgrade
25,Long-Term Debt,25,25,25.25,25.25,-,-,100,8.25,25.8,26.05,26.55,26.8,27.25,27.5,28,5,-,-,-,-,Upgrade
26,Long-Term Leases,197.44,217.62,225.38,232.5,-,287.34,-,26.2,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,53.22,53.52,53.81,54.11,54.4,54.7,54.99,55.29,55.58,55.88,56.18,56.47,60,60.29,62.21,62.51,17.21,4.08,4.08,4.08,Upgrade
