,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Cash & Equivalents,-,76.82,132.9,138.68,144.34,157.53,264.4,316.82,295.2,134.88,297.28,139.03,376.55,201.2,184.84,275.69,383.5,216.26,113.28,108.32,Upgrade
1,Short-Term Investments,-,-,10.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,21.62,10.02,13.03,60.43,70.42,49.11,41.61,86.42,130.49,-,130.29,15.01,120.1,130.53,130.72,173.66,360.41,461.62,542.54,Upgrade
3,Cash & Short-Term Investments,98.44,98.44,153.09,151.71,204.76,227.95,313.51,358.44,381.62,265.37,297.28,269.32,391.56,321.29,315.37,406.42,557.16,576.67,574.89,650.86,Upgrade
4,Cash Growth,-51.92%,-56.82%,-51.17%,-57.67%,-46.34%,-14.10%,5.46%,33.09%,-2.54%,-17.40%,-5.74%,-33.73%,-29.72%,-44.28%,-45.14%,-37.56%,132.67%,83.25%,239.86%,157.57%,Upgrade
5,Accounts Receivable,-,921.93,909.64,1039,1024,1319,1239,1195,1209,1183,1106,1189,1248,1198,1093,895.51,923.85,782.53,602.02,500.07,Upgrade
6,Other Receivables,-,39.62,26.36,28.47,25.8,26.82,29.32,31.55,28.63,20.21,19.13,31.32,19.24,18.83,17.18,29.96,17.37,24.95,37.16,18.81,Upgrade
7,Receivables,-,961.55,936,1068,1049,1346,1268,1227,1238,1203,1125,1220,1267,1217,1111,925.47,941.22,807.48,639.19,518.88,Upgrade
8,Inventory,-,49.9,56.1,51.63,50.11,40.29,44.19,46.1,12.69,56,45.76,25.1,33.68,92.23,88.11,79.57,50.8,38.67,32.44,35.87,Upgrade
9,Prepaid Expenses,-,-,9.45,-,0.55,-,-,-,0.65,-,0.09,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,-,67.11,64.52,119.45,89.87,79.43,50.82,42.08,25.74,32.89,26.07,75.9,24.71,38.55,15.76,72.65,23.82,40.33,34.04,21.65,Upgrade
11,Total Current Assets,-,1177,1219,1391,1395,1694,1677,1673,1658,1557,1494,1591,1717,1669,1530,1484,1573,1463,1281,1227,Upgrade
12,"Property, Plant & Equipment",-,209.55,219.47,234.65,231.79,230.16,236.75,243.83,242.05,243.31,226.25,211.44,195.94,166.29,136.9,98.53,93.75,97.23,95.4,87.27,Upgrade
13,Long-Term Investments,-,25.17,26.16,27.07,27.76,32.42,33.37,32.88,33.2,45.74,47.05,57.05,35.55,35.31,34.68,34.41,34.41,33.29,33.29,33.29,Upgrade
14,Goodwill,-,0.79,0.79,0.79,0.79,0.79,0.79,0.05,0.05,0.52,0.05,-,-,-,-,-,-,0.25,0.25,-,Upgrade
15,Other Intangible Assets,-,472.98,476.58,449.1,403.23,136.58,137.65,135.03,134.34,124.22,104.59,105.31,99.54,99.95,100.25,14.19,14.3,14.42,14.44,14.55,Upgrade
16,Long-Term Deferred Tax Assets,-,46.15,47.34,47.93,46.53,26.2,28.74,24.42,26.2,18.45,17.25,19.73,19.27,12.33,11.85,11.03,10.95,6.78,6.71,5.83,Upgrade
17,Long-Term Deferred Charges,-,36.27,37.96,34.62,35.96,38.26,40.09,30.66,29.55,30.61,31.67,32.73,33.79,28.69,29.58,23.47,24.08,25.3,23.53,21.92,Upgrade
18,Other Long-Term Assets,-,176.44,176.42,58.13,47.54,27.22,27.37,27.49,27.65,34.6,28.2,28.33,41.71,27.88,27.99,28.1,28.61,28.32,28.43,28.53,Upgrade
19,Total Assets,-,2144,2204,2243,2188,2185,2181,2168,2152,2055,1949,2045,2143,2039,1871,1694,1779,1669,1483,1419,Upgrade
20,Accounts Payable,-,366.7,367.57,471.34,444.41,457.7,441.83,466.31,406.89,444.08,375.44,428.29,477.09,473.24,402.01,325.22,386.46,338.66,245.04,210.41,Upgrade
21,Accrued Expenses,-,10.73,18.63,11.3,40.81,11.78,23.48,11.33,39.17,10.95,13.9,10.6,55.01,9.79,21.51,9.28,49.27,8.19,21.84,9.38,Upgrade
22,Short-Term Debt,-,117.06,153.31,183.28,194.96,177.33,157.06,224.56,232.51,208.33,174.76,236.28,209.62,134.82,67.46,3.68,9.73,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,-,35.71,29.45,29.27,37.36,11.77,4.11,4.15,4.06,1,1,1.36,6.73,17.35,18.22,25.3,-,20.55,18.01,20.37,Upgrade
24,Current Portion of Leases,-,-,1.26,-,0.72,-,-,-,-,-,0.22,-,1.24,-,4.83,-,6.01,-,5.68,-,Upgrade
25,Current Income Taxes Payable,-,3.43,0.34,12.51,0.38,10.57,0.21,8.25,0.24,10.59,3.54,13.66,7.38,9.31,7.65,15.06,8.01,28.92,8.99,9.41,Upgrade
26,Current Unearned Revenue,-,80.82,111.49,50.38,22.83,86.52,80.85,35.12,49.11,51.7,47.62,58.58,83.31,140.66,119.02,129.49,114.33,111.76,72.52,63.05,Upgrade
