,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,1333,1361,1275,1283,1266,1293,1171,1053,868.62,871.4
1,Revenue Growth (YoY),4.56%,6.08%,0.67%,-0.82%,8.19%,22.88%,34.76%,20.80%,15.96%,39.78%
2,Cost of Revenue,883.58,912.11,836.62,878.89,835.95,854.97,787.2,712.9,613.79,640.88
3,Gross Profit,449.36,448.81,438.21,403.99,430.43,438.47,383.36,339.71,254.83,230.52
4,"Selling, General & Admin",149.91,183.27,118.26,161.25,107.5,148.87,100.84,114.88,55.86,95.17
5,Other Operating Expenses,-16.74,-24.98,-32.07,-38.98,-25.08,-22.79,-12.42,-17.85,-11.1,-8.76
6,Operating Expenses,169.26,178.46,100.35,129.32,96.56,132.83,102.03,118.73,44.76,86.41
7,Operating Income,280.1,270.35,337.87,274.67,333.87,305.64,281.34,220.98,210.08,144.11
8,Interest Expense,-35.41,-24.44,-18.03,-34.59,-23.21,-20.22,-22.16,-19.38,-14.43,-12.99
9,Interest & Investment Income,26.94,30.79,30.79,39.01,14.46,41.86,22.34,8.4,14.77,0.11
10,Earnings From Equity Investments,1.34,1.02,-0.07,-1.12,1.55,0.58,0.82,-1.53,-1.48,-
11,Currency Exchange Gain (Loss),-0.19,-0.47,-0.86,10.45,4.5,3.31,-2.71,-2.11,3.77,-0.02
12,Other Non Operating Income (Expenses),-,-14.02,-,-6.76,-,-2.39,-,-1.14,-,-
13,EBT Excluding Unusual Items,272.77,263.24,349.7,281.66,331.16,328.78,279.62,205.22,212.69,131.21
14,Gain (Loss) on Sale of Investments,0.58,-1.25,-,0.58,-,0.25,-,21.91,-19.91,-3.62
15,Pretax Income,273.36,261.99,349.7,282.24,331.16,329.03,279.62,227.13,192.78,127.59
16,Income Tax Expense,73.35,65.86,93.44,82.93,91.35,95.11,74.83,64.68,47.87,36.11
17,Earnings From Continuing Operations,200,196.13,256.26,199.3,239.81,233.92,204.79,162.45,144.91,91.48
18,Minority Interest in Earnings,-5.5,-0.16,0.72,3.43,0.54,0.89,-1.46,-2.3,-,-
19,Net Income,194.51,195.97,256.98,202.73,240.34,234.81,203.34,160.15,144.91,91.48
20,Net Income to Common,194.51,195.97,256.98,202.73,240.34,234.81,203.34,160.15,144.91,91.48
21,Net Income Growth,-24.31%,-3.33%,6.92%,-13.66%,18.20%,46.61%,40.32%,75.07%,66.31%,24.25%
22,Shares Outstanding (Basic),635,637,633,632,632,632,633,623,619,362
23,Shares Outstanding (Diluted),635,637,633,636,633,637,637,623,619,362
24,Shares Change (YoY),0.38%,0.16%,-0.13%,-0.17%,-0.63%,2.30%,2.95%,72.30%,37.59%,-
25,EPS (Basic),0.31,0.31,0.41,0.32,0.38,0.37,0.32,0.26,0.23,0.25
26,EPS (Diluted),0.31,0.31,0.41,0.32,0.38,0.37,0.32,0.26,0.23,0.25
27,EPS Growth,-24.60%,-3.54%,7.08%,-13.48%,18.93%,43.29%,36.32%,1.62%,20.85%,-
28,Free Cash Flow,136.97,370.86,71.88,420.14,-138.11,518.74,441.09,527.71,258.88,328.95
29,Free Cash Flow Per Share,0.22,0.58,0.11,0.66,-0.22,0.81,0.69,0.85,0.42,0.91
30,Dividend Per Share,-,-,0.139,0.135,0.130,0.250,0.130,0.151,0.091,-
31,Dividend Growth,-,-,6.78%,-45.85%,0%,65.56%,42.86%,-,-,-
32,Operating Margin,21.01%,19.87%,26.50%,21.41%,26.36%,23.63%,24.03%,20.99%,24.18%,16.54%
33,Profit Margin,14.59%,14.40%,20.16%,15.80%,18.98%,18.15%,17.37%,15.21%,16.68%,10.50%
34,Free Cash Flow Margin,10.28%,27.25%,5.64%,32.75%,-10.91%,40.11%,37.68%,50.13%,29.80%,37.75%
35,EBITDA,339.95,312.28,380.22,317.61,374.34,353.82,337.15,264.85,264.53,207.68
36,D&A For EBITDA,59.85,41.93,42.35,42.94,40.46,48.18,55.81,43.87,54.46,63.57
37,EBIT,280.1,270.35,337.87,274.67,333.87,305.64,281.34,220.98,210.08,144.11
38,Advertising Expenses,51.05,-,29.53,-,17.48,-,11.37,-,9.49,-
