,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,4015,3297,2642,3261,4138,3790,3968,3634,2622,2567,3428,3820,4729,4534,7428,7023,7916,12432,12306,7529,9311,Upgrade
1,Market Cap Growth,-13.00%,-13.00%,-33.43%,-10.27%,57.82%,47.64%,15.76%,-4.86%,-44.55%,-43.38%,-53.85%,-45.62%,-40.27%,-63.53%,-39.64%,-6.72%,-14.98%,22.98%,36.96%,-19.59%,77.42%,Upgrade
2,Enterprise Value,3063,2353,1661,2285,3162,2720,2836,2479,1467,1419,2218,2349,3258,2968,6917,6447,7340,11707,11678,7189,8971,Upgrade
3,Last Close Price,17.78,14.60,11.62,14.22,18.04,16.53,17.30,15.85,11.43,11.19,14.95,16.65,20.62,19.77,32.39,36.12,40.71,63.94,63.20,38.66,47.81,Upgrade
4,PE Ratio,-,-,-,-52.12,-,-122.10,-160.39,-85.82,-,193.88,3937.43,383.17,-,-,62.11,37.17,41.90,66.84,69.24,43.50,49.34,Upgrade
5,Forward PE,296.33,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,12.67,19.92,24.53,37.71,40.54,23.96,32.07,Upgrade
6,PS Ratio,8.94,8.30,6.22,6.84,8.95,7.65,8.49,8.24,5.86,5.51,7.98,7.89,9.99,7.44,9.33,7.67,8.65,12.29,12.80,7.87,9.57,Upgrade
7,PB Ratio,2.03,1.61,1.28,1.55,1.95,1.70,1.79,1.65,1.19,1.13,1.52,1.72,2.14,2.04,3.36,6.52,7.48,12.13,12.50,8.55,10.75,Upgrade
8,P/TBV Ratio,2.06,2.06,1.64,1.98,2.43,2.21,2.24,2.08,1.51,1.42,1.90,2.10,2.57,2.43,3.98,9.38,10.82,17.77,18.61,9.04,11.40,Upgrade
9,P/FCF Ratio,81.97,67.31,-,-,87.04,-1326.86,-,-,-52.73,-52.19,-21.98,-,-39.67,-,-,-,351.23,-123.03,-211.06,-,-,Upgrade
10,P/OCF Ratio,48.07,48.07,27.32,-,64.40,748.07,-,-,-66.82,-89.71,-28.49,-,-55.79,-,-,-,150.34,-161.62,-326.23,-,40.91,Upgrade
