,Fiscal Quarter,Current,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,2478464,1492180,1917933,1359491,1419584,1540034,1727609,1675863,2058013,1818497,1662434,2397505,2290068,2511099,3124544,4774621,4779144,4892024,6164413,4486628,4045725,Upgrade
1,Market Cap Growth,-3.11%,-3.11%,11.02%,-18.88%,-31.02%,-15.31%,3.92%,-30.10%,-10.13%,-27.58%,-46.79%,-49.79%,-52.08%,-48.67%,-49.31%,6.42%,18.13%,10.38%,80.57%,30.20%,8.97%,Upgrade
2,Enterprise Value,2376963,1435472,1818002,1100647,1106085,1282083,1495922,1448303,1836935,1643596,1490917,2214127,2071848,2353129,2932846,4577831,4568039,4719483,6026015,4352414,3912555,Upgrade
3,Last Close Price,135.80,82.40,110.00,70.50,68.76,74.00,82.64,78.40,96.93,83.27,75.26,108.04,108.23,114.80,137.29,212.40,212.40,224.57,266.08,202.36,177.07,Upgrade
4,PE Ratio,19.35,11.65,20.17,18.16,16.43,13.98,12.16,18.44,24.84,49.11,-,51.74,-,28.13,20.78,26.85,-,25.92,40.97,23.29,24.76,Upgrade
5,PS Ratio,1.43,1.43,1.80,1.33,1.39,1.51,1.76,1.73,2.07,1.86,1.75,2.40,2.17,2.45,3.17,5.16,5.62,6.39,9.24,7.46,7.25,Upgrade
6,PB Ratio,1.28,1.28,1.64,1.20,1.18,1.22,1.38,1.35,1.60,1.45,1.39,1.87,1.71,1.83,2.33,3.55,3.72,3.84,5.55,4.44,4.20,Upgrade
7,P/TBV Ratio,1.94,1.94,2.58,1.94,1.87,1.93,2.21,2.21,2.67,2.44,2.42,3.22,2.99,3.18,4.29,6.45,7.02,7.23,10.29,8.62,8.85,Upgrade
8,P/FCF Ratio,11.02,21.28,18.93,9.98,-,8.94,8.99,8.77,-,14.89,14.92,22.81,-,15.44,16.65,22.84,-,23.24,31.68,25.01,-,Upgrade
9,P/OCF Ratio,8.80,8.80,11.31,7.40,7.17,7.33,7.55,7.34,9.02,9.97,9.76,14.31,-,11.76,13.14,18.44,17.38,19.64,26.60,20.85,20.47,Upgrade
10,EV/Sales Ratio,2.27,1.37,1.71,1.08,1.08,1.25,1.52,1.49,1.85,1.68,1.57,2.22,1.97,2.29,2.98,4.95,5.37,6.17,9.03,7.23,7.01,Upgrade
11,EV/EBITDA Ratio,10.93,7.41,9.23,5.80,5.57,6.37,7.60,7.61,10.25,9.08,9.10,13.68,11.60,13.86,15.56,24.69,24.57,25.79,36.97,26.63,25.95,Upgrade
12,EV/EBIT Ratio,14.82,8.87,11.16,7.04,6.77,8.29,10.11,10.36,14.64,13.33,13.41,20.86,17.38,21.23,22.67,36.00,35.13,36.80,53.57,37.47,37.42,Upgrade
13,EV/FCF Ratio,17.55,20.47,17.95,8.08,-,7.44,7.79,7.58,-,13.46,13.38,21.07,-,14.46,15.63,21.90,-,22.42,30.97,24.26,-,Upgrade
14,Debt / Equity Ratio,0.24,0.24,0.22,0.23,0.18,0.17,0.17,0.17,0.17,0.17,0.18,0.17,0.16,0.15,0.17,0.16,0.17,0.14,0.15,0.16,0.17,Upgrade
