,Fiscal Quarter,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,162784,182992,219167,248125,254804,243716,226405,193086,195249,206711,176732,189898,293113,272206,291809,321262,312137,301509,309267,330503,Upgrade
1,Short-Term Investments,290494,205796,229757,322904,359595,330644,318024,331384,323964,280399,286551,265187,201820,186999,191543,162183,150024,109194,77291,32712,Upgrade
2,Cash & Short-Term Investments,453278,388788,448924,571029,614399,574360,544429,524470,519213,487110,463283,455085,494933,459205,483352,483445,462161,410703,386558,363215,Upgrade
3,Cash Growth,-26.22%,-32.31%,-17.54%,8.88%,18.33%,17.91%,17.52%,15.25%,4.91%,6.08%,-4.15%,-5.87%,7.09%,11.81%,25.04%,33.10%,29.38%,70.41%,75.21%,78.78%,Upgrade
4,Accounts Receivable,-,-,-,38943,-,-,-,41176,-,-,-,45001,-,-,-,37450,-,-,-,30815,Upgrade
5,Other Receivables,-,-,-,29959,-,-,-,22968,-,-,-,26228,-,-,-,19473,-,-,-,12810,Upgrade
6,Receivables,-,-,-,68902,-,-,-,64144,-,-,-,71229,-,-,-,56923,-,-,-,43625,Upgrade
7,Inventory,-,-,-,25460,-,-,-,28547,-,-,-,30087,-,-,-,27858,-,-,-,14859,Upgrade
8,Prepaid Expenses,-,-,-,17784,-,-,-,16794,-,-,-,17902,-,-,-,18532,-,-,-,7547,Upgrade
9,Other Current Assets,224564,220314,204766,69689,192843,183596,186006,64011,209163,190599,181681,64232,180205,178842,163785,56602,135565,112232,104754,33677,Upgrade
10,Total Current Assets,677842,609102,653690,752864,807242,757956,730435,697966,728376,677709,644964,638535,675138,638047,647137,643360,597726,522935,491312,462923,Upgrade
11,"Property, Plant & Equipment",226831,207917,194222,262088,181608,179436,175859,253459,177796,179567,177812,249859,165056,157066,152606,219452,147082,118037,111461,138047,Upgrade
12,Long-Term Investments,556885,547206,534808,424073,429204,456109,451660,453117,436113,418161,446782,443253,476341,461374,454543,437410,425768,398583,373776,350961,Upgrade
13,Goodwill,254941,259621,259722,259679,259522,266713,266584,268091,268159,271018,270531,269581,269237,294888,292523,292771,293393,276172,276896,276782,Upgrade
14,Other Intangible Assets,21671,22906,25272,26950,28355,41592,44560,46913,48914,54431,56733,59231,61935,64888,67398,70833,73940,56378,57580,60947,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,11361,-,-,-,15494,-,-,-,14475,-,-,-,11041,-,-,-,7590,Upgrade
16,Other Long-Term Assets,116794,115960,117340,27814,115035,109784,107706,18004,112766,111658,111546,20619,112860,109411,101005,15351,97357,61521,58152,15735,Upgrade
17,Total Assets,1854964,1762712,1785054,1764829,1820966,1811590,1776804,1753044,1772124,1712544,1708368,1695553,1760567,1725674,1715212,1690218,1635266,1433626,1369177,1312985,Upgrade
18,Accounts Payable,-,-,-,127560,-,-,-,113752,-,-,-,107205,-,-,-,94368,-,-,-,67173,Upgrade
19,Accrued Expenses,340338,322743,339279,37565,315242,286604,279351,35997,293666,271863,265563,37104,281867,265937,250394,32793,224910,178337,164711,22339,Upgrade
20,Short-Term Debt,21453,16938,13567,12749,10396,8187,8236,7466,6700,6619,8858,8841,7906,9152,7338,3606,5272,4903,4543,5154,Upgrade
21,Current Portion of Long-Term Debt,-,15786,16343,16252,15958,-,-,4800,4865,4983,4691,-,-,9694,9675,9831,9775,-,-,-,Upgrade
22,Current Portion of Leases,-,-,-,5871,-,-,-,5667,-,-,-,4994,-,-,-,4069,-,-,-,2766,Upgrade
23,Current Income Taxes Payable,14409,8115,6868,9068,11017,8507,8510,12543,18825,16758,17461,21753,26808,22626,24514,25275,28414,19564,22327,20190,Upgrade
24,Current Unearned Revenue,78157,77473,74384,33073,72240,73909,71001,31790,68286,69108,64824,28595,65881,65837,61581,27350,61349,45905,40797,21170,Upgrade
25,Other Current Liabilities,3002,3813,12449,179369,23901,12603,13141,173336,25493,13530,14187,175292,28045,14617,14697,180066,28440,14233,15715,103080,Upgrade
26,Total Current Liabilities,457359,444868,462890,421507,448754,389810,380239,385351,417835,382861,375584,383784,410507,387863,368199,377358,358160,262942,248093,241872,Upgrade
27,Long-Term Debt,210075,169536,178027,141775,139572,158557,157307,149088,148260,149838,138462,132503,131731,132907,133599,135716,102652,116885,120894,120276,Upgrade
28,Long-Term Leases,32773,31365,32185,28967,32579,31714,30778,28548,31314,31554,31806,30259,32440,31406,30628,28217,30346,22007,23010,19091,Upgrade
29,Long-Term Unearned Revenue,4554,4318,4313,4069,4048,3771,3676,3560,3548,3490,3460,3490,3562,3450,3420,3158,2723,2195,2141,2025,Upgrade
30,Long-Term Deferred Tax Liabilities,55408,54747,54279,53012,53583,57692,57763,61745,61384,62329,62726,61706,62173,61731,60749,59598,59031,48374,46557,43898,Upgrade
31,Other Long-Term Liabilities,-,-,-,2900,-,-,-,1831,-,-,-,1618,-,-,-,2537,8443,8033,7820,6172,Upgrade
32,Total Liabilities,760169,704834,731694,652230,678536,641544,629763,630123,662341,630072,612038,613360,640413,617357,596595,606584,561355,460436,448515,433334,Upgrade
33,Common Stock,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Upgrade
34,Additional Paid-In Capital,380506,380145,381469,397999,406515,407748,408347,416880,414695,411045,405774,410506,415015,408860,397118,394308,388755,377769,349742,343707,Upgrade
35,Retained Earnings,652322,609497,579796,612630,631576,650079,630924,612005,597634,557082,577515,573396,591154,577829,600963,562271,568331,488796,459920,412387,Upgrade
36,Treasury Stock,-36767,-36185,-27687,-27684,-27905,-28555,-28562,-28763,-29026,-14828,-,-2221,-1115,-807,-,-,-773,-,-,-,Upgrade
37,Comprehensive Income & Other,5067,467,4446,3598,403,5809,2794,-10466,-7350,-5363,-20050,-33203,-30756,-23059,-22579,-19110,-19253,-9163,-960,-694,Upgrade
38,Total Common Equity,1001129,953925,938025,986544,1010590,1035082,1013504,989657,975954,947937,963240,948479,974299,962824,975503,937470,937061,857403,808703,755401,Upgrade
39,Minority Interest,93666,103953,115335,126055,131840,134964,133537,133264,133829,134535,133090,133714,145855,145493,143114,146164,136850,115787,111959,124250,Upgrade
40,Shareholders' Equity,1094795,1057878,1053360,1112599,1142430,1170046,1147041,1122921,1109783,1082472,1096330,1082193,1120154,1108317,1118617,1083634,1073911,973190,920662,879651,Upgrade
41,Total Liabilities & Equity,1854964,1762712,1785054,1764829,1820966,1811590,1776804,1753044,1772124,1712544,1708368,1695553,1760567,1725674,1715212,1690218,1635266,1433626,1369177,1312985,Upgrade
42,Total Debt,264301,233625,240122,205614,198505,198458,196321,195569,191139,192994,183817,176597,172077,183159,181240,181439,148045,143795,148447,147287,Upgrade
43,Net Cash (Debt),188977,155163,208802,365415,415894,375902,348108,328901,328074,294116,279466,278488,322856,276046,302112,302006,314116,266908,238111,215928,Upgrade
44,Net Cash Growth,-54.56%,-58.72%,-40.02%,11.10%,26.77%,27.81%,24.56%,18.10%,1.62%,6.55%,-7.50%,-7.79%,2.78%,3.42%,26.88%,39.86%,33.77%,253.83%,283.65%,213.55%,Upgrade
45,Net Cash Per Share,78.74,64.24,85.25,146.31,163.73,146.51,135.14,126.00,125.51,111.18,104.55,104.10,118.94,101.33,109.67,109.70,114.12,97.23,86.88,79.16,Upgrade
46,Filing Date Shares Outstanding,2315,2328,2378,2418,2500,2538,2550,2547,2588,2625,2650,2648,2688,2695,2719,2718,2705,2700,2698,2705,Upgrade
47,Total Common Shares Outstanding,2315,2328,2378,2434,2500,2538,2550,2566,2588,2625,2650,2670,2688,2695,2719,2712,2705,2700,2698,2686,Upgrade
48,Working Capital,220483,164234,190800,331357,358488,368146,350196,312615,310541,294848,269380,254751,264631,250184,278938,266002,239566,259993,243219,221051,Upgrade
49,Book Value Per Share,432.52,409.85,394.46,405.38,404.24,407.91,397.45,385.72,377.18,361.12,363.49,355.28,362.53,357.23,358.74,345.63,346.37,317.53,299.78,281.18,Upgrade
50,Tangible Book Value,724517,671398,653031,699915,722713,726777,702360,674653,658881,622488,635976,619667,643127,603048,615582,573866,569728,524853,474227,417672,Upgrade
51,Tangible Book Value Per Share,313.02,288.46,274.61,287.60,289.09,286.41,275.44,262.95,254.64,237.14,239.99,232.11,239.30,223.74,226.38,211.57,210.59,194.37,175.79,155.47,Upgrade
52,Buildings,-,-,-,135132,-,-,-,123276,-,-,-,106794,-,-,-,99087,-,-,-,70441,Upgrade
