,Fiscal Quarter,Q3 2025,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,280154,236503,243236,221874,260348,224790,234156,208200,247756,207176,205555,204052,242580,200690,205740,187395,221084,155059,153751,114314,Upgrade
1,Revenue Growth (YoY),7.61%,5.21%,3.88%,6.57%,5.08%,8.50%,13.91%,2.03%,2.13%,3.23%,-0.09%,8.89%,9.72%,29.43%,33.81%,63.93%,36.93%,30.28%,33.78%,22.26%,Upgrade
2,Cost of Revenue,162524,144029,146106,148098,156214,139664,142347,137690,150005,131210,129657,138200,146658,129750,124097,123766,121268,89960,84523,69848,Upgrade
3,Gross Profit,117630,92474,97130,73776,104134,85126,91809,70510,97751,75966,75898,65852,95922,70940,81643,63629,99816,65099,69228,44466,Upgrade
4,"Selling, General & Admin",53526,42248,42831,42845,45044,34893,34344,37763,40955,32950,34011,34615,45171,37731,34204,34659,34035,29332,20489,20050,Upgrade
5,Research & Development,14662,14182,13373,14085,13488,14218,10465,13880,13521,15150,14193,10944,15705,15297,13519,13302,13607,19245,11082,10587,Upgrade
6,Other Operating Expenses,4,-851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Operating Expenses,69628,57228,57996,44164,61049,51542,47288,51326,57195,50829,50955,47417,63713,55934,50796,51376,50814,51465,34523,33807,Upgrade
8,Operating Income,48002,35246,39134,29612,43085,33584,44521,19184,40556,25137,24943,18435,32209,15006,30847,12253,49002,13634,34705,10659,Upgrade
9,Interest Expense,-2485,-2427,-2188,-2177,-2132,-1854,-1784,-1736,-1550,-1388,-1244,-22195,-1186,-1267,-1267,-1160,-1092,-1101,-1123,-8880,Upgrade
10,Interest & Investment Income,11146,18607,-,-,-,5136,-,-,15516,-,5369,-,18361,-,14101,111,40036,10510,22137,-,Upgrade
11,Earnings From Equity Investments,3129,978,1505,-3208,-1613,-5764,2850,446,-893,-4136,-3480,3282,-549,5518,6093,5992,-3601,4244,349,3545,Upgrade
12,Other Non Operating Income (Expenses),4588,-1478,257,2963,439,1391,1364,1308,1462,2944,109,1620,5083,1663,2157,2115,2826,1148,1493,1180,Upgrade
13,EBT Excluding Unusual Items,64380,50926,38708,27190,39779,32493,46951,19202,55091,22557,25697,1142,53918,20920,51931,19311,87171,28435,57561,6504,Upgrade
14,Impairment of Goodwill,-6171,-,-,-,-8490,-,-2031,-,-2714,-,-,-,-25141,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-1478,-5702,-3500,-,-5898,10496,-,-42452,-,-15702,-,-11456,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-626,-,-,-14847,-12084,-,-,-3944,-2811,-,-,-1718,-,-,-,-1688,-,-,-,-3528,Upgrade
17,Legal Settlements,-,-,-3145,-,-,-,-,-,-,-,-,-,-,-,-,-18228,-,-,-,-,Upgrade
18,Pretax Income,57583,50926,34085,6641,15705,32493,39022,25754,49566,-19895,25697,-16278,28777,9464,51931,-605,87171,28435,57561,2976,Upgrade
19,Income Tax Expense,11149,7379,10063,5722,4988,5797,6022,3758,3820,2572,5399,2079,9553,6087,9096,7049,9194,1911,11124,2628,Upgrade
20,Earnings From Continuing Operations,46434,43547,24022,919,10717,26696,33000,21996,45746,-22467,20298,-18357,19224,3377,42835,-7654,77977,26524,46437,348,Upgrade
21,Minority Interest in Earnings,2693,486,368,2446,3838,1151,1242,1648,1167,2034,2361,2241,8585,2111,2233,2288,1558,2352,1096,2872,Upgrade
22,Net Income,49127,44033,24390,3365,14555,27847,34242,23644,46913,-20433,22659,-16116,27809,5488,45068,-5366,79535,28876,47533,3220,Upgrade
23,Preferred Dividends & Other Adjustments,182,159,121,95,122,141,-90,128,98,128,-80,125,117,121,-73,113,108,107,-58,58,Upgrade
24,Net Income to Common,48945,43874,24269,3270,14433,27706,34332,23516,46815,-20561,22739,-16241,27692,5367,45141,-5479,79427,28769,47591,3162,Upgrade
25,Net Income Growth,237.53%,58.12%,-28.77%,-85.77%,-68.97%,-,51.12%,-,68.70%,-,-49.72%,-,-65.04%,-80.99%,-5.19%,-,52.44%,-60.22%,121.62%,-87.57%,Upgrade
26,Shares Outstanding (Basic),2323,2345,2416,2470,2517,2542,2562,2581,2601,2646,2662,2675,2690,2695,2719,2707,2705,2700,2698,2679,Upgrade
27,Shares Outstanding (Diluted),2400,2415,2449,2498,2540,2566,2576,2610,2614,2646,2673,2675,2715,2724,2755,2753,2753,2745,2741,2728,Upgrade
28,Shares Change (YoY),-5.52%,-5.87%,-4.92%,-4.32%,-2.83%,-3.01%,-3.63%,-2.43%,-3.70%,-2.89%,-2.97%,-2.83%,-1.39%,-0.76%,0.51%,0.93%,2.94%,4.12%,4.04%,3.91%,Upgrade
29,EPS (Basic),21.07,18.71,10.04,1.32,5.73,10.90,13.40,9.11,18.00,-7.77,8.54,-6.07,10.30,1.99,16.60,-2.02,29.36,10.65,17.64,1.18,Upgrade
30,EPS (Diluted),20.39,18.17,9.89,1.30,5.65,10.77,13.30,9.00,17.91,-7.77,8.48,-6.07,10.19,1.97,16.39,-2.02,28.85,10.47,17.36,1.16,Upgrade
